n,strategy_name,order_hash,order_compact,dataset_source,ppo_version,is_ppo,candidate_source,ppo_checkpoint,ppo_seed,predicted_lex_primary_score,predicted_u2_guarded_score,final_v03_score,partial_training_caveat,teacher_metrics_extracted,teacher_validation_status,source_metric_file,u2_range,peeq_max,surface_t_proxy,mises_max,final_step_name,final_frame_time,extracted_field_names,completion_status,odb_extraction_status,combined_rank_u2_range,combined_percentile_u2_range,combined_cost_norm_u2_range,combined_rank_peeq_max,combined_percentile_peeq_max,combined_cost_norm_peeq_max,combined_rank_surface_t_proxy,combined_percentile_surface_t_proxy,combined_cost_norm_surface_t_proxy,combined_rank_mises_max,combined_percentile_mises_max,combined_cost_norm_mises_max,combined_lex_rank,combined_lex_percentile,combined_diag_lex_rank,combined_diag_lex_percentile,ref_rank_u2_range,ref_percentile_u2_range,ref_best_u2_range,ref_median_u2_range,ref_q25_u2_range,ref_q75_u2_range,candidate_beats_ref_best_u2_range,candidate_better_than_ref_median_u2_range,candidate_top10pct_ref_u2_range,candidate_top25pct_ref_u2_range,v03_rank_u2_range_within_N,v03_best_u2_range_within_N,ref_rank_peeq_max,ref_percentile_peeq_max,ref_best_peeq_max,ref_median_peeq_max,ref_q25_peeq_max,ref_q75_peeq_max,candidate_beats_ref_best_peeq_max,candidate_better_than_ref_median_peeq_max,candidate_top10pct_ref_peeq_max,candidate_top25pct_ref_peeq_max,v03_rank_peeq_max_within_N,v03_best_peeq_max_within_N,ref_rank_surface_t_proxy,ref_percentile_surface_t_proxy,ref_best_surface_t_proxy,ref_median_surface_t_proxy,ref_q25_surface_t_proxy,ref_q75_surface_t_proxy,candidate_beats_ref_best_surface_t_proxy,candidate_better_than_ref_median_surface_t_proxy,candidate_top10pct_ref_surface_t_proxy,candidate_top25pct_ref_surface_t_proxy,v03_rank_surface_t_proxy_within_N,v03_best_surface_t_proxy_within_N,ref_rank_mises_max,ref_percentile_mises_max,ref_best_mises_max,ref_median_mises_max,ref_q25_mises_max,ref_q75_mises_max,candidate_beats_ref_best_mises_max,candidate_better_than_ref_median_mises_max,candidate_top10pct_ref_mises_max,candidate_top25pct_ref_mises_max,v03_rank_mises_max_within_N,v03_best_mises_max_within_N,ref_lex_rank,ref_lex_percentile,candidate_beats_ref_lex_best,candidate_top10pct_ref_lex,candidate_top25pct_ref_lex,ref_diag_lex_rank,ref_diag_lex_percentile,v03_lex_rank_within_N,v03_best_lex_within_N,teacher_lex_reward_rank_normalized,teacher_u2_reward_rank_normalized,teacher_lex_reward,teacher_u2_lex_reward,false_positive_high_score_poor_teacher,true_positive_high_score_strong_teacher,teacher_surfaceT_only_false_positive
24,PPOV03_N24_B05_top_v03_score,c5aa1303e0f75254,"23,21,17,19,22,20,18,16,13,12,14,15,10,9,11,8,0,5,7,2,4,1,3,6",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6902960095676429,0.2462282485153425,0.5213811368724849,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0001705887261778,0.1735778599977493,583821184.0,579944576.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,140.0,0.6796116504854369,0.23626077690127115,186.0,0.9029126213592233,0.6085150636839429,162.0,0.7864077669902912,0.26392337911851577,162.0,0.7864077669902912,0.6829268292682927,140.0,0.6796116504854369,140.0,0.6796116504854369,139,0.7277486910994765,2.9523077955673216e-05,8.096076885522052e-05,5.351185041035933e-05,0.000189858678879725,False,False,False,False,2.0,False,179,0.93717277486911,0.1492166519165039,0.15729529410600662,0.15427346900105474,0.16117477416992182,False,False,False,False,8.0,False,149,0.7801047120418848,580875968.0,582566592.0,581893616.0,583485168.0,False,False,False,False,14.0,False,156,0.8167539267015707,579942784.0,579944128.0,579943552.0,579944448.0,False,False,False,False,7.0,False,139.0,0.7277486910994765,False,False,False,139.0,0.7277486910994765,2.0,False,0.27368421052631575,0.27368421052631575,0.27368421052631575,0.27368421052631575,True,False,False
24,PPOV03_N24_B06_u2_guarded,ab9002ad468ed40e,"19,17,21,14,23,16,13,15,18,22,20,12,10,8,9,11,5,7,3,6,2,4,0,1",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6804908837876286,0.2647359772606091,0.5199598330982174,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0001702423680853,0.1734540909528732,582322112.0,579944640.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,139.0,0.6747572815533981,0.23568068647492413,185.0,0.8980582524271845,0.6054234547631661,94.0,0.4563106796116505,0.1295902273965532,172.0,0.8349514563106796,0.7073170731707317,139.0,0.6747572815533981,139.0,0.6747572815533981,139,0.7277486910994765,2.9523077955673216e-05,8.096076885522052e-05,5.351185041035933e-05,0.000189858678879725,False,False,False,False,1.0,True,179,0.93717277486911,0.1492166519165039,0.15729529410600662,0.15427346900105474,0.16117477416992182,False,False,False,False,7.0,False,87,0.45549738219895286,580875968.0,582566592.0,581893616.0,583485168.0,False,True,False,False,8.0,False,165,0.8638743455497382,579942784.0,579944128.0,579943552.0,579944448.0,False,False,False,False,8.0,False,139.0,0.7277486910994765,False,False,False,139.0,0.7277486910994765,1.0,True,0.27368421052631575,0.27368421052631575,0.27368421052631575,0.27368421052631575,True,False,False
24,PPOV03_N24_B13_diverse_upper_quartile,0d26ed1201ed9ba1,"21,23,19,18,17,20,13,22,16,15,12,14,9,8,11,10,2,5,1,4,6,7,3,0",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.679712057657243,0.2074575558407162,0.5052421514525296,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002180615433644,0.1724984645843505,582269120.0,579944448.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,151.0,0.7330097087378641,0.3157696070917162,180.0,0.8737864077669902,0.5815530030778358,89.0,0.4320388349514563,0.12484156797522439,141.0,0.6844660194174758,0.6341463414634146,151.0,0.7330097087378641,151.0,0.7330097087378641,149,0.7801047120418848,2.9523077955673216e-05,8.096076885522052e-05,5.351185041035933e-05,0.000189858678879725,False,False,False,False,3.0,False,176,0.9214659685863874,0.1492166519165039,0.15729529410600662,0.15427346900105474,0.16117477416992182,False,False,False,False,5.0,False,84,0.4397905759162304,580875968.0,582566592.0,581893616.0,583485168.0,False,True,False,False,6.0,False,138,0.7225130890052356,579942784.0,579944128.0,579943552.0,579944448.0,False,False,False,False,4.0,False,149.0,0.7801047120418848,False,False,False,149.0,0.7801047120418848,3.0,False,0.2210526315789474,0.2210526315789474,0.2210526315789474,0.2210526315789474,False,False,False
24,PPOV03_N24_B14_diverse_upper_quartile,0bbda7a8d913e63e,"19,23,21,17,16,22,15,18,20,10,12,13,14,7,11,2,1,8,6,3,4,5,9,0",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6603909073936872,0.2042244356176769,0.4896737227496231,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002369111671214,0.1812921911478042,583164288.0,579945152.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,160.0,0.7766990291262136,0.34733949536184244,202.0,0.9805825242718447,0.8012102163791249,140.0,0.6796116504854369,0.2050583546009807,200.0,0.970873786407767,0.9024390243902439,160.0,0.7766990291262136,160.0,0.7766990291262136,157,0.8219895287958116,2.9523077955673216e-05,8.096076885522052e-05,5.351185041035933e-05,0.000189858678879725,False,False,False,False,4.0,False,187,0.9790575916230366,0.1492166519165039,0.15729529410600662,0.15427346900105474,0.16117477416992182,False,False,False,False,16.0,False,128,0.6701570680628273,580875968.0,582566592.0,581893616.0,583485168.0,False,False,False,False,13.0,False,191,1.0,579942784.0,579944128.0,579943552.0,579944448.0,False,False,False,False,10.0,False,157.0,0.8219895287958116,False,False,False,157.0,0.8219895287958116,4.0,False,0.17894736842105263,0.17894736842105263,0.17894736842105263,0.1789473684210526,False,False,False
24,PPOV03_N24_B16_fill_next_best,a11f279b23defa7c,"20,21,23,17,18,22,16,19,14,9,11,15,12,10,13,7,5,3,2,4,8,6,1,0",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6855315351539291,0.2328170853270394,0.5140350665290558,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002369536150581,0.1701831221580505,582284544.0,579945280.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,161.0,0.7815533980582524,0.34741058837866823,177.0,0.8592233009708737,0.523718402294029,91.0,0.441747572815534,0.1262237260918189,203.0,0.9854368932038835,0.9512195121951219,161.0,0.7815533980582524,161.0,0.7815533980582524,157,0.8219895287958116,2.9523077955673216e-05,8.096076885522052e-05,5.351185041035933e-05,0.000189858678879725,False,False,False,False,5.0,False,175,0.9162303664921466,0.1492166519165039,0.15729529410600662,0.15427346900105474,0.16117477416992182,False,False,False,False,3.0,False,85,0.44502617801047123,580875968.0,582566592.0,581893616.0,583485168.0,False,True,False,False,7.0,False,191,1.0,579942784.0,579944128.0,579943552.0,579944448.0,False,False,False,False,13.0,False,157.0,0.8219895287958116,False,False,False,157.0,0.8219895287958116,5.0,False,0.17894736842105263,0.17894736842105263,0.17894736842105263,0.1789473684210526,False,False,False
24,PPOV03_N24_B04_top_v03_score,43629747c9ed4c03,"19,21,22,23,17,20,11,18,13,15,14,9,12,10,16,7,2,8,4,6,5,3,0,1",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6964262386449817,0.2369671901540492,0.5216026140930075,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002486355156179,0.1782527267932891,582888896.0,579944448.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,166.0,0.8058252427184466,0.36697576910640844,196.0,0.9514563106796117,0.7252878795605036,122.0,0.5922330097087378,0.18038023685946147,141.0,0.6844660194174758,0.6341463414634146,166.0,0.8058252427184466,166.0,0.8058252427184466,161,0.8429319371727748,2.9523077955673216e-05,8.096076885522052e-05,5.351185041035933e-05,0.000189858678879725,False,False,False,False,6.0,False,185,0.9685863874345549,0.1492166519165039,0.15729529410600662,0.15427346900105474,0.16117477416992182,False,False,False,False,12.0,False,112,0.5863874345549738,580875968.0,582566592.0,581893616.0,583485168.0,False,False,False,False,11.0,False,138,0.7225130890052356,579942784.0,579944128.0,579943552.0,579944448.0,False,False,False,False,4.0,False,161.0,0.8429319371727748,False,False,False,161.0,0.8429319371727748,6.0,False,0.1578947368421053,0.1578947368421053,0.1578947368421053,0.1578947368421053,True,False,False
24,PPOV03_N24_B03_top_v03_score,4b873bac462edf36,"19,17,18,15,21,23,22,14,16,12,20,8,13,9,10,11,6,2,0,3,7,4,5,1",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6886170585653425,0.2519625438670066,0.5216486784290211,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002758577702479,0.1741457283496856,582342912.0,579945216.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,171.0,0.8300970873786407,0.41256837871013485,188.0,0.912621359223301,0.6226997644258018,96.0,0.46601941747572817,0.13145413357038396,201.0,0.9757281553398058,0.926829268292683,171.0,0.8300970873786407,171.0,0.8300970873786407,162,0.8481675392670157,2.9523077955673216e-05,8.096076885522052e-05,5.351185041035933e-05,0.000189858678879725,False,False,False,False,10.0,False,180,0.9424083769633508,0.1492166519165039,0.15729529410600662,0.15427346900105474,0.16117477416992182,False,False,False,False,9.0,False,88,0.4607329842931937,580875968.0,582566592.0,581893616.0,583485168.0,False,True,False,False,9.0,False,191,1.0,579942784.0,579944128.0,579943552.0,579944448.0,False,False,False,False,11.0,False,162.0,0.8481675392670157,False,False,False,162.0,0.8481675392670157,10.0,False,0.15263157894736845,0.15263157894736845,0.15263157894736845,0.15263157894736845,True,False,False
24,PPOV03_N24_B07_u2_guarded,26548bee3d03275a,"21,23,18,19,12,17,16,20,22,14,13,7,10,15,9,11,4,8,6,2,0,1,5,3",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6336366071468433,0.2565743130488631,0.4876885049802813,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002713833303005,0.1669943630695343,583062912.0,579945280.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,169.0,0.8203883495145631,0.40507445888277754,173.0,0.8398058252427184,0.44406685408878926,130.0,0.6310679611650486,0.19597396266452558,203.0,0.9854368932038835,0.9512195121951219,169.0,0.8203883495145631,169.0,0.8203883495145631,162,0.8481675392670157,2.9523077955673216e-05,8.096076885522052e-05,5.351185041035933e-05,0.000189858678879725,False,False,False,False,8.0,False,172,0.900523560209424,0.1492166519165039,0.15729529410600662,0.15427346900105474,0.16117477416992182,False,False,False,False,2.0,False,119,0.6230366492146597,580875968.0,582566592.0,581893616.0,583485168.0,False,False,False,False,12.0,False,191,1.0,579942784.0,579944128.0,579943552.0,579944448.0,False,False,False,False,13.0,False,162.0,0.8481675392670157,False,False,False,162.0,0.8481675392670157,8.0,False,0.15263157894736845,0.15263157894736845,0.15263157894736845,0.15263157894736845,False,False,False
24,PPOV03_N24_B10_lex_primary_novel,70dab46204755b44,"21,23,16,19,20,22,10,18,17,13,15,12,14,11,8,4,3,2,9,6,5,7,0,1",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6946849202842107,0.2107526273910452,0.5129987913112573,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002646354380431,0.1708177179098129,581623104.0,579945216.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,168.0,0.8155339805825242,0.39377289619000194,178.0,0.8640776699029126,0.539569877024239,27.0,0.13106796116504854,0.0669515097640008,201.0,0.9757281553398058,0.926829268292683,168.0,0.8155339805825242,168.0,0.8155339805825242,162,0.8481675392670157,2.9523077955673216e-05,8.096076885522052e-05,5.351185041035933e-05,0.000189858678879725,False,False,False,False,7.0,False,175,0.9162303664921466,0.1492166519165039,0.15729529410600662,0.15427346900105474,0.16117477416992182,False,False,False,False,4.0,False,23,0.12041884816753927,580875968.0,582566592.0,581893616.0,583485168.0,False,True,False,True,5.0,False,191,1.0,579942784.0,579944128.0,579943552.0,579944448.0,False,False,False,False,11.0,False,162.0,0.8481675392670157,False,False,False,162.0,0.8481675392670157,7.0,False,0.15263157894736845,0.15263157894736845,0.15263157894736845,0.15263157894736845,False,False,True
24,PPOV03_N24_B12_lex_primary_novel,a6e32fa5a0cccb91,"17,23,19,22,21,18,15,14,20,16,10,12,9,0,2,11,8,1,6,4,5,13,7,3",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.691944469213005,0.2441822665520173,0.5210188711289114,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002779310996174,0.1786870509386062,584261376.0,579943936.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,172.0,0.8349514563106796,0.4160408499586911,198.0,0.9611650485436893,0.7361367990420699,172.0,0.8349514563106796,0.30336936885269405,82.0,0.39805825242718446,0.43902439024390244,172.0,0.8349514563106796,172.0,0.8349514563106796,162,0.8481675392670157,2.9523077955673216e-05,8.096076885522052e-05,5.351185041035933e-05,0.000189858678879725,False,False,False,False,11.0,False,186,0.9738219895287958,0.1492166519165039,0.15729529410600662,0.15427346900105474,0.16117477416992182,False,False,False,False,13.0,False,157,0.8219895287958116,580875968.0,582566592.0,581893616.0,583485168.0,False,False,False,False,16.0,False,82,0.4293193717277487,579942784.0,579944128.0,579943552.0,579944448.0,False,True,False,False,1.0,True,162.0,0.8481675392670157,False,False,False,162.0,0.8481675392670157,11.0,False,0.15263157894736845,0.15263157894736845,0.15263157894736845,0.15263157894736845,True,False,False
