dataset_scope,N,N_numeric,objective_view,selection_basis,strategy_id,best_value,candidate_family,candidate_source,source_run,teacher_validation_status,order_hash,scan_position_1based,track_index_0based,track_index_1based,order_length,order_source_file,metric_semantic_warning,legacy_compatibility_status,claim_role,u2_range,peeq_max,surface_t_proxy_legacy_raw,mises_max_legacy_proxy,plus_N32_rank,plus_N32_source_file
native_stage3,N12,12,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N12_B02_n12_penalty,0.859090909090909,penalty_repair,N12_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,386d1b07eed1cd5a,11,8,9,12,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N12,12,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N12_B02_n12_penalty,0.859090909090909,penalty_repair,N12_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,386d1b07eed1cd5a,12,10,11,12,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,1,14,15,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,2,6,7,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,3,10,11,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,4,12,13,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,5,8,9,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,6,4,5,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,7,2,3,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,8,0,1,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,9,1,2,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,10,3,4,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
