strategy_name,final_expansion_batch,global_candidate_index,n,order_json,order_compact,order_hash,ppo_checkpoint,ppo_version_source,ppo_generation_mode,seed,selected_by_bucket,predicted_reward_available,predicted_quality_score,mean_abs_jump,max_abs_jump,long_jump_count,adjacent_fraction,total_travel_proxy,jump_variance,local_continuity_score,path_complexity_score,novelty_distance_score,min_hamming_to_combined552_sameN,min_hamming_to_conventional_baseline,nearest_conventional_baseline,candidate_source,teacher_validated,abaqus_validated,notes,stageT_pool_source,source_row_index,parity_switch_fraction,early_center_bias,early_edge_bias,duplicate_vs_combined552,duplicate_vs_ppo_v01,duplicate_vs_ppo_v02K2,duplicate_vs_ppo_v03,selected_already
PPOFINAL_N24_B122_efficiency,final_expansion_batch04,122,24,"[21, 23, 19, 17, 20, 18, 16, 14, 22, 15, 11, 9, 12, 13, 7, 10, 6, 8, 5, 4, 2, 3, 1, 0]","21,23,19,17,20,18,16,14,22,15,11,9,12,13,7,10,6,8,5,4,2,3,1,0",31969a7ec88750f6,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921333,efficiency,True,0.361173970741429,2.9130434782608696,8.0,1,0.1739130434782608,67.0,3.3837429111531194,0.0472589792060491,0.1277733010292749,19.0,19,22.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,78,0.391304347826087,0.7101449275362319,0.2898550724637681,False,False,False,False,False
PPOFINAL_N24_B123_efficiency,final_expansion_batch04,123,24,"[23, 21, 19, 22, 18, 15, 17, 20, 12, 11, 16, 14, 13, 10, 9, 8, 4, 6, 0, 3, 2, 5, 7, 1]","23,21,19,22,18,15,17,20,12,11,16,14,13,10,9,8,4,6,0,3,2,5,7,1",12cd25069efbc9f5,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921314,efficiency,True,0.4011722742486586,2.9565217391304346,8.0,1,0.217391304347826,68.0,3.2589792060491494,0.0888468809073724,0.1293490470183664,18.0,18,22.0,edge_in,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,59,0.5217391304347826,0.7101449275362319,0.2898550724637681,False,False,False,False,False
PPOFINAL_N24_B124_efficiency,final_expansion_batch04,124,24,"[19, 21, 22, 18, 23, 17, 15, 13, 14, 10, 16, 20, 12, 9, 11, 8, 7, 5, 6, 4, 2, 0, 3, 1]","19,21,22,18,23,17,15,13,14,10,16,20,12,9,11,8,7,5,6,4,2,0,3,1",2901e8f033a4ca96,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921370,efficiency,True,0.3859194223501863,2.9565217391304346,8.0,1,0.1739130434782608,68.0,3.2589792060491507,0.0453686200378072,0.1293490470183664,19.0,19,23.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,115,0.3478260869565217,0.7391304347826088,0.2608695652173913,False,False,False,False,False
PPOFINAL_N24_B125_efficiency,final_expansion_batch04,125,24,"[23, 15, 18, 19, 22, 17, 14, 16, 21, 20, 12, 13, 10, 11, 9, 8, 7, 2, 4, 5, 6, 0, 3, 1]","23,15,18,19,22,17,14,16,21,20,12,13,10,11,9,8,7,2,4,5,6,0,3,1",045a0102e98ec2a7,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921301,efficiency,True,0.3337606998775183,2.9565217391304346,8.0,2,0.3478260869565217,68.0,4.650283553875237,0.219281663516068,0.1319791119480943,19.0,19,24.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,46,0.6956521739130435,0.6521739130434782,0.3478260869565217,False,False,False,False,False
PPOFINAL_N24_B126_efficiency,final_expansion_batch04,126,24,"[16, 23, 18, 17, 20, 21, 19, 22, 15, 12, 14, 9, 13, 10, 11, 6, 5, 7, 8, 3, 0, 1, 4, 2]","16,23,18,17,20,21,19,22,15,12,14,9,13,10,11,6,5,7,8,3,0,1,4,2",3299fb5d45ec4f03,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921298,efficiency,True,0.4695250753210233,3.0434782608695654,7.0,0,0.2608695652173913,70.0,3.34593572778828,0.1285444234404536,0.1331366144822715,20.0,20,22.0,edge_in,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,43,0.782608695652174,0.6666666666666666,0.3333333333333333,False,False,False,False,False
PPOFINAL_N24_B127_efficiency,final_expansion_batch04,127,24,"[15, 19, 23, 21, 17, 18, 22, 20, 16, 14, 9, 11, 12, 7, 8, 10, 13, 6, 2, 4, 0, 5, 3, 1]","15,19,23,21,17,18,22,20,16,14,9,11,12,7,8,10,13,6,2,4,0,5,3,1",4612f4eb9513702d,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921297,efficiency,True,0.3723353525442722,3.130434782608696,7.0,0,0.1304347826086956,72.0,2.3742911153119093,-0.0056710775047258,0.1349230455866009,20.0,20,22.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,42,0.3478260869565217,0.6376811594202898,0.3623188405797102,False,False,False,False,False
PPOFINAL_N24_B128_efficiency,final_expansion_batch04,128,24,"[21, 17, 19, 23, 18, 22, 14, 20, 16, 15, 8, 12, 13, 9, 10, 11, 7, 6, 5, 4, 2, 3, 0, 1]","21,17,19,23,18,22,14,20,16,15,8,12,13,9,10,11,7,6,5,4,2,3,0,1",3dbb2488ca7c6c55,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921272,efficiency,True,0.493148848638038,3.0434782608695654,8.0,1,0.391304347826087,70.0,4.302457466918716,0.2589792060491493,0.1349447841214594,19.0,19,23.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,17,0.5217391304347826,0.7391304347826085,0.2608695652173913,False,False,False,False,False
PPOFINAL_N24_B129_novelty,final_expansion_batch05,129,24,"[22, 21, 18, 19, 23, 17, 15, 12, 14, 20, 7, 16, 11, 8, 9, 10, 13, 4, 3, 2, 6, 5, 0, 1]","22,21,18,19,23,17,15,12,14,20,7,16,11,8,9,10,13,4,3,2,6,5,0,1",2d0fb49523557363,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921281,novelty,True,0.5101237168406216,3.695652173913044,13.0,3,0.3478260869565217,85.0,9.689981096408316,0.1871455576559546,0.1723030518520636,21.0,21,23.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,26,0.7391304347826086,0.7391304347826088,0.2608695652173913,False,False,False,False,False
PPOFINAL_N24_B130_novelty,final_expansion_batch05,130,24,"[20, 13, 23, 19, 17, 15, 18, 21, 14, 16, 9, 10, 11, 22, 12, 4, 8, 6, 7, 2, 5, 0, 1, 3]","20,13,23,19,17,15,18,21,14,16,9,10,11,22,12,4,8,6,7,2,5,0,1,3",1ca6b22d0d23ff04,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921316,novelty,True,0.4583096709513505,4.391304347826087,11.0,4,0.1739130434782608,101.0,9.629489603024576,-0.0170132325141776,0.2011742084493218,21.0,21,23.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,61,0.5652173913043478,0.5507246376811593,0.4492753623188406,False,False,False,False,False
PPOFINAL_N24_B131_novelty,final_expansion_batch05,131,24,"[17, 19, 23, 21, 18, 13, 11, 15, 14, 9, 12, 20, 22, 16, 8, 10, 7, 6, 3, 2, 0, 4, 5, 1]","17,19,23,21,18,13,11,15,14,9,12,20,22,16,8,10,7,6,3,2,0,4,5,1",227c61ddc275dda4,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921305,novelty,True,0.3946097121213227,3.3043478260869565,8.0,2,0.1739130434782608,76.0,3.950850661625709,0.0302457466918714,0.1451496861908488,21.0,21,23.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,50,0.4347826086956521,0.6086956521739131,0.3913043478260869,False,False,False,False,False
PPOFINAL_N24_B132_novelty,final_expansion_batch05,132,24,"[18, 23, 17, 21, 15, 19, 14, 22, 20, 10, 16, 13, 12, 11, 9, 8, 4, 7, 5, 2, 6, 0, 3, 1]","18,23,17,21,15,19,14,22,20,10,16,13,12,11,9,8,4,7,5,2,6,0,3,1",b12e33867639d3c5,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921286,novelty,True,0.3822643214284718,3.9565217391304346,10.0,2,0.1304347826086956,91.0,5.0850661625708895,-0.0415879017013232,0.174467673905301,21.0,21,23.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,31,0.391304347826087,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B133_novelty,final_expansion_batch05,133,24,"[19, 21, 14, 22, 15, 23, 16, 12, 20, 17, 13, 18, 11, 10, 8, 9, 6, 7, 2, 5, 4, 0, 3, 1]","19,21,14,22,15,23,16,12,20,17,13,18,11,10,8,9,6,7,2,5,4,0,3,1",fdb10cc845f0b20b,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921365,novelty,True,0.3210683091821516,4.173913043478261,8.0,3,0.1739130434782608,96.0,5.969754253308127,-0.0075614366729678,0.1851980231631533,21.0,21,22.0,edge_in,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,110,0.6086956521739131,0.6521739130434783,0.3478260869565217,False,False,False,False,False
PPOFINAL_N24_B134_novelty,final_expansion_batch05,134,24,"[21, 17, 23, 4, 19, 13, 22, 12, 18, 16, 20, 14, 8, 15, 10, 11, 9, 7, 5, 6, 2, 0, 3, 1]","21,17,23,4,19,13,22,12,18,16,20,14,8,15,10,11,9,7,5,6,2,0,3,1",4f9f192b5c2a61b8,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921338,novelty,True,0.2715782840767148,5.391304347826087,19.0,4,0.0869565217391304,124.0,18.93383742911153,-0.1474480151228733,0.2604294343335441,21.0,21,23.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,83,0.3478260869565217,0.6231884057971014,0.3768115942028985,False,False,False,False,False
PPOFINAL_N24_B135_novelty,final_expansion_batch05,135,24,"[21, 19, 23, 17, 22, 18, 12, 20, 11, 16, 10, 13, 14, 8, 15, 9, 6, 2, 4, 7, 0, 3, 5, 1]","21,19,23,17,22,18,12,20,11,16,10,13,14,8,15,9,6,2,4,7,0,3,5,1",3cafafe57d3df54e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921327,novelty,True,0.2108732424483135,4.608695652173913,9.0,2,0.0434782608695652,106.0,4.238185255198487,-0.1568998109640831,0.2000406778611187,21.0,21,23.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,72,0.4347826086956521,0.7391304347826088,0.2608695652173913,False,False,False,False,False
PPOFINAL_N24_B136_novelty,final_expansion_batch05,136,24,"[11, 1, 3, 15, 23, 21, 19, 17, 13, 9, 7, 5, 0, 2, 6, 4, 8, 16, 20, 18, 22, 14, 10, 12]","11,1,3,15,23,21,19,17,13,9,7,5,0,2,6,4,8,16,20,18,22,14,10,12",cc6ebefd42587076,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660773,novelty,True,0.8284339019833841,4.304347826086956,12.0,5,0.0,99.0,8.124763705103968,-0.1871455576559546,0.1947065476466993,20.0,20,21.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1222,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B137_baseline_proximity,final_expansion_batch05,137,24,"[11, 3, 1, 15, 23, 21, 19, 13, 17, 9, 7, 5, 0, 2, 6, 4, 8, 10, 12, 16, 14, 18, 20, 22]","11,3,1,15,23,21,19,13,17,9,7,5,0,2,6,4,8,10,12,16,14,18,20,22",5bce268377c3df56,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660872,baseline_proximity,True,0.7959787217370778,4.043478260869565,14.0,4,0.0,93.0,8.737240075614364,-0.1758034026465028,0.1849947827516339,15.0,15,14.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1321,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B138_baseline_proximity,final_expansion_batch05,138,24,"[11, 1, 3, 15, 21, 23, 9, 13, 17, 19, 7, 5, 0, 2, 4, 6, 8, 10, 12, 16, 18, 20, 22, 14]","11,1,3,15,21,23,9,13,17,19,7,5,0,2,4,6,8,10,12,16,18,20,22,14",74155c768b5f71dc,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660873,baseline_proximity,True,0.8481401831980366,4.565217391304348,14.0,5,0.0,105.0,14.332703213610582,-0.1984877126654064,0.2173113482298876,15.0,15,15.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1322,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B139_baseline_proximity,final_expansion_batch05,139,24,"[11, 1, 3, 15, 23, 21, 13, 19, 17, 9, 7, 5, 0, 2, 4, 6, 8, 10, 12, 16, 18, 20, 22, 14]","11,1,3,15,23,21,13,19,17,9,7,5,0,2,4,6,8,10,12,16,18,20,22,14",9510cf8a7cfe7d1b,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660648,baseline_proximity,True,0.8418586676921151,4.217391304347826,12.0,6,0.0,97.0,9.735349716446123,-0.1833648393194707,0.1941279452736851,15.0,15,15.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1097,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B140_baseline_proximity,final_expansion_batch05,140,24,"[11, 3, 1, 15, 23, 21, 19, 13, 17, 9, 7, 5, 0, 2, 4, 6, 8, 10, 12, 16, 18, 20, 22, 14]","11,3,1,15,23,21,19,13,17,9,7,5,0,2,4,6,8,10,12,16,18,20,22,14",59c9eb57a42f582f,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660908,baseline_proximity,True,0.8402260811624043,4.043478260869565,14.0,5,0.0,93.0,9.780718336483927,-0.1758034026465028,0.1869673314489299,15.0,15,15.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1357,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B141_baseline_proximity,final_expansion_batch05,141,24,"[11, 3, 1, 15, 23, 21, 19, 13, 17, 9, 7, 5, 0, 2, 4, 6, 8, 10, 16, 22, 20, 18, 14, 12]","11,3,1,15,23,21,19,13,17,9,7,5,0,2,4,6,8,10,16,22,20,18,14,12",dad66d54b04ad6a1,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660865,baseline_proximity,True,0.8251805104343142,4.130434782608695,14.0,4,0.0,95.0,9.243856332703215,-0.1795841209829867,0.1895756578437993,14.0,14,15.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1314,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B142_baseline_proximity,final_expansion_batch05,142,24,"[11, 1, 3, 15, 23, 21, 9, 19, 17, 7, 13, 5, 0, 2, 4, 6, 8, 10, 12, 16, 18, 22, 20, 14]","11,1,3,15,23,21,9,19,17,7,13,5,0,2,4,6,8,10,12,16,18,22,20,14",2a46a71eef951480,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660829,baseline_proximity,True,0.8146525693711313,5.086956521739131,12.0,7,0.0,117.0,12.7750472589792,-0.22117202268431,0.2361059494498661,15.0,15,15.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1278,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B143_baseline_proximity,final_expansion_batch05,143,24,"[1, 11, 3, 15, 23, 21, 19, 13, 17, 9, 7, 5, 0, 2, 4, 6, 8, 10, 12, 18, 20, 22, 16, 14]","1,11,3,15,23,21,19,13,17,9,7,5,0,2,4,6,8,10,12,18,20,22,16,14",89c07a565a906e8d,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22661088,baseline_proximity,True,0.8061521813853235,4.304347826086956,12.0,5,0.0,99.0,9.168241965973532,-0.1871455576559546,0.1966790963439953,14.0,14,15.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1537,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B144_baseline_proximity,final_expansion_batch05,144,24,"[11, 1, 3, 15, 23, 21, 19, 13, 17, 9, 7, 5, 0, 2, 6, 4, 8, 10, 12, 16, 14, 18, 20, 22]","11,1,3,15,23,21,19,13,17,9,7,5,0,2,6,4,8,10,12,16,14,18,20,22",52a7ce5fadecac65,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22661054,baseline_proximity,True,0.7886386782357744,4.043478260869565,12.0,4,0.0,93.0,8.041587901701321,-0.1758034026465028,0.1836797502867699,15.0,15,15.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1503,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N40_B145_quality,final_expansion_batch05,145,40,"[11, 3, 1, 15, 21, 23, 19, 25, 37, 29, 13, 33, 39, 35, 31, 27, 17, 7, 5, 0, 20, 9, 26, 24, 32, 22, 34, 36, 38, 30, 28, 14, 12, 6, 4, 8, 2, 10, 16, 18]","11,3,1,15,21,23,19,25,37,29,13,33,39,35,31,27,17,7,5,0,20,9,26,24,32,22,34,36,38,30,28,14,12,6,4,8,2,10,16,18",de85307460f4c766,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24261074,quality,True,0.7721556561260406,7.358974358974359,20.0,6,0.0,287.0,26.0249835634451,-0.1886916502301117,0.2010848018168607,35.0,35,39.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,2051,0.0769230769230769,0.4410256410256409,0.558974358974359,False,False,False,False,False
PPOFINAL_N40_B146_quality,final_expansion_batch05,146,40,"[11, 3, 1, 15, 21, 23, 37, 39, 31, 27, 35, 25, 29, 13, 9, 17, 33, 7, 19, 5, 0, 20, 24, 22, 34, 38, 36, 32, 30, 26, 28, 18, 6, 4, 2, 8, 10, 16, 14, 12]","11,3,1,15,21,23,37,39,31,27,35,25,29,13,9,17,33,7,19,5,0,20,24,22,34,38,36,32,30,26,28,18,6,4,2,8,10,16,14,12",dc97a259ffd0da41,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260666,quality,True,0.7665883154028267,7.256410256410256,26.0,7,0.0,283.0,33.42143326758712,-0.1860618014464168,0.2033835853172828,36.0,36,37.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1643,0.0256410256410256,0.558974358974359,0.441025641025641,False,False,False,False,False
PPOFINAL_N40_B147_quality,final_expansion_batch05,147,40,"[11, 3, 1, 15, 21, 17, 23, 37, 29, 35, 39, 31, 25, 33, 19, 27, 9, 7, 5, 0, 13, 20, 36, 24, 32, 38, 30, 22, 34, 28, 26, 4, 6, 2, 8, 10, 12, 16, 18, 14]","11,3,1,15,21,17,23,37,29,35,39,31,25,33,19,27,9,7,5,0,13,20,36,24,32,38,30,22,34,28,26,4,6,2,8,10,12,16,18,14",50eead2e9fe64fb2,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260917,quality,True,0.743179382572766,7.410256410256411,22.0,6,0.0,289.0,23.523997370151207,-0.1900065746219592,0.200722549224294,35.0,35,37.0,edge_in,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1894,0.0769230769230769,0.5025641025641026,0.4974358974358974,False,False,False,False,False
PPOFINAL_N40_B148_quality,final_expansion_batch05,148,40,"[11, 1, 15, 3, 17, 21, 23, 31, 37, 29, 33, 39, 35, 25, 27, 13, 19, 7, 0, 5, 9, 22, 24, 26, 36, 32, 20, 38, 30, 34, 28, 18, 6, 16, 12, 14, 4, 2, 8, 10]","11,1,15,3,17,21,23,31,37,29,33,39,35,25,27,13,19,7,0,5,9,22,24,26,36,32,20,38,30,34,28,18,6,16,12,14,4,2,8,10",3b9411f7a1944cd1,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260705,quality,True,0.7423334056551164,7.410256410256411,18.0,4,0.0,289.0,17.985535831689674,-0.1900065746219592,0.1970812201391779,35.0,35,36.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1682,0.0769230769230769,0.4820512820512821,0.5179487179487179,False,False,False,False,False
PPOFINAL_N40_B149_quality,final_expansion_batch05,149,40,"[11, 1, 3, 15, 21, 23, 25, 29, 37, 35, 17, 39, 31, 33, 13, 27, 19, 5, 0, 7, 9, 26, 24, 20, 38, 36, 34, 30, 32, 22, 28, 18, 6, 2, 16, 14, 12, 4, 8, 10]","11,1,3,15,21,23,25,29,37,35,17,39,31,33,13,27,19,5,0,7,9,26,24,20,38,36,34,30,32,22,28,18,6,2,16,14,12,4,8,10",b3b84e349046b17e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260727,quality,True,0.7415722939550238,7.512820512820513,22.0,8,0.0,293.0,34.095989480604864,-0.1926364234056541,0.2102373369366238,37.0,37,38.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1704,0.0769230769230769,0.517948717948718,0.482051282051282,False,False,False,False,False
PPOFINAL_N40_B150_quality,final_expansion_batch05,150,40,"[11, 1, 3, 15, 23, 27, 31, 21, 37, 29, 17, 13, 25, 35, 39, 33, 19, 7, 5, 0, 9, 20, 36, 28, 24, 22, 30, 32, 26, 34, 38, 16, 6, 18, 8, 4, 10, 12, 14, 2]","11,1,3,15,23,27,31,21,37,29,17,13,25,35,39,33,19,7,5,0,9,20,36,28,24,22,30,32,26,34,38,16,6,18,8,4,10,12,14,2",8f7702c18f2e6e7a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260855,quality,True,0.7406236990256356,8.025641025641026,22.0,4,0.0,313.0,21.409598948060488,-0.2057856673241288,0.2147170275792639,35.0,35,38.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1832,0.0769230769230769,0.5076923076923078,0.4923076923076922,False,False,False,False,False
