n,strategy_name,dataset_source,legacy_compatibility_status,metric_semantic_warning,order_json,order_hash,first_track_norm,last_track_norm,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,jump_entropy,early_center_bias,late_center_bias,edge_early_count,center_early_count,max_unvisited_gap_proxy_mean_norm,max_unvisited_gap_proxy_max_norm,odd_even_transition_count,mean_signed_jump,jump_std_norm,target_reward_combined204_plus_N32_mapped_u2_primary,target_u2_score_combined204_plus_N32_rank,target_peeq_score_combined204_plus_N32_rank,target_surfaceT_score_combined204_plus_N32_rank,target_mises_score_combined204_plus_N32_rank
16,N16_A09_center_edge_alternating,probe60_run08,NATIVE_STAGE3,False,"[7,0,8,15,6,1,9,14,5,2,10,13,4,3,11,12]",4f8037b2b310b897,0.4666666666666667,0.8,0.40444444444444444,0.6,2,7,0.7333333333333333,0.5,7,1.7489707507653132,0.5333333333333333,0.5333333333333333,2,2,0.265625,0.5,11.0,0.02222222222222222,0.18453812881801507,0.2364285714285715,0.11428571428571432,0.08571428571428574,1.0,0.9
16,N16_A10_graph_pointer_policy_zero_shot_or_proxy_best,probe60_run08,NATIVE_STAGE3,False,"[0,15,2,7,4,11,6,3,8,5,10,9,12,13,14,1]",30716509d8b90a1b,0.0,0.06666666666666667,0.3688888888888889,1.0,3,3,1.0,0.21428571428571427,11,1.6565511266906536,0.7,0.7666666666666666,3,1,0.3125,0.9375,15.0,0.0044444444444444444,0.2940059628185107,0.3757142857142857,0.34285714285714286,0.1428571428571429,0.9714285714285714,0.5428571428571429
16,N16_A11_graph_pointer_policy_diverse_01,probe60_run08,NATIVE_STAGE3,False,"[0,5,15,10,1,14,4,2,9,13,3,12,8,11,7,6]",c387a672de7920e0,0.0,0.4,0.4266666666666667,0.8666666666666667,1,6,0.5333333333333333,0.35714285714285715,9,2.083766037476647,0.6666666666666666,0.2,2,2,0.27734375,0.9375,8.0,0.02666666666666667,0.22939534045447005,0.19928571428571426,0.17142857142857137,0.05714285714285716,0.3142857142857143,0.9
16,N16_A12_graph_pointer_policy_diverse_02,probe60_run08,NATIVE_STAGE3,False,"[9,5,10,4,11,3,12,2,13,1,14,0,15,7,8,6]",6ecae066c91e28f0,0.6,0.4,0.5555555555555556,1.0,1,9,0.4666666666666667,0.0,14,2.61563057701355,0.3333333333333333,0.3333333333333333,0,4,0.21875,0.5625,7.0,-0.013333333333333334,0.2739739556875101,0.2435714285714286,0.08571428571428574,0.34285714285714286,0.7142857142857143,0.9571428571428572
16,N16_A13_graph_pointer_policy_anti_odd_even_novelty,probe60_run08,NATIVE_STAGE3,False,"[1,14,3,12,5,10,7,8,9,6,11,4,13,2,15,0]",48eebad5cd80fae2,0.06666666666666667,0.0,0.5022222222222222,1.0,2,7,1.0,0.07142857142857142,13,2.0611128325715944,0.7333333333333334,0.8666666666666667,4,0,0.25,0.875,15.0,-0.0044444444444444444,0.2899467809831127,0.4935714285714286,0.37142857142857144,0.7428571428571429,0.8857142857142857,0.30000000000000004
16,N16_A14_graph_pointer_policy_u2first_proxy,probe60_run08,NATIVE_STAGE3,False,"[0,7,2,8,4,6,9,5,10,12,14,11,1,3,13,15]",b891410a097978f9,0.0,1.0,0.2977777777777778,0.6666666666666666,0,2,0.3333333333333333,0.42857142857142855,8,1.8018924006518724,0.4666666666666667,0.8,2,2,0.30078125,0.9375,5.0,0.06666666666666667,0.1769982911265767,0.33928571428571436,0.3142857142857143,0.2857142857142857,0.4,0.7571428571428571
16,N16_A15_graph_pointer_policy_balanced_dispersion_proxy,probe60_run08,NATIVE_STAGE3,False,"[0,7,15,8,6,11,9,3,5,10,4,13,1,2,12,14]",f6d022e6fb892246,0.0,0.9333333333333333,0.3733333333333333,0.8,1,4,0.4,0.42857142857142855,8,2.0611128325705943,0.5333333333333333,0.7666666666666666,2,2,0.26953125,0.9375,6.0,0.06222222222222222,0.214717730296554,0.275,0.22857142857142854,0.2571428571428571,0.4285714285714286,0.6428571428571428
24,N24_A01_raster_left_to_right,probe60_run08,NATIVE_STAGE3,False,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",18426c50a6e7bb9f,0.0,1.0,0.043478260869565216,0.043478260869565216,23,0,1.0,1.0,0,-1.000088900581841e-12,0.7826086956521738,0.7826086956521738,6,0,0.4791666666666667,0.9583333333333334,23.0,0.043478260869565216,0.0,0.06384615384615382,0.0461538461538461,0.0,0.06153846153846154,0.5538461538461539
24,N24_A02_odd_even_interlaced,probe60_run08,NATIVE_STAGE3,False,"[0,2,4,6,8,10,12,14,16,18,20,22,1,3,5,7,9,11,13,15,17,19,21,23]",ff7957b4d9613257,0.0,1.0,0.1228733459357278,0.9130434782608695,0,1,0.043478260869565216,0.9090909090909091,2,0.17884491271484756,0.5652173913043478,0.5652173913043478,3,3,0.2690972222222222,0.9583333333333334,1.0,0.043478260869565216,0.1684648382545277,0.5261538461538462,0.523076923076923,0.676923076923077,0.1384615384615384,0.7384615384615385
24,N24_A03_greedy_maximin_distance,probe60_run08,NATIVE_STAGE3,False,"[0,23,11,17,5,8,14,20,2,1,3,4,6,7,9,10,12,13,15,16,18,19,21,22]",1325c4833a0530e3,0.0,0.9565217391304348,0.20415879017013233,1.0,8,4,0.43478260869565216,0.7272727272727273,6,1.6164057548808413,0.5652173913043478,0.608695652173913,3,3,0.19791666666666666,0.9583333333333334,10.0,0.04158790170132325,0.25430776431745444,0.1819230769230769,0.15384615384615385,0.18461538461538463,0.27692307692307694,0.34615384615384615
