n,order_json,order_compact,order_hash,ppo_checkpoint,ppo_seed,rollout_seed,ppo_generation_mode,predicted_reward,mean_pred_reward,std_pred_reward,conservative_reward,duplicate_vs_combined552_plus_v01_training,duplicate_vs_stageK_N40_selected,minimum_hamming_to_training_reference,minimum_hamming_to_stageK_N40,candidate_source,teacher_validated,abaqus_validated,mean_abs_jump,max_abs_jump,adjacent_fraction,parity_switch_fraction,early_center_bias,early_edge_bias,early_spread_proxy,selected_by,strategy_name,notes
40,"[37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,21,22,28,34,38,36,32,27,31,33,39]","37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,21,22,28,34,38,36,32,27,31,33,39",bcf2d41b8aa56c9f,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,20260624,deterministic,0.5696744620500784,0.6605218842152257,0.053756565470048194,0.6336436014802016,False,False,33,32,PPO_v02K2_checkpoint_inference,False,False,3.3333333333333335,9.0,0.05128205128205128,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156,deterministic,PPOV02K2_N40_B01_deterministic,N40 candidate refreshed after Stage K2 N40 PPO completion; not physically validated yet.
40,"[37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,18,16,12,15,21,22,28,38,36,34,32,27,31,33,39]","37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,18,16,12,15,21,22,28,38,36,34,32,27,31,33,39",dbc3f8d62a762a03,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523291,stochastic,0.5665774256651016,0.665442657337947,0.05744586844831387,0.6367197231137901,False,False,35,33,PPO_v02K2_checkpoint_inference,False,False,3.3333333333333335,10.0,0.07692307692307693,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156,top_reward,PPOV02K2_N40_B02_top_reward,N40 candidate refreshed after Stage K2 N40 PPO completion; not physically validated yet.
40,"[37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,21,22,28,38,36,34,32,31,27,33,39]","37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,21,22,28,38,36,34,32,31,27,33,39",fc208f8b833e1113,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522298,stochastic,0.5682436228482004,0.6615004450115549,0.05480689502786384,0.634096997497623,False,False,33,34,PPO_v02K2_checkpoint_inference,False,False,3.3333333333333335,10.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156,top_reward,PPOV02K2_N40_B03_top_reward,N40 candidate refreshed after Stage K2 N40 PPO completion; not physically validated yet.
40,"[37,35,29,24,20,30,26,25,23,19,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,17,21,22,28,34,38,36,32,27,31,33,39]","37,35,29,24,20,30,26,25,23,19,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,17,21,22,28,34,38,36,32,27,31,33,39",8f5c87772dc094d8,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522609,stochastic,0.5689349667449142,0.661237623275187,0.05486519250045274,0.6338050270249607,False,False,32,32,PPO_v02K2_checkpoint_inference,False,False,3.3333333333333335,10.0,0.07692307692307693,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156,top_reward,PPOV02K2_N40_B04_top_reward,N40 candidate refreshed after Stage K2 N40 PPO completion; not physically validated yet.
40,"[37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,21,22,28,32,36,38,34,31,27,33,39]","37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,21,22,28,32,36,38,34,31,27,33,39",92f11a995b28f49a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523675,stochastic,0.5698171459311425,0.6603984613527909,0.053650505465273085,0.6335732086201543,False,False,32,34,PPO_v02K2_checkpoint_inference,False,False,3.3333333333333335,9.0,0.05128205128205128,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156,top_reward,PPOV02K2_N40_B05_top_reward,N40 candidate refreshed after Stage K2 N40 PPO completion; not physically validated yet.
40,"[37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,21,22,28,34,38,36,32,27,31,33,39]","37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,21,22,28,34,38,36,32,27,31,33,39",f0ff15c3d24ff363,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523873,stochastic,0.568003599374022,0.6601041685462117,0.05446272646252506,0.6328728053149492,False,False,33,32,PPO_v02K2_checkpoint_inference,False,False,3.3333333333333335,9.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156,top_reward,PPOV02K2_N40_B06_top_reward,N40 candidate refreshed after Stage K2 N40 PPO completion; not physically validated yet.
40,"[37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,18,16,12,15,21,22,28,32,36,38,34,27,31,33,39]","37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,18,16,12,15,21,22,28,32,36,38,34,27,31,33,39",bc7edd1e01172812,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522770,stochastic,0.5675647691705791,0.6598353671626501,0.05460164454280389,0.6325345448912482,False,False,34,33,PPO_v02K2_checkpoint_inference,False,False,3.3333333333333335,9.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156,top_reward,PPOV02K2_N40_B07_top_reward,N40 candidate refreshed after Stage K2 N40 PPO completion; not physically validated yet.
40,"[37,35,29,26,24,20,30,25,23,19,17,13,11,9,7,5,1,3,6,4,2,0,8,10,14,16,18,12,15,21,22,28,38,36,34,32,27,31,33,39]","37,35,29,26,24,20,30,25,23,19,17,13,11,9,7,5,1,3,6,4,2,0,8,10,14,16,18,12,15,21,22,28,38,36,34,32,27,31,33,39",7a048ec0093acf89,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40521365,stochastic,0.5529480731611894,0.6655008476193361,0.06776478449516793,0.6316184553717522,False,False,33,34,PPO_v02K2_checkpoint_inference,False,False,3.58974358974359,10.0,0.02564102564102564,0.15384615384615385,0.3794871794871794,0.6205128205128205,0.46153846153846156,top_reward,PPOV02K2_N40_B08_top_reward,N40 candidate refreshed after Stage K2 N40 PPO completion; not physically validated yet.
40,"[37,35,29,24,20,30,26,18,23,25,19,17,13,9,11,7,5,3,1,0,2,4,6,8,10,12,16,14,15,21,22,28,34,38,36,32,31,27,33,39]","37,35,29,24,20,30,26,18,23,25,19,17,13,9,11,7,5,3,1,0,2,4,6,8,10,12,16,14,15,21,22,28,34,38,36,32,31,27,33,39",0e5e6502c9b3a638,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522476,stochastic,0.5268061424100156,0.6236331626957475,0.057472402939117664,0.5948969612261887,False,False,35,34,PPO_v02K2_checkpoint_inference,False,False,3.58974358974359,10.0,0.10256410256410256,0.15384615384615385,0.3846153846153846,0.6153846153846153,0.48717948717948717,diverse_tophalf,PPOV02K2_N40_B09_diverse_tophalf,N40 candidate refreshed after Stage K2 N40 PPO completion; not physically validated yet.
40,"[37,35,29,24,20,30,26,23,25,19,17,11,13,7,5,9,3,1,6,4,0,2,8,10,12,16,18,14,15,21,22,28,32,34,38,36,39,33,31,27]","37,35,29,24,20,30,26,23,25,19,17,11,13,7,5,9,3,1,6,4,0,2,8,10,12,16,18,14,15,21,22,28,32,34,38,36,39,33,31,27",827cc7b310141cd0,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40523168,stochastic,0.503350058685446,0.6333163493118927,0.07912684596274604,0.5937529263305197,False,False,32,32,PPO_v02K2_checkpoint_inference,False,False,3.7435897435897436,10.0,0.05128205128205128,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156,diverse_tophalf,PPOV02K2_N40_B10_diverse_tophalf,N40 candidate refreshed after Stage K2 N40 PPO completion; not physically validated yet.
