strategy_name,n,order_json,source_order_json,scan_order,order_compact,order_hash,candidate_source,ppo_v03_checkpoint,ppo_seed,selected_by,predicted_lex_primary_score,predicted_u2_guarded_score,final_v03_score,case_dir,job_name,expected_cae,expected_inp,expected_jnl,generation_log,base_cae,batch_name,teacher_validated,abaqus_validated,partial_training_caveat
PPOV03_N24_B11_lex_primary_novel,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B11_lex_primary_novel\scan_order_PPOV03_N24_B11_lex_primary_novel.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\candidate_generation_v03\selected_batch32\scan_orders\scan_order_PPOV03_N24_B11_lex_primary_novel.json,"[17,18,19,22,21,23,20,16,14,12,15,11,10,9,13,8,7,6,4,5,2,1,3,0]","17,18,19,22,21,23,20,16,14,12,15,11,10,9,13,8,7,6,4,5,2,1,3,0",947e70964151b17d,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,lex_primary_novel,0.6937416897418535,0.2181372507799123,0.5176790413475472,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B11_lex_primary_novel,J2D_PPOV03_N24_B11_lex_primary_novel,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B11_lex_primary_novel\J2D_PPOV03_N24_B11_lex_primary_novel.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B11_lex_primary_novel\J2D_PPOV03_N24_B11_lex_primary_novel.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B11_lex_primary_novel\J2D_PPOV03_N24_B11_lex_primary_novel.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B11_lex_primary_novel\J2D_PPOV03_N24_B11_lex_primary_novel_stageQ_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.cae,stage3_ppo_v03_lex_primary_N24_N40_batch32_v01,False,False,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.
PPOV03_N24_B12_lex_primary_novel,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B12_lex_primary_novel\scan_order_PPOV03_N24_B12_lex_primary_novel.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\candidate_generation_v03\selected_batch32\scan_orders\scan_order_PPOV03_N24_B12_lex_primary_novel.json,"[17,23,19,22,21,18,15,14,20,16,10,12,9,0,2,11,8,1,6,4,5,13,7,3]","17,23,19,22,21,18,15,14,20,16,10,12,9,0,2,11,8,1,6,4,5,13,7,3",a6e32fa5a0cccb91,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,lex_primary_novel,0.691944469213005,0.24418226655201736,0.5210188711289114,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B12_lex_primary_novel,J2D_PPOV03_N24_B12_lex_primary_novel,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B12_lex_primary_novel\J2D_PPOV03_N24_B12_lex_primary_novel.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B12_lex_primary_novel\J2D_PPOV03_N24_B12_lex_primary_novel.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B12_lex_primary_novel\J2D_PPOV03_N24_B12_lex_primary_novel.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B12_lex_primary_novel\J2D_PPOV03_N24_B12_lex_primary_novel_stageQ_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.cae,stage3_ppo_v03_lex_primary_N24_N40_batch32_v01,False,False,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.
PPOV03_N24_B13_diverse_upper_quartile,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B13_diverse_upper_quartile\scan_order_PPOV03_N24_B13_diverse_upper_quartile.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\candidate_generation_v03\selected_batch32\scan_orders\scan_order_PPOV03_N24_B13_diverse_upper_quartile.json,"[21,23,19,18,17,20,13,22,16,15,12,14,9,8,11,10,2,5,1,4,6,7,3,0]","21,23,19,18,17,20,13,22,16,15,12,14,9,8,11,10,2,5,1,4,6,7,3,0",0d26ed1201ed9ba1,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,diverse_upper_quartile,0.679712057657243,0.20745755584071626,0.5052421514525296,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B13_diverse_upper_quartile,J2D_PPOV03_N24_B13_diverse_upper_quartile,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B13_diverse_upper_quartile\J2D_PPOV03_N24_B13_diverse_upper_quartile.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B13_diverse_upper_quartile\J2D_PPOV03_N24_B13_diverse_upper_quartile.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B13_diverse_upper_quartile\J2D_PPOV03_N24_B13_diverse_upper_quartile.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B13_diverse_upper_quartile\J2D_PPOV03_N24_B13_diverse_upper_quartile_stageQ_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.cae,stage3_ppo_v03_lex_primary_N24_N40_batch32_v01,False,False,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.
PPOV03_N24_B14_diverse_upper_quartile,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B14_diverse_upper_quartile\scan_order_PPOV03_N24_B14_diverse_upper_quartile.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\candidate_generation_v03\selected_batch32\scan_orders\scan_order_PPOV03_N24_B14_diverse_upper_quartile.json,"[19,23,21,17,16,22,15,18,20,10,12,13,14,7,11,2,1,8,6,3,4,5,9,0]","19,23,21,17,16,22,15,18,20,10,12,13,14,7,11,2,1,8,6,3,4,5,9,0",0bbda7a8d913e63e,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,diverse_upper_quartile,0.6603909073936872,0.2042244356176769,0.4896737227496231,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B14_diverse_upper_quartile,J2D_PPOV03_N24_B14_diverse_upper_quartile,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B14_diverse_upper_quartile\J2D_PPOV03_N24_B14_diverse_upper_quartile.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B14_diverse_upper_quartile\J2D_PPOV03_N24_B14_diverse_upper_quartile.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B14_diverse_upper_quartile\J2D_PPOV03_N24_B14_diverse_upper_quartile.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B14_diverse_upper_quartile\J2D_PPOV03_N24_B14_diverse_upper_quartile_stageQ_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.cae,stage3_ppo_v03_lex_primary_N24_N40_batch32_v01,False,False,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.
PPOV03_N24_B15_record_seeking,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B15_record_seeking\scan_order_PPOV03_N24_B15_record_seeking.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\candidate_generation_v03\selected_batch32\scan_orders\scan_order_PPOV03_N24_B15_record_seeking.json,"[19,23,21,15,18,20,17,22,16,13,9,8,14,10,12,11,7,0,6,2,5,4,1,3]","19,23,21,15,18,20,17,22,16,13,9,8,14,10,12,11,7,0,6,2,5,4,1,3",7af1d50a17c5fe4d,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,record_seeking,0.6917349040697074,0.2361358182667733,0.5213477878247461,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B15_record_seeking,J2D_PPOV03_N24_B15_record_seeking,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B15_record_seeking\J2D_PPOV03_N24_B15_record_seeking.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B15_record_seeking\J2D_PPOV03_N24_B15_record_seeking.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B15_record_seeking\J2D_PPOV03_N24_B15_record_seeking.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B15_record_seeking\J2D_PPOV03_N24_B15_record_seeking_stageQ_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.cae,stage3_ppo_v03_lex_primary_N24_N40_batch32_v01,False,False,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.
PPOV03_N24_B16_fill_next_best,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B16_fill_next_best\scan_order_PPOV03_N24_B16_fill_next_best.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\candidate_generation_v03\selected_batch32\scan_orders\scan_order_PPOV03_N24_B16_fill_next_best.json,"[20,21,23,17,18,22,16,19,14,9,11,15,12,10,13,7,5,3,2,4,8,6,1,0]","20,21,23,17,18,22,16,19,14,9,11,15,12,10,13,7,5,3,2,4,8,6,1,0",a11f279b23defa7c,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,fill_next_best,0.6855315351539291,0.23281708532703946,0.5140350665290558,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B16_fill_next_best,J2D_PPOV03_N24_B16_fill_next_best,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B16_fill_next_best\J2D_PPOV03_N24_B16_fill_next_best.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B16_fill_next_best\J2D_PPOV03_N24_B16_fill_next_best.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B16_fill_next_best\J2D_PPOV03_N24_B16_fill_next_best.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N24PPOV03_N24_B16_fill_next_best\J2D_PPOV03_N24_B16_fill_next_best_stageQ_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.cae,stage3_ppo_v03_lex_primary_N24_N40_batch32_v01,False,False,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.
PPOV03_N40_B01_top_v03_score,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B01_top_v03_score\scan_order_PPOV03_N40_B01_top_v03_score.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\candidate_generation_v03\selected_batch32\scan_orders\scan_order_PPOV03_N40_B01_top_v03_score.json,"[2,4,1,6,16,3,0,8,32,38,36,23,19,7,15,14,26,27,30,12,18,17,11,13,10,20,31,39,34,22,25,28,9,5,21,24,33,29,37,35]","2,4,1,6,16,3,0,8,32,38,36,23,19,7,15,14,26,27,30,12,18,17,11,13,10,20,31,39,34,22,25,28,9,5,21,24,33,29,37,35",18c57249939589a8,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,top_v03_score,0.45896571261430263,0.11201721015853847,0.3302950081719319,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B01_top_v03_score,J2D_PPOV03_N40_B01_top_v03_score,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B01_top_v03_score\J2D_PPOV03_N40_B01_top_v03_score.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B01_top_v03_score\J2D_PPOV03_N40_B01_top_v03_score.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B01_top_v03_score\J2D_PPOV03_N40_B01_top_v03_score.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B01_top_v03_score\J2D_PPOV03_N40_B01_top_v03_score_stageQ_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_v03_lex_primary_N24_N40_batch32_v01,False,False,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.
PPOV03_N40_B02_top_v03_score,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B02_top_v03_score\scan_order_PPOV03_N40_B02_top_v03_score.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\candidate_generation_v03\selected_batch32\scan_orders\scan_order_PPOV03_N40_B02_top_v03_score.json,"[0,1,6,4,7,9,19,2,16,13,34,17,10,8,28,32,11,15,30,26,3,25,27,22,20,14,5,36,23,31,24,21,18,12,33,38,29,39,37,35]","0,1,6,4,7,9,19,2,16,13,34,17,10,8,28,32,11,15,30,26,3,25,27,22,20,14,5,36,23,31,24,21,18,12,33,38,29,39,37,35",4aebe8f556253786,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,top_v03_score,0.38718333661317234,0.23261799367956804,0.32158670073358997,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B02_top_v03_score,J2D_PPOV03_N40_B02_top_v03_score,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B02_top_v03_score\J2D_PPOV03_N40_B02_top_v03_score.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B02_top_v03_score\J2D_PPOV03_N40_B02_top_v03_score.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B02_top_v03_score\J2D_PPOV03_N40_B02_top_v03_score.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B02_top_v03_score\J2D_PPOV03_N40_B02_top_v03_score_stageQ_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_v03_lex_primary_N24_N40_batch32_v01,False,False,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.
PPOV03_N40_B03_top_v03_score,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B03_top_v03_score\scan_order_PPOV03_N40_B03_top_v03_score.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\candidate_generation_v03\selected_batch32\scan_orders\scan_order_PPOV03_N40_B03_top_v03_score.json,"[4,36,3,1,6,16,0,2,10,11,8,18,24,9,13,32,33,25,7,26,30,17,14,19,31,5,22,12,20,15,27,23,28,21,38,34,39,29,35,37]","4,36,3,1,6,16,0,2,10,11,8,18,24,9,13,32,33,25,7,26,30,17,14,19,31,5,22,12,20,15,27,23,28,21,38,34,39,29,35,37",c9ec20637037c645,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,top_v03_score,0.38666624886564516,0.2076348842390602,0.31405811311718396,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B03_top_v03_score,J2D_PPOV03_N40_B03_top_v03_score,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B03_top_v03_score\J2D_PPOV03_N40_B03_top_v03_score.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B03_top_v03_score\J2D_PPOV03_N40_B03_top_v03_score.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B03_top_v03_score\J2D_PPOV03_N40_B03_top_v03_score.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B03_top_v03_score\J2D_PPOV03_N40_B03_top_v03_score_stageQ_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_v03_lex_primary_N24_N40_batch32_v01,False,False,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.
PPOV03_N40_B04_top_v03_score,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B04_top_v03_score\scan_order_PPOV03_N40_B04_top_v03_score.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\candidate_generation_v03\selected_batch32\scan_orders\scan_order_PPOV03_N40_B04_top_v03_score.json,"[9,13,7,14,2,1,8,0,6,25,36,4,3,32,16,27,26,30,20,11,10,19,31,33,5,17,12,23,22,15,28,39,21,38,24,37,18,35,34,29]","9,13,7,14,2,1,8,0,6,25,36,4,3,32,16,27,26,30,20,11,10,19,31,33,5,17,12,23,22,15,28,39,21,38,24,37,18,35,34,29",d60e5ef8ce278fef,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,top_v03_score,0.39643109950534355,0.17683420312991135,0.3085713452156,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B04_top_v03_score,J2D_PPOV03_N40_B04_top_v03_score,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B04_top_v03_score\J2D_PPOV03_N40_B04_top_v03_score.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B04_top_v03_score\J2D_PPOV03_N40_B04_top_v03_score.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B04_top_v03_score\J2D_PPOV03_N40_B04_top_v03_score.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B04_top_v03_score\J2D_PPOV03_N40_B04_top_v03_score_stageQ_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_v03_lex_primary_N24_N40_batch32_v01,False,False,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.
PPOV03_N40_B05_top_v03_score,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B05_top_v03_score\scan_order_PPOV03_N40_B05_top_v03_score.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\candidate_generation_v03\selected_batch32\scan_orders\scan_order_PPOV03_N40_B05_top_v03_score.json,"[1,2,4,9,6,0,7,19,8,25,12,39,34,20,36,26,13,37,23,31,10,32,18,14,30,17,11,3,22,5,38,16,27,24,33,28,21,15,29,35]","1,2,4,9,6,0,7,19,8,25,12,39,34,20,36,26,13,37,23,31,10,32,18,14,30,17,11,3,22,5,38,16,27,24,33,28,21,15,29,35",b135d209c218bf8d,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N40_seed20260627_maskable_ppo_v03.zip,20260627,top_v03_score,0.3815521550202776,0.1907740710149661,0.3054382452980548,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B05_top_v03_score,J2D_PPOV03_N40_B05_top_v03_score,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B05_top_v03_score\J2D_PPOV03_N40_B05_top_v03_score.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B05_top_v03_score\J2D_PPOV03_N40_B05_top_v03_score.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B05_top_v03_score\J2D_PPOV03_N40_B05_top_v03_score.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_v03_lex_primary_N24_N40_batch32_v01\N40PPOV03_N40_B05_top_v03_score\J2D_PPOV03_N40_B05_top_v03_score_stageQ_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_v03_lex_primary_N24_N40_batch32_v01,False,False,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.
