batch_option,count,per_N_counts,mean_constrained_score,mean_surrogate_prediction,mean_predicted_u2_guarded_score,mean_penalty_guard_score,mean_penalty_repair_score,mean_N40_penalty_repair_score,mean_two_stage_repair_score,mean_novelty_distance,candidate_source_composition,overlap_combined392_teacher_orders,overlap_run56,overlap_run51,overlap_run46,overlap_run41,overlap_run36,overlap_run27,overlap_superseded_run31
option_A_N40_focused_batch32,32,"{""24"": 8, ""40"": 24}",0.6681302352506338,0.6736852296896059,0.6807059627413117,0.6716681826514991,0.6739767464753668,0.6738521984806265,0.6638853145032653,0.1984375,"{""N40_penalty_repair_top"": 4, ""N40_penalty_repair_local_search"": 4, ""N24_u2_reward_maintenance"": 3, ""N40_u2_reward_retention_top"": 3, ""N40_two_stage_penalty_repair"": 3, ""N40_u2_reward_retention_local_repair"": 3, ""N24_penalty_repair_diagnostic"": 2, ""N40_no_penalty_worse_than_median"": 2, ""N40_median_guard_repair"": 2, ""N24_uncertainty_calibration"": 1, ""N24_sentinel_control"": 1, ""N24_diversity_coverage"": 1, ""N40_PEEQ_repair_candidates"": 1, ""N40_SurfaceT_repair_candidates"": 1, ""N40_Mises_repair_candidates"": 1}",0,0,0,0,0,0,0,0
option_B_N40_focused_batch64,64,"{""24"": 16, ""40"": 48}",0.6747753939668173,0.6804918428953981,0.6853068516449896,0.6778924406370286,0.6795972030900157,0.6794640259039538,0.6748076246638697,0.24856770833333333,"{""N24_u2_reward_maintenance"": 11, ""N40_u2_reward_retention_local_repair"": 8, ""N40_u2_reward_retention_top"": 6, ""N40_SurfaceT_repair_candidates"": 5, ""N40_two_stage_penalty_repair"": 4, ""N40_no_penalty_worse_than_median"": 4, ""N40_penalty_repair_local_search"": 4, ""N40_penalty_repair_top"": 4, ""N40_strict_guard_diverse"": 4, ""N40_PEEQ_repair_candidates"": 4, ""N40_median_guard_repair"": 3, ""N24_penalty_repair_diagnostic"": 2, ""N40_Mises_repair_candidates"": 2, ""N24_sentinel_control"": 1, ""N24_uncertainty_calibration"": 1, ""N24_diversity_coverage"": 1}",0,0,0,0,0,0,0,0
option_C_variable_N_recovery_batch48,48,"{""12"": 8, ""16"": 8, ""24"": 16, ""40"": 16}",0.7311745959185686,0.7393833243252098,0.7422298433094473,0.7352523177009965,0.7365229251950528,0.7364700816710554,0.7300368686763304,0.1684027777777778,"{""N24_u2_reward_maintenance"": 11, ""variableN_anchor_top"": 6, ""variableN_anchor_diversity"": 6, ""variableN_anchor_sentinel"": 4, ""N40_penalty_repair_local_search"": 4, ""N40_penalty_repair_top"": 4, ""N40_u2_reward_retention_top"": 3, ""N40_u2_reward_retention_local_repair"": 3, ""N24_penalty_repair_diagnostic"": 2, ""N40_two_stage_penalty_repair"": 2, ""N24_sentinel_control"": 1, ""N24_uncertainty_calibration"": 1, ""N24_diversity_coverage"": 1}",0,0,0,0,0,0,0,0
