dataset_scope,N,source_stage,strategy_id,family_label,teacher_validation_status,u2_range,peeq_max,surface_t_proxy,surface_t_proxy_mpa_if_converted,mises_max,mises_max_mpa_if_converted,nt11_mean_if_present,source_file
native_stage3,N40,Stage3_native,S3R34N32INF_N40_B01_graph_pointer,,PASS_TEACHER_FIELDS_EXTRACTED,0.0002823198738042,0.156105950474739,582261824.0,582.26182400000005,579926528.0,579.92652799999996,,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R34N32INF_N40_B02_surrogate_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.0006737644011991,0.1560283899307251,584050560.0,584.05056000000002,579926080.0,579.92607999999996,,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R34N32INF_N40_B03_hybrid_agree,,PASS_TEACHER_FIELDS_EXTRACTED,0.0007187606411207,0.1526638865470886,583502784.0,583.50278400000002,579925376.0,579.92537600000003,,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R34N32INF_N40_B04_hybrid_disagree,,PASS_TEACHER_FIELDS_EXTRACTED,0.0007251808672208,0.1524647027254104,582093376.0,582.09337600000003,579926464.0,579.92646400000001,,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R34N32INF_N40_B05_uncertainty,,PASS_TEACHER_FIELDS_EXTRACTED,0.0007050070043987,0.1488805264234542,583357120.0,583.35712000000001,579926464.0,579.92646400000001,,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R34N32INF_N40_B06_diversity,,PASS_TEACHER_FIELDS_EXTRACTED,0.0006026536907484,0.1472502499818802,585624640.0,585.62464,579925120.0,579.92511999999999,,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R34N32INF_N40_B07_sentinel,,PASS_TEACHER_FIELDS_EXTRACTED,0.0006454233700878,0.1492619067430496,583033216.0,583.03321600000004,579926080.0,579.92607999999996,,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R34N32INF_N40_B08_n40_best_near,,PASS_TEACHER_FIELDS_EXTRACTED,5.696606240235269e-05,0.1578764021396637,582174208.0,582.17420800000002,579926528.0,579.92652799999996,,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R34N32INF_N40_B09_n40_best_near,,PASS_TEACHER_FIELDS_EXTRACTED,9.528287046123296e-05,0.162568524479866,581909696.0,581.90969600000005,579928064.0,579.92806399999995,,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R34N32INF_N40_B10_n40_best_near,,PASS_TEACHER_FIELDS_EXTRACTED,6.680645856249612e-05,0.1554957032203674,581764736.0,581.76473599999997,579927616.0,579.92761599999994,,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R34N32INF_N40_B11_n40_best_near,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001003126781142,0.1535033136606216,582332992.0,582.33299199999999,579927552.0,579.92755199999999,,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R34N32INF_N40_B12_n40_best_near,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001675558778515,0.1616613566875457,584678912.0,584.67891199999997,579927808.0,579.92780800000003,,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B01_n24_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,6.897021739860065e-05,0.1602467745542526,582333952.0,582.33395199999995,579944704.0,579.944704,20.091231580980786,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B02_n24_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,8.142532624333398e-05,0.1593355387449264,583416192.0,583.41619200000002,579944448.0,579.94444799999997,20.091611932248487,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B03_n24_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,4.4721904259859e-05,0.1561453342437744,583116032.0,583.11603200000002,579944320.0,579.94431999999995,20.091847397681,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B04_n24_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,4.713229418484843e-05,0.1570424288511276,582759168.0,582.75916800000005,579943616.0,579.94361600000002,20.093128614360783,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B05_n24_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,6.92875792083214e-05,0.1577739268541336,582638016.0,582.63801599999999,579944384.0,579.94438400000001,20.091812920083804,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B06_n24_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,8.698377223481657e-05,0.1596149206161499,583114752.0,583.11475199999995,579943744.0,579.94374400000004,20.09283330229675,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B07_n24_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,5.00061778438976e-05,0.1556139588356018,581409152.0,581.40915199999995,579944832.0,579.94483200000002,20.091029222968483,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B08_n24_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,3.7988751273587695e-05,0.1621344983577728,592035328.0,592.03532800000005,579944576.0,579.94457599999998,20.09148734734983,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B09_hybrid_agree,,PASS_TEACHER_FIELDS_EXTRACTED,0.000202524353881,0.1511734724044799,583692736.0,583.69273599999997,579944512.0,579.94451200000003,20.09162116537289,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B10_surrogate_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001885180240606,0.1577580869197845,582958208.0,582.95820800000001,579944256.0,579.944256,20.092009711752134,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B11_hybrid_agree,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001821464500153,0.1570386588573455,582195008.0,582.19500800000003,579944128.0,579.94412799999998,20.09226782922031,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B12_surrogate_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.0002064426553261,0.1496064215898513,583212096.0,583.21209599999997,579944320.0,579.94431999999995,20.091899178952588,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B13_surrogate_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.0002815967886817,0.1499830037355423,581689600.0,581.68960000000004,579944064.0,579.94406400000003,20.09229660293683,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B14_surrogate_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.0002263255041725,0.1560091227293014,582624064.0,582.62406399999998,579944064.0,579.94406400000003,20.09239376872576,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B15_surrogate_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.0002380475223162,0.1531964242458343,581450688.0,581.45068800000001,579943296.0,579.94329600000003,20.09363900528473,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B16_surrogate_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001946740942457,0.1556887030601501,585390848.0,585.39084800000001,579944512.0,579.94451200000003,20.09161074372376,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B17_diversity,,PASS_TEACHER_FIELDS_EXTRACTED,0.0005505187583594,0.1519718170166015,581337792.0,581.33779200000004,579942848.0,579.94284800000003,20.094210400224544,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B18_graph_pointer,,PASS_TEACHER_FIELDS_EXTRACTED,0.0002313458730895,0.1603628247976303,585924800.0,585.9248,579943552.0,579.94355199999995,20.093154562087285,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B19_graph_pointer,,PASS_TEACHER_FIELDS_EXTRACTED,0.0002318852484677,0.1731639057397842,582702336.0,582.70233599999995,579944256.0,579.944256,20.09202000105462,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B20_graph_pointer,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001901917951272,0.1607173234224319,584000640.0,584.00063999999998,579943424.0,579.94342400000005,20.093394073174924,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B21_graph_pointer,,PASS_TEACHER_FIELDS_EXTRACTED,0.0002189582201026,0.1719127595424652,581934400.0,581.93439999999998,579943808.0,579.94380799999999,20.092706496050567,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B22_diversity,,PASS_TEACHER_FIELDS_EXTRACTED,0.000534943341222,0.1557627022266388,581765824.0,581.76582399999995,579943808.0,579.94380799999999,20.09272250739896,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B23_graph_pointer,,PASS_TEACHER_FIELDS_EXTRACTED,0.000382078932489,0.1633279919624328,585695104.0,585.69510400000001,579942976.0,579.94297600000004,20.0940923781622,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B24_hybrid_disagree,,PASS_TEACHER_FIELDS_EXTRACTED,0.0002786342520266,0.1609224379062652,583029184.0,583.02918399999999,579943104.0,579.94310399999995,20.0939467086273,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B25_hybrid_disagree,,PASS_TEACHER_FIELDS_EXTRACTED,0.0003401456374376,0.1549776643514633,582068544.0,582.06854399999997,579944192.0,579.94419200000004,20.09211221033213,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B26_uncertainty,,PASS_TEACHER_FIELDS_EXTRACTED,0.0004649620168493,0.1795306205749511,584252160.0,584.25216,579944384.0,579.94438400000001,20.091807898696587,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B27_uncertainty,,PASS_TEACHER_FIELDS_EXTRACTED,0.0004528175495579,0.1783385276794433,583169920.0,583.16992000000005,579943552.0,579.94355199999995,20.09315622809793,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B28_diversity,,PASS_TEACHER_FIELDS_EXTRACTED,0.0003291523960342,0.1738174110651016,582422400.0,582.42240000000004,579944064.0,579.94406400000003,20.092337101008617,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B29_uncertainty,,PASS_TEACHER_FIELDS_EXTRACTED,0.0005198504350119,0.1779865622520446,583366784.0,583.36678400000005,579944704.0,579.944704,20.09131791770053,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R39N2440B60_N24_B30_sentinel,,PASS_TEACHER_FIELDS_EXTRACTED,0.0006249901030059,0.1726419776678085,588270592.0,588.27059199999997,579944192.0,579.94419200000004,20.09215133822694,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B01_n40_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,7.611840919707902e-05,0.1559313535690307,581616832.0,581.61683200000004,579927616.0,579.92761599999994,20.1219280513786,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B02_n40_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,7.798989645380061e-05,0.1534222960472107,582003392.0,582.00339199999996,579926528.0,579.92652799999996,20.123666358618845,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B03_n40_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,7.676980362703034e-05,0.1560160666704177,581629376.0,581.62937599999998,579927616.0,579.92761599999994,20.12192088310132,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B04_n40_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,6.792713247705251e-05,0.1540291607379913,582070784.0,582.070784,579926528.0,579.92652799999996,20.1236729658164,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B05_n40_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,0.0002428228326607,0.1591205149888992,590432640.0,590.43263999999999,579926016.0,579.926016,20.12439631851468,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B06_n40_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,0.000113214871817,0.1534597277641296,582466304.0,582.46630400000004,579927488.0,579.92748800000004,20.12198743070472,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B07_n40_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001306445738009,0.1540696173906326,582282304.0,582.28230399999995,579926528.0,579.92652799999996,20.12370885395943,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B08_n40_u2_near,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001928622095874,0.1534249633550644,585483904.0,585.48390400000005,579927552.0,579.92755199999999,20.12198132493188,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B09_hybrid_agree,,PASS_TEACHER_FIELDS_EXTRACTED,0.0006667709956218,0.1507769972085952,583664832.0,583.66483200000005,579926272.0,579.92627200000004,20.12377801348573,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B10_surrogate_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.000756842054443,0.1440253555774688,585081920.0,585.08191999999997,579926080.0,579.92607999999996,20.124059388522667,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B11_hybrid_agree,,PASS_TEACHER_FIELDS_EXTRACTED,0.000611297203477,0.1557230949401855,584742592.0,584.74259199999995,579926144.0,579.92614400000002,20.12405199452365,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B12_surrogate_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.0006855806161638,0.1531218141317367,582761280.0,582.76128000000006,579924928.0,579.92492800000002,20.12597397314928,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B13_surrogate_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.000712705689466,0.1485017389059066,583880320.0,583.88031999999998,579926208.0,579.92620799999997,20.123983491202683,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B14_surrogate_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.0007329207660404,0.1494819819927215,583389952.0,583.38995199999999,579926336.0,579.92633599999999,20.12357525249104,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B15_surrogate_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.0006783864921544,0.1501979976892471,583375872.0,583.37587199999996,579926080.0,579.92607999999996,20.124053173113555,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B16_surrogate_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.0007221903101708,0.1534849256277084,582250112.0,582.25011199999994,579925248.0,579.92524800000001,20.12553687268964,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B17_hybrid_disagree,,PASS_TEACHER_FIELDS_EXTRACTED,0.0006556917066973,0.1520021110773086,586977024.0,586.97702400000003,579926464.0,579.92646400000001,20.123620835382457,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B18_hybrid_disagree,,PASS_TEACHER_FIELDS_EXTRACTED,0.0006658899808371,0.1504225730895996,586057792.0,586.05779199999995,579925440.0,579.92543999999998,20.125348412778955,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B19_graph_pointer,,PASS_TEACHER_FIELDS_EXTRACTED,0.0008066147593126,0.1601115763187408,584511872.0,584.51187200000004,579926208.0,579.92620799999997,20.123806425402552,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B20_graph_pointer,,PASS_TEACHER_FIELDS_EXTRACTED,0.0011065203616453,0.1594207733869552,584426880.0,584.42687999999998,579926144.0,579.92614400000002,20.124124826864985,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B21_graph_pointer,,PASS_TEACHER_FIELDS_EXTRACTED,0.0009024734640661,0.1595761924982071,588982080.0,588.98208,579926592.0,579.92659200000003,20.123410712634723,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B22_graph_pointer,,PASS_TEACHER_FIELDS_EXTRACTED,0.0005406145585311,0.1649311333894729,586055040.0,586.05503999999996,579926272.0,579.92627200000004,20.124130115202696,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B23_graph_pointer,,PASS_TEACHER_FIELDS_EXTRACTED,0.0009651494526679,0.1746424287557602,585990976.0,585.99097600000005,579926272.0,579.92627200000004,20.123842492510683,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B24_diversity,,PASS_TEACHER_FIELDS_EXTRACTED,0.0016101131914183,0.1509619206190109,584105600.0,584.10559999999998,579924416.0,579.92441599999995,20.126855411674647,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B25_diversity,,PASS_TEACHER_FIELDS_EXTRACTED,0.0016184808919206,0.1511107385158538,583522176.0,583.52217599999994,579924352.0,579.924352,20.12690730026387,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B26_diversity,,PASS_TEACHER_FIELDS_EXTRACTED,0.0009517180171201,0.1489430516958236,583896832.0,583.89683200000002,579924800.0,579.9248,20.12629644243977,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B27_uncertainty,,PASS_TEACHER_FIELDS_EXTRACTED,0.0014474944910034,0.1996921449899673,582660608.0,582.66060800000002,579928448.0,579.928448,20.12011656515294,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B28_uncertainty,,PASS_TEACHER_FIELDS_EXTRACTED,0.0014474942581728,0.1996921747922897,582660608.0,582.66060800000002,579928448.0,579.928448,20.120116568377536,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B29_uncertainty,,PASS_TEACHER_FIELDS_EXTRACTED,0.0014238423900678,0.1987344920635223,581845120.0,581.84511999999995,579927104.0,579.92710399999999,20.122614635619087,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R39N2440B60_N40_B30_sentinel,,PASS_TEACHER_FIELDS_EXTRACTED,0.0016625018324702,0.1820260882377624,587521984.0,587.52198399999997,579926784.0,579.926784,20.12289270705725,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
