n,order_hash,candidate_source,selection_bucket,generation_method,seed_strategy,first_track_norm,last_track_norm,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,jump_entropy,early_center_bias,late_center_bias,edge_early_count,center_early_count,max_unvisited_gap_proxy_mean_norm,max_unvisited_gap_proxy_max_norm,odd_even_transition_count,candidate_id,strategy_name,order_json,order_compact,novelty_distance_to_combined172,nearest_existing_teacher_strategy,duplicate_of_combined172_teacher,duplicate_of_previous_candidate_pool,surrogate_reward_pred,gnn_reward_pred,graph_pointer_mean_logprob,gnn_candidate_scoring_mode,graph_pointer_candidate_score_note,pred_u2_score,pred_peeq_score,pred_surfaceT_score,pred_mises_score,gnn_surrogate_disagreement,hybrid_score,acquisition_score,surrogate_reward_pred_rank_within_n,gnn_reward_pred_rank_within_n,hybrid_score_rank_within_n,gnn_surrogate_disagreement_rank_within_n,novelty_distance_to_combined172_rank_within_n,focused48_rank_within_n
24,855fe95ef34819e1,graph_pointer_beam_search,gnn_policy_top_candidates,beam_4,,0.0,0.8260869565217391,0.13043478260869565,0.9130434782608695,0,1,0.043478260869565216,0.8636363636363636,3,0.4702359623522493,0.5652173913043478,0.5652173913043478,3,3,0.2690972222222222,0.9583333333333334,1.0,R29_N24_C00003,N24_R29_N24_C00003_gnn_policy_top_candidates,"[0,2,4,6,8,10,12,14,16,18,20,22,1,3,5,7,9,11,13,15,17,21,23,19]",0-2-4-6-8-10-12-14-16-18-20-22-1-3-5-7-9-11-13-15-17-21-23-19,0.007246376811594203,N24_A02_odd_even_interlaced,False,False,0.6602372178596033,0.6728327212338315,nan,fast_feature_proxy_fit_to_trained_gnn_teacher_predictions,not computed for full pool to keep Run29 lightweight; policy was trained/evaluated separately,0.7576114463720603,0.5959700861459649,0.34566910275811186,0.4645777264697865,0.012595503374228212,0.5479289724266905,0.5482912912672702,734,40,208,2207,2388,1
24,118d12b59c9f6409,graph_pointer_beam_search,gnn_policy_top_candidates,beam_2,,0.0,0.043478260869565216,0.15689981096408318,0.9565217391304348,0,2,0.043478260869565216,0.8636363636363636,3,0.355712859743894,0.5652173913043478,0.6956521739130435,3,3,0.2690972222222222,0.9583333333333334,1.0,R29_N24_C00002,N24_R29_N24_C00002_gnn_policy_top_candidates,"[0,2,4,6,8,10,12,14,16,18,20,22,3,5,7,9,11,13,15,17,19,21,23,1]",0-2-4-6-8-10-12-14-16-18-20-22-3-5-7-9-11-13-15-17-19-21-23-1,0.03985507246376811,N24_A02_odd_even_interlaced,False,False,0.6894170530777957,0.6001282479337211,nan,fast_feature_proxy_fit_to_trained_gnn_teacher_predictions,not computed for full pool to keep Run29 lightweight; policy was trained/evaluated separately,0.7185591977939421,0.5658812414253026,0.5094542876957165,0.43474778072902476,0.08928880514407456,0.5464971506444241,0.5484899042676125,350,687,219,720,1754,2
24,acb6dde0deeb6790,sentinel_control,hybrid_gnn_surrogate_agreement,random,,0.8260869565217391,0.17391304347826086,0.4366729678638941,0.8695652173913043,0,8,0.30434782608695654,0.2727272727272727,16,2.283686775663705,0.3913043478260869,0.5217391304347826,2,4,0.18923611111111113,0.7916666666666666,7.0,R29_N24_C02448,N24_R29_N24_C02448_hybrid_gnn_surrogate_agreement,"[19,7,14,6,12,18,8,15,0,16,23,17,2,10,22,11,3,1,21,5,13,9,20,4]",19-7-14-6-12-18-8-15-0-16-23-17-2-10-22-11-3-1-21-5-13-9-20-4,0.37318840579710144,N24_A08_block_interleaved_quarters,False,False,0.3969810201556237,0.31163309362406527,nan,fast_feature_proxy_fit_to_trained_gnn_teacher_predictions,not computed for full pool to keep Run29 lightweight; policy was trained/evaluated separately,0.2681709290281772,0.5900781657984945,0.5035334793620434,0.7649273798774956,0.08534792653155843,0.3227799540553583,0.3414393743452134,2143,2365,2258,773,47,3
24,70891b090c151440,gnn_reward_local_search,hybrid_gnn_surrogate_agreement,edge_center,,0.9130434782608695,0.30434782608695654,0.3780718336483932,0.7391304347826086,0,8,0.43478260869565216,0.3181818181818182,15,2.3409508144477016,0.49275362318840576,0.49275362318840576,3,3,0.21180555555555555,0.875,10.0,R29_N24_C02410,N24_R29_N24_C02410_hybrid_gnn_surrogate_agreement,"[21,12,3,15,23,11,20,14,0,17,4,9,2,6,18,16,22,10,5,8,19,13,1,7]",21-12-3-15-23-11-20-14-0-17-4-9-2-6-18-16-22-10-5-8-19-13-1-7,0.391304347826087,S3R24L64_N24_B16_diversity_coverage,False,False,0.40280969995737115,0.293752420485197,nan,fast_feature_proxy_fit_to_trained_gnn_teacher_predictions,not computed for full pool to keep Run29 lightweight; policy was trained/evaluated separately,0.2518535058526198,0.6607028405206631,0.4411130554284432,0.729794535973469,0.10905727947217414,0.32237617371196675,0.3419413911032711,2124,2411,2262,471,20,4
24,f8fc33310d37944e,surrogate_known_best_local_search,hybrid_gnn_surrogate_disagreement,block_swap,S3R19B28_N24_B06_uncertainty_calibration,0.4782608695652174,0.9565217391304348,0.2892249527410208,0.6086956521739131,1,7,0.043478260869565216,0.5454545454545454,10,1.4579759269530517,0.43478260869565216,0.47826086956521735,3,3,0.15277777777777776,0.5,1.0,R29_N24_C01252,N24_R29_N24_C01252_hybrid_gnn_surrogate_disagreement,"[11,23,9,19,5,13,21,7,17,3,15,1,0,2,4,6,8,10,12,14,16,18,20,22]",11-23-9-19-5-13-21-7-17-3-15-1-0-2-4-6-8-10-12-14-16-18-20-22,0.07608695652173914,S3R24L64_N24_B06_model_disagreement,False,False,0.6965677069106797,0.43476855172775686,nan,fast_feature_proxy_fit_to_trained_gnn_teacher_predictions,not computed for full pool to keep Run29 lightweight; policy was trained/evaluated separately,0.6381976567255024,0.8613291806882379,0.8824017797828466,0.3685025147332184,0.26179915518292285,0.5168374803755027,0.5206418282015897,216,2059,873,1,1241,5
24,f5a6e22da7889e00,surrogate_known_best_local_search,hybrid_gnn_surrogate_disagreement,block_swap,S3R19B28_N24_B06_uncertainty_calibration,0.4782608695652174,0.9565217391304348,0.28166351606805295,0.6086956521739131,1,6,0.043478260869565216,0.5454545454545454,10,1.483735475335943,0.463768115942029,0.47826086956521735,2,4,0.12847222222222224,0.5,1.0,R29_N24_C01262,N24_R29_N24_C01262_hybrid_gnn_surrogate_disagreement,"[11,21,7,17,3,15,23,9,19,5,13,1,0,2,4,6,8,10,12,14,16,18,20,22]",11-21-7-17-3-15-23-9-19-5-13-1-0-2-4-6-8-10-12-14-16-18-20-22,0.03260869565217391,S3R19B28_N24_B06_uncertainty_calibration,False,False,0.6992611019294706,0.4594287625482928,nan,fast_feature_proxy_fit_to_trained_gnn_teacher_predictions,not computed for full pool to keep Run29 lightweight; policy was trained/evaluated separately,0.6528370641015236,0.8664392645400912,0.8798453420027325,0.35426670717498226,0.23983233938117776,0.5197312945274252,0.5213617293100339,190,1927,810,3,1952,6
24,60f47539d1a2014f,surrogate_known_best_local_search,surrogate_known_best_local_search,swap_mutation,S3R24L64_N24_B23_exploitation_reference,0.4782608695652174,1.0,0.13988657844990549,0.9565217391304348,1,1,0.08695652173913043,0.8636363636363636,3,0.7031315809605685,0.4057971014492754,0.5652173913043478,2,4,0.20833333333333334,0.5,2.0,R29_N24_C00707,N24_R29_N24_C00707_surrogate_known_best_local_search,"[11,2,4,6,8,10,12,14,16,18,20,22,0,1,3,5,7,9,13,15,17,19,21,23]",11-2-4-6-8-10-12-14-16-18-20-22-0-1-3-5-7-9-13-15-17-19-21-23,0.08333333333333333,S3R24L64_N24_B23_exploitation_reference,False,False,0.7648614689931992,0.6540860168978478,nan,fast_feature_proxy_fit_to_trained_gnn_teacher_predictions,not computed for full pool to keep Run29 lightweight; policy was trained/evaluated separately,0.8323589379308022,0.6799235357621943,0.6536993220697972,0.20159015569690644,0.11077545209535133,0.6137308110542306,0.6178974777208972,2,186,2,462,1131,7
24,f0bc5f892cd4bf38,surrogate_known_best_local_search,surrogate_known_best_local_search,swap_mutation,S3R24L64_N24_B03_top_region,0.17391304347826086,1.0,0.13043478260869565,0.5217391304347826,0,1,0.043478260869565216,0.8636363636363636,3,0.6428579130867905,0.5652173913043478,0.5652173913043478,3,3,0.2586805555555555,0.7916666666666666,1.0,R29_N24_C00902,N24_R29_N24_C00902_surrogate_known_best_local_search,"[4,0,2,6,8,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,19,21,23]",4-0-2-6-8-10-12-14-16-18-20-22-11-9-7-5-3-1-13-15-17-19-21-23,0.007246376811594203,N24_A04_method_c_u2_first_engineering,False,False,0.7571656180851615,0.6722320202646758,nan,fast_feature_proxy_fit_to_trained_gnn_teacher_predictions,not computed for full pool to keep Run29 lightweight; policy was trained/evaluated separately,0.8000781037957805,0.7511142959410764,0.6412194300069869,0.19273102722223365,0.0849335978204857,0.6001539653328086,0.6005162841733883,3,41,9,780,2390,8
24,5281e3fd64d32f70,N24_surfaceT_best_neighborhood,N24_surfaceT_best_neighborhood,swap_mutation,S3R24L64_N24_B06_model_disagreement,0.4782608695652174,0.9565217391304348,0.2060491493383743,0.6086956521739131,1,2,0.043478260869565216,0.6818181818181818,7,1.3616219726029768,0.3333333333333333,0.47826086956521735,1,5,0.14409722222222224,0.5,1.0,R29_N24_C02191,N24_R29_N24_C02191_N24_surfaceT_best_neighborhood,"[11,3,7,17,9,13,23,21,19,5,15,1,0,2,4,6,8,10,12,14,16,18,20,22]",11-3-7-17-9-13-23-21-19-5-15-1-0-2-4-6-8-10-12-14-16-18-20-22,0.036231884057971016,S3R19B28_N24_B06_uncertainty_calibration,False,False,0.7223647719171349,0.6007545204829808,nan,fast_feature_proxy_fit_to_trained_gnn_teacher_predictions,not computed for full pool to keep Run29 lightweight; policy was trained/evaluated separately,0.7260322636630329,0.848324374539206,0.8809654929631483,0.3413979588686256,0.12161025143415405,0.5638235919862666,0.5656351861891652,45,679,95,412,1900,9
24,8df699e4bdda5bac,N24_surfaceT_best_neighborhood,N24_surfaceT_best_neighborhood,reverse_segment,S3R24L64_N24_B06_model_disagreement,0.4782608695652174,0.9565217391304348,0.2438563327032136,0.8695652173913043,1,3,0.043478260869565216,0.6363636363636364,8,1.444645559769865,0.5652173913043478,0.47826086956521735,4,2,0.14930555555555555,0.5,1.0,R29_N24_C02272,N24_R29_N24_C02272_N24_surfaceT_best_neighborhood,"[11,21,19,3,23,13,9,17,7,5,15,1,0,2,4,6,8,10,12,14,16,18,20,22]",11-21-19-3-23-13-9-17-7-5-15-1-0-2-4-6-8-10-12-14-16-18-20-22,0.057971014492753624,S3R19B28_N24_B06_uncertainty_calibration,False,False,0.7091803798707318,0.5707934983595023,nan,fast_feature_proxy_fit_to_trained_gnn_teacher_predictions,not computed for full pool to keep Run29 lightweight; policy was trained/evaluated separately,0.662366545264313,0.845342806398634,0.8410213661393807,0.28333805941189094,0.13838688151122946,0.5453612979282136,0.5482598486528513,101,1202,249,321,1510,10
