candidate_id,strategy_name,n,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,predicted_u2_guarded_score,predicted_peeq_guarded_score,predicted_surfaceT_guarded_score,predicted_mises_guarded_score,strict_penalty_guard_score,two_stage_guarded_score,no_penalty_worse_than_median_score,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,constrained_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,order_json,order_compact,order_hash,first_track_norm,last_track_norm,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,odd_even_transition_count,mean_signed_jump,jump_std_norm,edge_visit_early_fraction,center_visit_early_fraction,pred_rank_constrained_within_n,batch_option,handoff_strategy_name,teacher_validated,teacher_validation_status
R48_N24_C01021,N24_R48_N24_C01021_strict_penalty_guard_local_search,24.0,strict_penalty_guard_local_search,offline_mutation_or_pointer_proxy,strict_penalty_guard_local_search,constrained_reward_balance,0.7364391037242605,0.7356829600569637,0.7139391037242605,0.7364391037242605,0.7364391037242605,0.7293866462573417,0.7314669747072473,0.7139391037242605,0.7087206700100726,0.8071833648393194,0.7339622606240713,0.7270252527081924,0.03462765776173408,0.027718433714187918,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,18,16,14,12,10,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-18-16-14-12-10-20,184ebe2a9c435006,0.9565217391304348,0.8695652173913043,0.19281663516068054,1.0,0.0,1.0,0.08695652173913043,0.0,5.0,2.0,-0.003780718336483932,0.21177085541028431,0.0,0.0,21.0,native_recovery_batch40_with_anchors,S3R48SPG_N24_B03_strict_guard,False,NOT_RUN
R48_N24_C00627,N24_R48_N24_C00627_strict_penalty_guard_local_search,24.0,strict_penalty_guard_local_search,offline_mutation_or_pointer_proxy,strict_penalty_guard_local_search,constrained_reward_balance,0.7338400900900907,0.7333864038897125,0.7113400900900907,0.7338400900900907,0.7338400900900907,0.7269086156099395,0.7290343126798828,0.7113400900900907,0.7062256169212696,0.8147448015122873,0.7314539842299773,0.7245389044804499,0.031013980696725507,0.02761447316882104,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,14,16,10,12,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-14-16-10-12-18-20,f5ce42c91ade39b8,0.9565217391304348,0.8695652173913043,0.18525519848771269,1.0,0.0,1.0,0.08695652173913043,0.0,5.0,2.0,-0.003780718336483932,0.1995381332978357,0.0,0.0,27.0,native_recovery_batch40_with_anchors,S3R48SPG_N24_B04_strict_guard,False,NOT_RUN
R48_N24_C00243,N24_R48_N24_C00243_two_stage_guarded_top,24.0,two_stage_guarded_top,existing_pool_selection,two_stage_guarded_top,constrained_reward_balance,0.7338400900900907,0.7333864038897125,0.7113400900900907,0.7338400900900907,0.7338400900900907,0.7269086156099395,0.7290343126798828,0.7113400900900907,0.7062256169212696,0.8147448015122873,0.7314539842299773,0.7245389044804499,0.035198038183653885,0.02761447316882104,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,12,14,8,10,16,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-12-14-8-10-16-18-20,64b969aa739ec4ad,0.9565217391304348,0.8695652173913043,0.18525519848771269,1.0,0.0,1.0,0.08695652173913043,0.0,5.0,2.0,-0.003780718336483932,0.1995381332978357,0.0,0.0,26.0,native_recovery_batch40_with_anchors,S3R48SPG_N24_B05_two_stage_guarded_top,False,NOT_RUN
R48_N24_C02896,N24_R48_N24_C02896_two_stage_guarded_top,24.0,two_stage_guarded_top,existing_pool_selection,two_stage_guarded_top,constrained_reward_balance,0.7228193623310815,0.7223656761307033,0.7003193623310815,0.7228193623310815,0.7228193623310815,0.7158878878509303,0.7180135849208735,0.7003193623310815,0.6956457182726208,0.8147448015122873,0.720433256470968,0.7135181767214407,0.03414810328917803,0.027173644058460678,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,13,9,3,5,7,1,11,19,21,23,0,2,4,6,8,10,14,12,16,18,20]",22-17-15-13-9-3-5-7-1-11-19-21-23-0-2-4-6-8-10-14-12-16-18-20,8cc6847a7550c326,0.9565217391304348,0.8695652173913043,0.18525519848771269,1.0,0.0,1.0,0.08695652173913043,0.0,7.0,2.0,-0.003780718336483932,0.19788367898225676,0.0,0.0,69.0,native_recovery_batch40_with_anchors,S3R48SPG_N24_B06_two_stage_guarded_top,False,NOT_RUN
R48_N24_C00302,N24_R48_N24_C00302_two_stage_guarded_local_search,24.0,two_stage_guarded_local_search,offline_mutation_or_pointer_proxy,two_stage_guarded_local_search,constrained_reward_balance,0.7560853794642858,0.7565390656646638,0.7335853794642858,0.7560853794642858,0.7560853794642858,0.749516853944437,0.7517786568744937,0.7335853794642858,0.7275810947204969,0.8374291115311909,0.7539714853243991,0.7403221900739266,0.028826248098163715,0.028504284743788855,0.08333333333333333,S3R44CNS_N24_B16_uncertainty,"[18,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,22,20]",18-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-14-16-22-20,f65a516852ba4deb,0.782608695652174,0.8695652173913043,0.16257088846880907,1.0,1.0,1.0,0.08695652173913043,0.043478260869565216,4.0,2.0,0.003780718336483932,0.20117898218356914,0.0,0.0,6.0,native_recovery_batch40_with_anchors,S3R48SPG_N24_B07_two_stage_guarded,False,NOT_RUN
R48_N24_C01679,N24_R48_N24_C01679_two_stage_guarded_local_search,24.0,two_stage_guarded_local_search,offline_mutation_or_pointer_proxy,two_stage_guarded_local_search,constrained_reward_balance,0.7364391037242605,0.7356829600569637,0.7139391037242605,0.7364391037242605,0.7364391037242605,0.7293866462573417,0.7314669747072473,0.7139391037242605,0.7087206700100726,0.8071833648393194,0.7339622606240713,0.7270252527081924,0.031900268526487315,0.027718433714187918,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,12,10,8,6,4,14,16,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-12-10-8-6-4-14-16-18-20,4aca82a4b5a13c0f,0.9565217391304348,0.8695652173913043,0.19281663516068054,1.0,0.0,1.0,0.08695652173913043,0.0,5.0,2.0,-0.003780718336483932,0.21177085541028431,0.0,0.0,24.0,native_recovery_batch40_with_anchors,S3R48SPG_N24_B08_two_stage_guarded,False,NOT_RUN
R48_N24_C01000,N24_R48_N24_C01000_no_penalty_worse_than_median,24.0,no_penalty_worse_than_median,offline_mutation_or_pointer_proxy,no_penalty_worse_than_median,constrained_reward_balance,0.7625931064993566,0.7630467926997346,0.7400931064993567,0.7625931064993566,0.7625931064993566,0.7560245809795079,0.7582863839095646,0.7400931064993567,0.7338285126741649,0.8374291115311909,0.76047921235947,0.7536299171089975,0.025533323737301213,0.028764593825191698,0.375,S3R44CNS_N24_B14_hybrid_disagree,"[22,21,19,11,1,3,5,7,9,13,15,17,23,0,2,4,6,8,10,12,14,16,18,20]",22-21-19-11-1-3-5-7-9-13-15-17-23-0-2-4-6-8-10-12-14-16-18-20,22fe0ffd756973ac,0.9565217391304348,0.8695652173913043,0.16257088846880907,1.0,1.0,1.0,0.08695652173913043,0.043478260869565216,3.0,2.0,-0.003780718336483932,0.20117898218356914,0.0,0.16666666666666666,3.0,native_recovery_batch40_with_anchors,S3R48SPG_N24_B09_no_penalty_worse_than_median,False,NOT_RUN
R48_N24_C00208,N24_R48_N24_C00208_no_penalty_worse_than_median,24.0,no_penalty_worse_than_median,offline_mutation_or_pointer_proxy,no_penalty_worse_than_median,constrained_reward_balance,0.7364391037242605,0.7356829600569637,0.7139391037242605,0.7364391037242605,0.7364391037242605,0.7293866462573417,0.7314669747072473,0.7139391037242605,0.7087206700100726,0.8071833648393194,0.7339622606240713,0.7270252527081924,0.03225726986397483,0.027718433714187918,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,13,9,17,15,7,5,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,18,20]",22-13-9-17-15-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-14-16-18-20,14753eeb4f27414a,0.9565217391304348,0.8695652173913043,0.19281663516068054,1.0,0.0,1.0,0.08695652173913043,0.0,5.0,2.0,-0.003780718336483932,0.20864290722749138,0.0,0.0,13.0,native_recovery_batch40_with_anchors,S3R48SPG_N24_B10_no_penalty_worse_than_median,False,NOT_RUN
R48_N24_C00674,N24_R48_N24_C00674_PEEQ_repair_candidates,24.0,PEEQ_repair_candidates,offline_mutation_or_pointer_proxy,PEEQ_repair_candidates,constrained_reward_balance,0.7364391037242605,0.7356829600569637,0.7139391037242605,0.7364391037242605,0.7364391037242605,0.7293866462573417,0.7314669747072473,0.7139391037242605,0.7087206700100726,0.8071833648393194,0.7339622606240713,0.7270252527081924,0.02292145083711765,0.027718433714187918,0.16666666666666666,S3R44CNS_N24_B14_hybrid_disagree,"[22,11,1,3,5,7,9,17,21,15,13,19,23,0,2,4,6,8,10,12,14,16,18,20]",22-11-1-3-5-7-9-17-21-15-13-19-23-0-2-4-6-8-10-12-14-16-18-20,57e8ac43b0b0a708,0.9565217391304348,0.8695652173913043,0.19281663516068054,1.0,0.0,1.0,0.08695652173913043,0.0,5.0,2.0,-0.003780718336483932,0.2078535653293529,0.0,0.16666666666666666,18.0,native_recovery_batch40_with_anchors,S3R48SPG_N24_B11_PEEQ_repair,False,NOT_RUN
R48_N24_C00920,N24_R48_N24_C00920_PEEQ_repair_candidates,24.0,PEEQ_repair_candidates,offline_mutation_or_pointer_proxy,PEEQ_repair_candidates,constrained_reward_balance,0.7364391037242605,0.7356829600569637,0.7139391037242605,0.7364391037242605,0.7364391037242605,0.7293866462573417,0.7314669747072473,0.7139391037242605,0.7087206700100726,0.8071833648393194,0.7339622606240713,0.7270252527081924,0.03138262722617558,0.027718433714187918,0.16666666666666666,S3R44CNS_N24_B14_hybrid_disagree,"[22,11,1,3,5,7,9,15,21,13,17,19,23,0,2,4,6,8,10,12,14,16,18,20]",22-11-1-3-5-7-9-15-21-13-17-19-23-0-2-4-6-8-10-12-14-16-18-20,d146adbb95cdb54c,0.9565217391304348,0.8695652173913043,0.19281663516068054,1.0,0.0,1.0,0.08695652173913043,0.0,5.0,2.0,-0.003780718336483932,0.2078535653293529,0.0,0.16666666666666666,20.0,native_recovery_batch40_with_anchors,S3R48SPG_N24_B12_PEEQ_repair,False,NOT_RUN
R48_N24_C01050,N24_R48_N24_C01050_SurfaceT_repair_candidates,24.0,SurfaceT_repair_candidates,offline_mutation_or_pointer_proxy,SurfaceT_repair_candidates,constrained_reward_balance,0.7338400900900905,0.7333864038897124,0.7113400900900906,0.7338400900900905,0.7338400900900905,0.7269086156099394,0.7290343126798826,0.7113400900900906,0.7062256169212695,0.8147448015122873,0.7314539842299771,0.7245389044804498,0.027276578139199606,0.02761447316882104,0.3333333333333333,S3R44CNS_N24_B16_uncertainty,"[22,17,15,21,19,11,1,3,5,7,9,13,23,0,2,4,6,8,10,12,14,16,18,20]",22-17-15-21-19-11-1-3-5-7-9-13-23-0-2-4-6-8-10-12-14-16-18-20,8e649f33c3ac7060,0.9565217391304348,0.8695652173913043,0.18525519848771269,1.0,0.0,1.0,0.08695652173913043,0.0,5.0,2.0,-0.003780718336483932,0.20602313357900562,0.0,0.16666666666666666,39.0,native_recovery_batch40_with_anchors,S3R48SPG_N24_B13_SurfaceT_repair,False,NOT_RUN
R48_N24_C00261,N24_R48_N24_C00261_SurfaceT_repair_candidates,24.0,SurfaceT_repair_candidates,offline_mutation_or_pointer_proxy,SurfaceT_repair_candidates,constrained_reward_balance,0.7338400900900905,0.7333864038897124,0.7113400900900906,0.7338400900900905,0.7338400900900905,0.7269086156099394,0.7290343126798826,0.7113400900900906,0.7062256169212695,0.8147448015122873,0.7314539842299771,0.7245389044804498,0.02823956352668898,0.02761447316882104,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,10,12,6,8,14,16,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-10-12-6-8-14-16-18-20,b9d7fd903feb98cd,0.9565217391304348,0.8695652173913043,0.18525519848771269,1.0,0.0,1.0,0.08695652173913043,0.0,5.0,2.0,-0.003780718336483932,0.1995381332978357,0.0,0.0,33.0,native_recovery_batch40_with_anchors,S3R48SPG_N24_B14_SurfaceT_repair,False,NOT_RUN
R48_N24_C00225,N24_R48_N24_C00225_Mises_repair_candidates,24.0,Mises_repair_candidates,offline_mutation_or_pointer_proxy,Mises_repair_candidates,constrained_reward_balance,0.7364391037242605,0.7356829600569637,0.7139391037242605,0.7364391037242605,0.7364391037242605,0.7293866462573417,0.7314669747072473,0.7139391037242605,0.7087206700100726,0.8071833648393194,0.7339622606240713,0.7270252527081924,0.03799494109716013,0.027718433714187918,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,14,16,12,8,10,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-14-16-12-8-10-18-20,1a3f0931f2f092a5,0.9565217391304348,0.8695652173913043,0.19281663516068054,1.0,0.0,1.0,0.08695652173913043,0.0,5.0,2.0,-0.003780718336483932,0.2022419289035081,0.0,0.0,14.0,native_recovery_batch40_with_anchors,S3R48SPG_N24_B15_Mises_repair,False,NOT_RUN
R48_N24_C02856,N24_R48_N24_C02856_Mises_repair_candidates,24.0,Mises_repair_candidates,offline_mutation_or_pointer_proxy,Mises_repair_candidates,constrained_reward_balance,0.7275980081644148,0.7266906357636587,0.7072719212078931,0.7275980081644148,0.7275980081644148,0.7211372331171558,0.7229829207353033,0.7072719212078931,0.7002332182726207,0.8034026465028355,0.7252931877485358,0.719010161401655,0.02991240497243449,0.027364789891794028,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,0,2,13,9,7,5,3,1,11,19,21,23,17,15,4,6,8,10,12,14,16,18,20]",22-0-2-13-9-7-5-3-1-11-19-21-23-17-15-4-6-8-10-12-14-16-18-20,856e8f037128ce92,0.9565217391304348,0.8695652173913043,0.19659735349716445,0.9565217391304348,0.0,1.0,0.08695652173913043,0.0,5.0,2.0,-0.003780718336483932,0.20983838263347693,0.16666666666666666,0.0,59.0,native_recovery_batch40_with_anchors,S3R48SPG_N24_B16_Mises_repair,False,NOT_RUN
R48_N40_C00717,N40_R48_N40_C00717_strict_penalty_guard_top,40.0,strict_penalty_guard_top,existing_pool_selection,strict_penalty_guard_top,constrained_reward_balance,0.6890604626007593,0.6917166098722912,0.6890604626007593,0.6890604626007593,0.6890604626007593,0.690122921509372,0.6905213436001019,0.6890604626007593,0.6630365056351903,0.9125575279421433,0.6898573067822188,0.6900498774594048,0.002889433501867009,0.026023956965568917,0.15,S3R39N2440B60_N40_B02_n40_u2_near,"[0,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,37,35,33,31,29,27,39]",0-3-5-7-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-37-35-33-31-29-27-39,639c978fa09f6475,0.0,1.0,0.08744247205785667,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.1114975249214994,0.1,0.1,73.0,native_recovery_batch40_with_anchors,S3R48SPG_N40_B01_strict_guard_top,False,NOT_RUN
R48_N40_C00062,N40_R48_N40_C00062_strict_penalty_guard_top,40.0,strict_penalty_guard_top,existing_pool_selection,strict_penalty_guard_top,constrained_reward_balance,0.689060462600759,0.691716609872291,0.689060462600759,0.689060462600759,0.689060462600759,0.6901229215093718,0.6905213436001016,0.689060462600759,0.6630365056351901,0.9125575279421433,0.6898573067822187,0.6900498774594047,0.011847692031005863,0.026023956965568917,0.65,S3R39N2440B60_N40_B02_n40_u2_near,"[0,3,5,7,9,11,13,15,27,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-27-25-23-21-1-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-29-31-33-35-37-39,17d80e1281ddc592,0.0,1.0,0.08744247205785667,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.1114975249214994,0.1,0.0,88.0,native_recovery_batch40_with_anchors,S3R48SPG_N40_B02_strict_guard_top,False,NOT_RUN
