n,strategy_name,dataset_source,order_json,candidate_family,candidate_source,generation_method,selection_bucket,priority_role,u2_range,peeq_max,surface_t_proxy,surface_t_proxy_mpa,mises_max,u2_rank_combined172_within_n,peeq_rank_combined172_within_n,surfaceT_rank_combined172_within_n,mises_rank_combined172_within_n,u2_cost_minmax_combined172_within_n,peeq_cost_minmax_combined172_within_n,surfaceT_cost_minmax_combined172_within_n,mises_cost_minmax_combined172_within_n,target_u2_score_combined172_rank,target_peeq_score_combined172_rank,target_surfaceT_score_combined172_rank,target_mises_score_combined172_rank,target_reward_combined172_u2_primary,reward_rank_combined172_within_n,combined172_pareto_flag_u2_peeq,combined172_pareto_flag_u2_peeq_surfaceT_mises,is_probe60,is_batch20,is_batch28,is_shortlist64_run27,teacher_validation_status
40,N40_A09_center_edge_alternating,probe60_run08,"[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]",center_edge,,,,,0.0018988421652466059,0.177616149187088,588119552.0,588.119552,579924096.0,52.0,49.0,44.0,2.0,0.9118381906613737,0.5926372865828906,0.40195127328850183,0.01282051282051282,0.037735849056603765,0.09433962264150941,0.18867924528301883,0.9811320754716981,0.11132075471698112,53.0,False,True,True,False,False,False,PASS_ODB_EXTRACTED
40,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,probe60_run08,"[0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37]",graph_pointer_proxy,,,,,0.0007608353594150685,0.15650783479213715,585921600.0,585.9216,579925632.0,30.0,12.0,33.0,12.0,0.34765621448856954,0.21801305328978182,0.27575056039392937,0.32051282051282054,0.4528301886792453,0.7924528301886793,0.39622641509433965,0.7924528301886793,0.5320754716981132,24.0,False,True,True,False,False,False,PASS_ODB_EXTRACTED
40,N40_A11_graph_pointer_policy_diverse_01,probe60_run08,"[0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16]",graph_pointer_proxy,,,,,0.001706571551039815,0.1783028244972229,591114368.0,591.114368,579925952.0,47.0,50.0,48.0,17.5,0.8165174820968204,0.6048242005527774,0.5739058538198655,0.38461538461538464,0.13207547169811318,0.07547169811320753,0.1132075471698113,0.6886792452830188,0.14669811320754714,49.0,False,False,True,False,False,False,PASS_ODB_EXTRACTED
40,N40_A12_graph_pointer_policy_diverse_02,probe60_run08,"[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]",graph_pointer_proxy,,,,,0.0017555009108036757,0.17297148704528809,584625472.0,584.625472,579924800.0,50.0,47.0,22.0,5.0,0.8407748615281095,0.5102051718616157,0.20133024657332893,0.15384615384615385,0.07547169811320753,0.13207547169811318,0.6037735849056604,0.9245283018867925,0.18207547169811317,47.0,False,False,True,False,False,False,PASS_ODB_EXTRACTED
40,N40_A13_graph_pointer_policy_anti_odd_even_novelty,probe60_run08,"[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]",graph_pointer_proxy,,,,,0.0006711278786042385,0.1731724888086319,581541824.0,581.541824,579925760.0,26.0,48.0,2.0,15.0,0.30318254039278375,0.5137724927795404,0.024275162606107376,0.34615384615384615,0.5283018867924528,0.1132075471698113,0.9811320754716981,0.7358490566037736,0.5009433962264151,29.0,False,True,True,False,False,False,PASS_ODB_EXTRACTED
40,N40_A14_graph_pointer_policy_u2first_proxy,probe60_run08,"[0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39]",graph_pointer_proxy,,,,,0.0011768606042323881,0.1633206307888031,585949184.0,585.949184,579927232.0,41.0,35.0,35.0,44.0,0.5539062505657312,0.338924577965757,0.2773343622533348,0.6410256410256411,0.24528301886792447,0.3584905660377359,0.3584905660377359,0.18867924528301883,0.27641509433962264,43.0,False,False,True,False,False,False,PASS_ODB_EXTRACTED
40,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,probe60_run08,"[0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38]",graph_pointer_proxy,,,,,0.001238039828649562,0.16922278702259064,585095872.0,585.095872,579926784.0,43.0,44.0,26.0,40.0,0.5842366629635548,0.4436743326116179,0.22833939661191344,0.5512820512820513,0.2075471698113207,0.18867924528301883,0.5283018867924528,0.26415094339622647,0.23867924528301881,45.0,False,False,True,False,False,False,PASS_ODB_EXTRACTED
12,S3B20_N12_B01_surrogate_top,batch20_run14,"[0,2,4,10,8,6,1,3,5,7,9,11]",mutation,,,surrogate_top,,3.767202088056365e-05,0.1479470580816269,585915072.0,585.915072,579939584.0,6.0,11.0,31.0,26.5,0.10606343614535424,0.21783297248560937,0.9969840798971621,0.8928571428571429,0.8387096774193549,0.6774193548387097,0.032258064516129004,0.17741935483870963,0.692741935483871,7.0,False,False,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
12,S3B20_N12_B02_diversity_top,batch20_run14,"[1,11,9,7,5,3,0,2,4,6,8,10]",regular_jump_sentinel,,,diversity_top,,2.3353248252533376e-05,0.14696112275123596,582776448.0,582.776448,579939520.0,1.0,8.0,22.0,20.0,0.0,0.189666842336931,0.3908212202116088,0.8571428571428571,1.0,0.7741935483870968,0.32258064516129037,0.3870967741935484,0.8564516129032259,1.0,True,True,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
12,S3B20_N12_B03_method_c_inspired,batch20_run14,"[0,5,11,6,8,4,2,7,1,3,9,10]",method_c_inspired,,,method_c_inspired,,7.903753157734172e-05,0.15747925639152527,581229056.0,581.229056,579938368.0,21.0,21.0,10.0,10.5,0.41247015942965476,0.4901481334537767,0.09197320280826658,0.21428571428571427,0.3548387096774194,0.3548387096774194,0.7096774193548387,0.6935483870967742,0.40725806451612906,21.0,False,True,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
12,S3B20_N12_B04_surrogate_top,batch20_run14,"[0,10,8,6,4,2,1,3,5,7,9,11]",regular_jump_sentinel,,,surrogate_top,,3.2932137401076034e-05,0.14267149567604065,582234944.0,582.234944,579939584.0,3.0,3.0,18.0,26.5,0.07095370000924724,0.06712108221964345,0.28624048254721646,0.8928571428571429,0.935483870967742,0.935483870967742,0.4516129032258065,0.17741935483870963,0.8491935483870969,2.0,True,True,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
12,S3B20_N12_B05_surrogate_top,batch20_run14,"[0,2,4,6,10,8,1,3,5,7,9,11]",mutation,,,surrogate_top,,3.931116134481272e-05,0.14962293207645416,585543936.0,585.543936,579939584.0,7.0,16.0,30.0,26.5,0.11820504035120738,0.26570922115637574,0.9253065361416,0.8928571428571429,0.8064516129032258,0.5161290322580645,0.06451612903225812,0.17741935483870963,0.642741935483871,10.0,False,False,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
16,S3B20_N16_B01_surrogate_top,batch20_run14,"[0,2,4,6,8,10,14,12,7,5,3,1,9,11,13,15]",mutation,,,surrogate_top,,5.233794854575535e-05,0.15044885873794556,581672320.0,581.67232,579948352.0,12.0,4.0,11.0,28.5,0.0486871072424758,0.049840698559161345,0.11130369045533747,0.9615384615384616,0.6451612903225806,0.9032258064516129,0.6774193548387097,0.11290322580645162,0.6733870967741936,11.0,False,False,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
16,S3B20_N16_B02_diversity_top,batch20_run14,"[1,9,11,13,15,0,2,4,6,8,10,12,14,7,5,3]",mutation,,,diversity_top,,7.41247381483845e-05,0.16351349651813507,581958912.0,581.958912,579947200.0,16.0,22.0,16.0,7.0,0.1400936024857143,0.4733979878984046,0.1525873751947561,0.2692307692307692,0.5161290322580645,0.32258064516129037,0.5161290322580645,0.8064516129032258,0.4919354838709678,17.0,False,True,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
16,S3B20_N16_B03_method_c_inspired,batch20_run14,"[0,15,7,11,3,5,9,13,1,2,4,12,10,8,6,14]",method_c_inspired,,,method_c_inspired,,6.606194119740394e-05,0.15563784539699554,582991360.0,582.99136,579948032.0,14.0,16.0,24.0,13.5,0.10626613067416917,0.21806833415862512,0.3013118955646314,0.7692307692307693,0.5806451612903225,0.5161290322580645,0.25806451612903225,0.5967741935483871,0.536290322580645,14.0,False,True,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
16,S3B20_N16_B04_surrogate_top,batch20_run14,"[0,2,4,6,8,14,12,10,7,5,3,1,9,11,13,15]",mutation,,,surrogate_top,,4.716870898846537e-05,0.1489115208387375,581447424.0,581.447424,579948288.0,6.0,1.0,8.0,22.5,0.0269995580614084,0.0,0.07890733758032249,0.9230769230769231,0.8387096774193549,1.0,0.7741935483870968,0.30645161290322576,0.8379032258064516,2.0,True,True,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
16,S3B20_N16_B05_surrogate_top,batch20_run14,"[0,2,4,6,8,14,12,10,7,1,3,5,9,11,13,15]",mutation,,,surrogate_top,,4.960947671861504e-05,0.15050330758094788,585404352.0,585.404352,579948288.0,8.0,5.0,29.0,22.5,0.03723980125395537,0.05160593726977379,0.648904295236427,0.9230769230769231,0.7741935483870968,0.8709677419354839,0.09677419354838712,0.30645161290322576,0.7024193548387097,9.0,False,False,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3B20_N24_B01_surrogate_top,batch20_run14,"[0,2,4,6,8,10,12,22,20,18,16,14,1,3,5,7,9,11,13,15,17,19,21,23]",mutation,,,surrogate_top,,7.634673784195911e-05,0.16024285554885864,586730944.0,586.730944,579944704.0,19.0,26.0,48.0,49.0,0.06194585544844918,0.27412010196182546,0.6026613965744401,0.9090909090909091,0.6603773584905661,0.5283018867924528,0.1132075471698113,0.09433962264150941,0.5509433962264152,24.0,False,False,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3B20_N24_B02_diversity_top,batch20_run14,"[3,5,7,9,11,13,15,17,19,21,23,0,2,4,6,8,10,12,14,16,18,20,22,1]",mutation,,,diversity_top,,7.592932161060162e-05,0.15607720613479614,581836224.0,581.836224,579944512.0,18.0,19.0,17.0,31.5,0.061234256475756865,0.1698791999964203,0.09884057971014493,0.8181818181818182,0.679245283018868,0.6603773584905661,0.6981132075471699,0.42452830188679247,0.6646226415094341,16.0,False,True,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3B20_N24_B03_method_c_inspired,batch20_run14,"[0,23,11,17,5,8,14,20,2,1,3,4,6,7,9,12,10,13,15,16,18,19,21,22]",method_c_inspired,,,method_c_inspired,,0.00025369730428792536,0.1650789976119995,584643072.0,584.643072,579944576.0,41.0,44.0,38.0,34.5,0.3642879097545877,0.3951393622463819,0.3877536231884058,0.8484848484848485,0.24528301886792447,0.18867924528301883,0.30188679245283023,0.3679245283018868,0.24575471698113202,44.0,False,False,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3B20_N24_B04_surrogate_top,batch20_run14,"[0,2,4,6,8,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,23,21,19]",mutation,,,surrogate_top,,5.741682798543479e-05,0.1594105213880539,581725376.0,581.725376,579944832.0,6.0,25.0,13.0,52.5,0.02967469923764952,0.25329183365724656,0.08743083003952569,0.9696969696969697,0.9056603773584906,0.5471698113207547,0.7735849056603774,0.028301886792452824,0.7768867924528301,6.0,False,True,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3B20_N24_B05_surrogate_top,batch20_run14,"[0,4,8,2,6,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,19,21,23]",mutation,,,surrogate_top,,9.08282927412074e-05,0.15368027985095978,581741824.0,581.741824,579944640.0,31.0,6.0,15.0,42.0,0.08663358633945721,0.10989869445310367,0.08912384716732542,0.8787878787878788,0.4339622641509434,0.9056603773584906,0.7358490566037736,0.2264150943396226,0.5481132075471699,25.0,False,False,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
40,S3B20_N40_B01_surrogate_top,batch20_run14,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]",mutation,,,surrogate_top,,0.00011389043356757611,0.16068832576274872,582971072.0,582.971072,579927616.0,8.0,26.0,11.0,50.0,0.026924682067806655,0.29220719287625396,0.10633888215191269,0.717948717948718,0.8679245283018868,0.5283018867924528,0.8113207547169812,0.07547169811320753,0.7547169811320754,8.0,False,False,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
40,S3B20_N40_B02_diversity_top,batch20_run14,"[1,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3]",mutation,,,diversity_top,,8.922922461351845e-05,0.15504635870456696,585152448.0,585.152448,579926080.0,4.0,11.0,27.0,25.5,0.014698560456570572,0.1920752001510604,0.2315878440451255,0.41025641025641024,0.9433962264150944,0.8113207547169812,0.5094339622641509,0.5377358490566038,0.8533018867924528,3.0,False,True,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
40,S3B20_N40_B03_method_c_inspired,batch20_run14,"[0,39,19,29,9,14,24,34,4,2,6,26,21,16,11,31,36,1,3,5,7,8,10,12,13,15,17,18,20,22,23,25,27,28,30,32,33,35,37,38]",method_c_inspired,,,method_c_inspired,,0.0006816700476974802,0.16214661300182343,585965568.0,585.965568,579926656.0,27.0,30.0,37.0,37.5,0.308408960623045,0.31808845125803004,0.2782750891118216,0.5256410256410257,0.5094339622641509,0.4528301886792453,0.3207547169811321,0.3113207547169812,0.4693396226415095,32.0,False,False,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
40,S3B20_N40_B04_surrogate_top,batch20_run14,"[0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",mutation,,,surrogate_top,,0.00018071313115797238,0.15405847132205963,582236352.0,582.236352,579926464.0,16.0,7.0,8.0,33.0,0.060052921184267895,0.17454246180316713,0.06415316209164737,0.48717948717948717,0.7169811320754718,0.8867924528301887,0.8679245283018868,0.39622641509433965,0.7500000000000001,9.0,False,True,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
40,S3B20_N40_B05_surrogate_top,batch20_run14,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,35,33,31,29,27,25,37,39]",mutation,,,surrogate_top,,0.00011205847840756178,0.1585296392440796,582652032.0,582.652032,579927296.0,7.0,18.0,10.0,45.0,0.026016465985846022,0.2538954515005412,0.08802043141145775,0.6538461538461539,0.8867924528301887,0.679245283018868,0.8301886792452831,0.16981132075471694,0.8037735849056604,4.0,False,False,False,True,False,False,PASS_TEACHER_FIELDS_EXTRACTED
12,S3R19B28_N12_B01_surrogate_top,batch28_run20,"[1,11,9,7,5,3,2,0,4,6,8,10]",known_best_mutation,combined80_known_best_mutation,,surrogate_top,exploitation,3.746341781152296e-05,0.1469832807779312,581021440.0,581.02144,579938496.0,5.0,9.0,5.0,13.0,0.10451825075358327,0.1902998512620589,0.05187629783447048,0.2857142857142857,0.8709677419354839,0.7419354838709677,0.8709677419354839,0.6129032258064516,0.8322580645161292,4.0,False,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
12,S3R19B28_N12_B02_u2_primary_top,batch28_run20,"[1,5,7,9,11,3,0,2,4,6,8,10]",known_best_mutation,combined80_known_best_mutation,,U2_primary_top,exploitation,4.209233884466812e-05,0.14841888844966888,582993408.0,582.993408,579939520.0,11.0,12.0,24.0,20.0,0.1388060548255456,0.2313121887635169,0.43272273311579157,0.8571428571428571,0.6774193548387097,0.6451612903225806,0.25806451612903225,0.3870967741935484,0.614516129032258,12.0,False,False,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
12,S3R19B28_N12_B03_geometry_signal_top,batch28_run20,"[1,6,5,10,3,8,7,2,9,0,11,4]",known_best_mutation,combined80_known_best_mutation,,geometry_signal_top,diversity,8.043792149692308e-05,0.14243283867835999,581134528.0,581.134528,579939328.0,22.0,2.0,9.0,15.5,0.4228432668650891,0.0603031461437539,0.07371699792346485,0.75,0.32258064516129037,0.967741935483871,0.7419354838709677,0.532258064516129,0.5040322580645162,17.0,False,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
12,S3R19B28_N12_B04_method_c_inspired,batch28_run20,"[1,9,11,7,5,3,0,2,4,6,8,10]",known_best_mutation,combined80_known_best_mutation,,method_c_or_known_best_inspired,exploitation,2.9964902523715864e-05,0.14532160758972168,582802304.0,582.802304,579939584.0,2.0,6.0,23.0,26.5,0.04897450283091678,0.14282929022118276,0.3958147928408979,0.8928571428571429,0.967741935483871,0.8387096774193549,0.29032258064516125,0.17741935483870963,0.8346774193548387,3.0,True,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
16,S3R19B28_N16_B01_surrogate_top,batch28_run20,"[0,2,4,6,10,12,14,8,7,5,3,1,9,11,13,15]",known_best_mutation,combined80_known_best_mutation,,surrogate_top,exploitation,5.09631609020289e-05,0.14906533062458038,581331328.0,581.331328,579948288.0,11.0,2.0,4.0,22.5,0.04291918445491741,0.004986533653788089,0.06218366537904839,0.9230769230769231,0.6774193548387097,0.967741935483871,0.9032258064516129,0.30645161290322576,0.739516129032258,6.0,False,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
16,S3R19B28_N16_B02_u2_primary_top,batch28_run20,"[2,4,6,8,10,12,14,0,1,3,5,7,9,11,13,15]",regular_jump_non_coprime,regular_jump_sweep,,U2_primary_top,sentinel,4.3677982830558904e-05,0.1526079922914505,581782208.0,581.782208,579948352.0,4.0,13.0,14.0,28.5,0.012354213347122413,0.1198400946871339,0.12713309793581576,0.9615384615384616,0.9032258064516129,0.6129032258064516,0.5806451612903225,0.11290322580645162,0.7733870967741936,5.0,False,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
16,S3R19B28_N16_B03_geometry_signal_top,batch28_run20,"[1,10,3,12,5,14,7,0,9,2,11,4,13,6,15,8]",regular_jump_coprime,regular_jump_sweep,,geometry_signal_top,exploitation,0.00010790423175421893,0.16054724156856537,584084224.0,584.084224,579948032.0,18.0,20.0,26.0,13.5,0.28181549808928247,0.37723160907740433,0.45873936332039567,0.7692307692307693,0.4516129032258065,0.3870967741935484,0.19354838709677424,0.5967741935483871,0.42016129032258065,20.0,False,False,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
16,S3R19B28_N16_B04_method_c_inspired,batch28_run20,"[0,2,4,6,8,14,12,10,9,1,3,5,7,11,13,15]",known_best_mutation,combined80_known_best_mutation,,method_c_or_known_best_inspired,exploitation,4.279385166228167e-05,0.15260666608810425,585915328.0,585.915328,579948288.0,2.0,12.0,31.0,22.5,0.008644840240688246,0.11979709899878017,0.7225105790594548,0.9230769230769231,0.967741935483871,0.6451612903225806,0.032258064516129004,0.30645161290322576,0.7766129032258065,4.0,False,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R19B28_N24_B01_surrogate_top,batch28_run20,"[2,4,6,8,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,19,21,23,0]",known_best_mutation,combined80_known_best_mutation,,surrogate_top,diversity,8.261122002295451e-05,0.15338687598705292,582211520.0,582.21152,579944448.0,26.0,4.0,20.0,29.0,0.07262536129791825,0.10255657792487699,0.1374703557312253,0.7878787878787878,0.5283018867924528,0.9433962264150944,0.6415094339622642,0.4716981132075472,0.6198113207547171,21.0,False,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R19B28_N24_B02_u2_primary_top,batch28_run20,"[3,5,7,9,11,13,15,17,19,21,23,2,0,4,6,8,10,12,14,16,18,20,22,1]",known_best_mutation,combined80_known_best_mutation,,U2_primary_top,exploitation,8.019191227504052e-05,0.15613804757595062,582353856.0,582.353856,579944512.0,21.0,20.0,21.0,31.5,0.06850099626677567,0.17140169170717448,0.15212121212121213,0.8181818181818182,0.6226415094339622,0.6415094339622642,0.6226415094339622,0.42452830188679247,0.6165094339622642,22.0,False,False,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R19B28_N24_B03_geometry_signal_top,batch28_run20,"[2,15,4,17,6,19,8,21,10,23,12,1,14,3,16,5,18,7,20,9,22,11,0,13]",regular_jump_coprime,regular_jump_sweep,,geometry_signal_top,exploitation,0.00023064971628627973,0.16196227073669434,583032192.0,583.032192,579943168.0,37.0,30.0,24.0,3.5,0.32499705637385107,0.31714662009077527,0.2219433465085639,0.18181818181818182,0.3207547169811321,0.4528301886792453,0.5660377358490566,0.9528301886792453,0.4033018867924529,37.0,False,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R19B28_N24_B04_method_c_inspired,batch28_run20,"[3,5,7,9,11,13,15,17,19,21,23,0,2,4,6,8,10,12,22,20,18,16,14,1]",known_best_mutation,combined80_known_best_mutation,,method_c_or_known_best_inspired,exploitation,8.025430179259274e-05,0.16120918095111847,584544768.0,584.544768,579944384.0,23.0,29.0,36.0,26.0,0.06860735609004498,0.29830135715425676,0.377635046113307,0.7575757575757576,0.5849056603773585,0.4716981132075472,0.339622641509434,0.5283018867924528,0.5349056603773585,28.0,False,False,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R19B28_N24_B05_diversity_top,batch28_run20,"[17,19,21,23,8,10,12,22,20,18,16,14,1,3,5,7,9,11,13,15,0,2,4,6]",known_best_mutation,combined80_known_best_mutation,,diversity_top,diversity,5.907966442464385e-05,0.16586512327194214,585390656.0,585.390656,579944768.0,7.0,46.0,43.0,51.0,0.0325094541249915,0.4148113124527368,0.464703557312253,0.9393939393939394,0.8867924528301887,0.15094339622641506,0.2075471698113207,0.05660377358490565,0.6301886792452831,20.0,False,False,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R19B28_N24_B06_uncertainty_calibration,batch28_run20,"[11,21,7,17,3,13,23,9,19,5,15,1,0,2,4,6,8,10,12,14,16,18,20,22]",regular_jump_non_coprime,regular_jump_sweep,,uncertainty_calibration,sentinel,7.285496940312441e-05,0.15382911264896393,580991360.0,580.99136,579944640.0,14.0,8.0,2.0,42.0,0.05599319082428366,0.1136230753512209,0.011877470355731225,0.8787878787878788,0.7547169811320755,0.8679245283018868,0.9811320754716981,0.2264150943396226,0.7735849056603774,7.0,True,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R19B28_N24_B07_control_sentinel,batch28_run20,"[20,13,6,23,16,9,2,19,12,5,22,15,8,1,18,11,4,21,14,7,0,17,10,3]",regular_jump_coprime,regular_jump_sweep,,negative_control_sentinel,exploitation,0.00038794981196588196,0.14928853511810303,582449344.0,582.449344,579944000.0,46.0,1.0,23.0,18.0,0.593157655030934,0.0,0.16194993412384717,0.5757575757575758,0.15094339622641506,1.0,0.5849056603773585,0.679245283018868,0.390566037735849,39.0,True,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R19B28_N24_B08_known_best_mutation,batch28_run20,"[16,18,20,22,11,13,15,17,19,21,23,0,2,4,6,8,10,12,14,3,5,7,9,1]",known_best_mutation,combined80_known_best_mutation,,batch_fill,diversity,4.156047452852363e-05,0.16277655959129333,581362240.0,581.36224,579944896.0,2.0,38.0,8.0,54.0,0.002643252008371159,0.3375233239913073,0.05005270092226614,1.0,0.9811320754716981,0.30188679245283023,0.8679245283018868,0.0,0.7849056603773584,5.0,False,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R19B28_N24_B09_known_best_mutation,batch28_run20,"[2,4,6,8,10,12,22,20,18,16,14,1,3,5,7,9,11,13,15,17,19,21,23,0]",known_best_mutation,combined80_known_best_mutation,,batch_fill,diversity,6.838659828645177e-05,0.15901342034339905,583970176.0,583.970176,579944576.0,11.0,24.0,33.0,34.5,0.04837564254186176,0.24335480656934852,0.31849143610013175,0.8484848484848485,0.8113207547169812,0.5660377358490566,0.39622641509433965,0.3679245283018868,0.6985849056603773,12.0,False,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R19B28_N24_B10_known_best_mutation,batch28_run20,"[0,2,4,6,8,10,12,14,16,18,20,22,11,9,7,5,3,19,21,23,17,15,13,1]",known_best_mutation,combined80_known_best_mutation,,batch_fill,exploitation,4.000997159891995e-05,0.1574321687221527,582112512.0,582.112512,579944704.0,1.0,23.0,19.0,49.0,0.0,0.20378568328294405,0.12727931488801053,0.9090909090909091,1.0,0.5849056603773585,0.6603773584905661,0.09433962264150941,0.8377358490566038,1.0,True,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
40,S3R19B28_N40_B01_surrogate_top,batch28_run20,"[1,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3]",known_best_mutation,combined80_known_best_mutation,,surrogate_top,exploitation,8.087984315352514e-05,0.16146886348724365,585938752.0,585.938752,579927040.0,2.0,28.0,34.0,42.5,0.01055924379538628,0.306059949715294,0.27673538382390767,0.6025641025641025,0.9811320754716981,0.49056603773584906,0.37735849056603776,0.21698113207547165,0.7844339622641509,5.0,False,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
40,S3R19B28_N40_B02_u2_primary_top,batch28_run20,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,1,21,23,25,27,29,31,33,35,37,39,38,19,17,15,13,11,9,7,5,3]",known_best_mutation,combined80_known_best_mutation,,U2_primary_top,exploitation,0.00013814787780574989,0.16916553676128387,583121664.0,583.121664,579926336.0,10.0,43.0,13.0,30.0,0.0389506319628905,0.44265827160141213,0.11498548487855069,0.46153846153846156,0.8301886792452831,0.2075471698113207,0.7735849056603774,0.4528301886792453,0.6811320754716981,14.0,False,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
40,S3R19B28_N40_B03_geometry_signal_top,batch28_run20,"[2,23,4,25,6,27,8,29,10,31,12,33,14,35,16,37,18,39,20,1,22,3,24,5,26,7,28,9,30,11,32,13,34,15,36,17,38,19,0,21]",regular_jump_coprime,regular_jump_sweep,,geometry_signal_top,exploitation,0.0007239246517656284,0.15773770213127136,585212224.0,585.212224,579926080.0,29.0,15.0,28.0,25.5,0.32935724133929956,0.2398403816284956,0.23502002719288576,0.41025641025641024,0.4716981132075472,0.7358490566037736,0.49056603773584906,0.5377358490566038,0.5297169811320755,26.0,False,False,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
