run_id,batch_option,batch_name,n,handoff_strategy_name,original_run73_candidate_id,original_run73_strategy_name,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,N12_final_diagnostic_prediction,N16_final_diagnostic_prediction,smallN_final_diagnostic_prediction,variable_N_bounded_prediction,N24_anchor_prediction,N40_anchor_prediction,u2_primary_prediction,constrained_reward_prediction,strict_penalty_guard_prediction,penalty_repair_prediction,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,native_validation_N,final_smallN_diagnostic,smallN_recovery,variable_N_bounded,anchor_case,order_json,order_compact,order_hash,teacher_validated,teacher_validation_status,notes
run_74_run73_final_smallN_diagnostic_batch32_handoff_package,final_smallN_diagnostic_batch32,stage3_run74_final_smallN_diagnostic_batch32_v01,16,S3R74FSD_N16_B07_n16_final_top,R73_N16_C00608,N16_R73_N16_C00608_N16_final_diag_surrogate_top,N16_final_diag_surrogate_top,existing_pool_selection,N16_final_diag_surrogate_top,constrained_reward_balance,0.8200529100529099,0.8183906878306877,0.8183906878306877,0.8183906878306877,0.8183906878306877,0.8185417989417988,0.818844021164021,0.8170306878306877,0.818436021164021,0.818844021164021,0.8191462433862432,0.7885841269841268,0.7911111111111111,0.8191462433862432,0.0191479597742108,0.031468783068783,0.25,S3R69SNR_N16_B02_n16_run66_local,True,True,True,True,False,"[12,10,4,8,14,6,2,0,1,3,5,7,9,11,13,15]",12-10-4-8-14-6-2-0-1-3-5-7-9-11-13-15,27fd6ded94108562,False,NOT_RUN,Run74 handoff only. Final small-N diagnostic batch32 candidate is not teacher-validated.
run_74_run73_final_smallN_diagnostic_batch32_handoff_package,final_smallN_diagnostic_batch32,stage3_run74_final_smallN_diagnostic_batch32_v01,16,S3R74FSD_N16_B08_n16_final_top,R73_N16_C02232,N16_R73_N16_C02232_N16_final_diag_surrogate_top,N16_final_diag_surrogate_top,existing_pool_selection,N16_final_diag_surrogate_top,constrained_reward_balance,0.7917063492063493,0.7888453174603176,0.7888453174603176,0.7888453174603176,0.7888453174603176,0.788704761904762,0.7888824126984127,0.788684126984127,0.7888490269841271,0.7887046031746033,0.7889961111111111,0.7613714285714286,0.7911111111111111,0.7901949206349206,0.0148317058521616,0.0303349206349207,0.25,S3R69SNR_N16_B03_n16_run66_local,True,True,True,True,False,"[14,8,6,4,12,10,0,2,1,3,5,7,9,11,13,15]",14-8-6-4-12-10-0-2-1-3-5-7-9-11-13-15,52c626e38596eaa9,False,NOT_RUN,Run74 handoff only. Final small-N diagnostic batch32 candidate is not teacher-validated.
run_74_run73_final_smallN_diagnostic_batch32_handoff_package,final_smallN_diagnostic_batch32,stage3_run74_final_smallN_diagnostic_batch32_v01,16,S3R74FSD_N16_B09_n16_u2_safe,R73_N16_C01705,N16_R73_N16_C01705_N16_final_diag_u2_safe,N16_final_diag_u2_safe,offline_mutation_or_pointer_proxy,N16_final_diag_u2_safe,constrained_reward_balance,0.7957142857142857,0.793244365079365,0.793244365079365,0.793244365079365,0.793244365079365,0.7930682539682539,0.7931747936507937,0.7934031746031746,0.7932374079365079,0.7929969841269842,0.7932173809523809,0.7652190476190476,0.8088888888888889,0.7944161904761905,0.0125050389371251,0.0304952380952381,0.25,S3R69SNR_N16_B09_n16_recovery_top,True,True,True,True,False,"[8,6,10,12,14,4,2,0,1,3,7,5,9,11,13,15]",8-6-10-12-14-4-2-0-1-3-7-5-9-11-13-15,540180bfecc4992f,False,NOT_RUN,Run74 handoff only. Final small-N diagnostic batch32 candidate is not teacher-validated.
run_74_run73_final_smallN_diagnostic_batch32_handoff_package,final_smallN_diagnostic_batch32,stage3_run74_final_smallN_diagnostic_batch32_v01,16,S3R74FSD_N16_B10_n16_u2_safe,R73_N16_C00579,N16_R73_N16_C00579_N16_final_diag_u2_safe,N16_final_diag_u2_safe,offline_mutation_or_pointer_proxy,N16_final_diag_u2_safe,constrained_reward_balance,0.7737301587301587,0.7724269047619048,0.7724269047619048,0.7724269047619048,0.7724269047619048,0.7725424603174602,0.7727627499999999,0.7714190476190476,0.7682604892857143,0.7727628571428571,0.772983253968254,0.7441142857142856,0.8088888888888889,0.7730153968253968,0.0032562077656,0.029615873015873,0.125,S3R69SNR_N16_B09_n16_recovery_top,True,True,True,True,False,"[8,6,10,14,12,4,2,0,1,3,7,5,9,11,13,15]",8-6-10-14-12-4-2-0-1-3-7-5-9-11-13-15,b7083558d9854aeb,False,NOT_RUN,Run74 handoff only. Final small-N diagnostic batch32 candidate is not teacher-validated.
run_74_run73_final_smallN_diagnostic_batch32_handoff_package,final_smallN_diagnostic_batch32,stage3_run74_final_smallN_diagnostic_batch32_v01,16,S3R74FSD_N16_B11_n16_u2_safe,R73_N16_C00123,N16_R73_N16_C00123_N16_final_diag_u2_safe,N16_final_diag_u2_safe,offline_mutation_or_pointer_proxy,N16_final_diag_u2_safe,constrained_reward_balance,0.7720634920634921,0.7699780158730161,0.7699780158730161,0.7699780158730161,0.7699780158730161,0.7701646825396826,0.7705271944444445,0.7683301587301588,0.7700329337301589,0.7705273015873018,0.7708899206349207,0.7425142857142857,0.7733333333333333,0.7709220634920635,0.0130540330140417,0.0295492063492064,0.1875,S3R69SNR_N16_B09_n16_recovery_top,True,True,True,True,False,"[12,6,4,8,14,10,2,0,1,3,7,5,9,11,13,15]",12-6-4-8-14-10-2-0-1-3-7-5-9-11-13-15,6ec02903e0677b28,False,NOT_RUN,Run74 handoff only. Final small-N diagnostic batch32 candidate is not teacher-validated.
run_74_run73_final_smallN_diagnostic_batch32_handoff_package,final_smallN_diagnostic_batch32,stage3_run74_final_smallN_diagnostic_batch32_v01,16,S3R74FSD_N16_B12_n16_run71_local,R73_N16_C00180,N16_R73_N16_C00180_N16_local_search_around_Run71_best,N16_local_search_around_Run71_best,offline_mutation_or_pointer_proxy,N16_local_search_around_Run71_best,constrained_reward_balance,0.8856349206349204,0.8841682539682538,0.8841682539682538,0.8841682539682538,0.8841682539682538,0.884301587301587,0.8845682539682538,0.8829682539682537,0.8842082539682539,0.8845682539682538,0.8848349206349204,0.8515428571428569,0.8,0.8848349206349204,0.0183648708704916,0.0340920634920635,0.6875,S3B20_N16_B03_method_c_inspired,True,True,True,True,False,"[15,13,11,9,7,5,3,1,0,2,10,12,8,4,6,14]",15-13-11-9-7-5-3-1-0-2-10-12-8-4-6-14,e3e2590642bd2c5b,False,NOT_RUN,Run74 handoff only. Final small-N diagnostic batch32 candidate is not teacher-validated.
run_74_run73_final_smallN_diagnostic_batch32_handoff_package,final_smallN_diagnostic_batch32,stage3_run74_final_smallN_diagnostic_batch32_v01,16,S3R74FSD_N16_B13_n16_run71_local,R73_N16_C00162,N16_R73_N16_C00162_N16_local_search_around_Run71_best,N16_local_search_around_Run71_best,offline_mutation_or_pointer_proxy,N16_local_search_around_Run71_best,constrained_reward_balance,0.8784126984126981,0.8773371428571426,0.8773371428571426,0.8773371428571426,0.8773371428571426,0.8774349206349203,0.877630476190476,0.8764571428571425,0.8773664761904759,0.877630476190476,0.8778260317460316,0.8446095238095235,0.8177777777777777,0.8778260317460315,0.0194571043916418,0.0338031746031746,0.25,S3R69SNR_N16_B02_n16_run66_local,True,True,True,True,False,"[14,12,8,4,6,10,2,0,1,3,5,7,9,11,13,15]",14-12-8-4-6-10-2-0-1-3-5-7-9-11-13-15,cb0a72a06b7d08c9,False,NOT_RUN,Run74 handoff only. Final small-N diagnostic batch32 candidate is not teacher-validated.
run_74_run73_final_smallN_diagnostic_batch32_handoff_package,final_smallN_diagnostic_batch32,stage3_run74_final_smallN_diagnostic_batch32_v01,16,S3R74FSD_N16_B14_n16_run71_local,R73_N16_C00316,N16_R73_N16_C00316_N16_local_search_around_Run71_best,N16_local_search_around_Run71_best,offline_mutation_or_pointer_proxy,N16_local_search_around_Run71_best,constrained_reward_balance,0.8746031746031744,0.8731365079365078,0.8731365079365078,0.8731365079365079,0.8731365079365079,0.8732698412698411,0.8735365079365077,0.8719365079365077,0.8689765079365078,0.8735365079365078,0.8738031746031744,0.8409523809523807,0.8,0.8738031746031745,0.0106987114734368,0.0336507936507937,0.125,S3R69SNR_N16_B02_n16_run66_local,True,True,True,True,False,"[14,10,4,8,12,6,2,0,1,3,5,7,9,11,13,15]",14-10-4-8-12-6-2-0-1-3-5-7-9-11-13-15,61430aece28016e5,False,NOT_RUN,Run74 handoff only. Final small-N diagnostic batch32 candidate is not teacher-validated.
run_74_run73_final_smallN_diagnostic_batch32_handoff_package,final_smallN_diagnostic_batch32,stage3_run74_final_smallN_diagnostic_batch32_v01,24,S3R74FSD_N24_B01_n24_anchor_ref,R73_N24_C00256,N24_R73_N24_C00256_N24_anchor_top_density_reference,N24_anchor_top_density_reference,offline_mutation_or_pointer_proxy,N24_anchor_top_density_reference,constrained_reward_balance,0.4268238903743315,0.4219080113573183,0.4219080113573183,0.4205286871607209,0.4205286871607209,0.4237038809225356,0.3533585447575386,0.4260677467070347,0.4050254701793819,0.4197714329074128,0.4198470472741424,0.4114900651941408,0.8071833648393194,0.4243470472741425,0.0300958520910284,0.0153338251801906,0.0833333333333333,S3R44CNS_N24_B16_uncertainty,True,True,True,True,True,"[22,17,15,1,9,7,5,3,13,11,19,21,23,0,2,4,6,8,10,12,14,16,18,20]",22-17-15-1-9-7-5-3-13-11-19-21-23-0-2-4-6-8-10-12-14-16-18-20,d7ba002519eefbc4,False,NOT_RUN,Run74 handoff only. Final small-N diagnostic batch32 candidate is not teacher-validated.
run_74_run73_final_smallN_diagnostic_batch32_handoff_package,final_smallN_diagnostic_batch32,stage3_run74_final_smallN_diagnostic_batch32_v01,24,S3R74FSD_N24_B02_n24_anchor_ref,R73_N24_C00449,N24_R73_N24_C00449_N24_anchor_top_density_reference,N24_anchor_top_density_reference,offline_mutation_or_pointer_proxy,N24_anchor_top_density_reference,constrained_reward_balance,0.3931196524064171,0.3888691798166251,0.3888691798166251,0.3873567743345835,0.3873567743345835,0.3908876580774946,0.3254946219155302,0.3935733386067952,0.3816242807372906,0.3865511268865684,0.3865057582665305,0.3791339967449431,0.8374291115311909,0.3910057582665305,0.0338690417171385,0.013985655661474,0.25,S3R44CNS_N24_B16_uncertainty,True,True,True,True,True,"[22,17,15,13,11,1,3,5,7,9,19,21,23,0,2,4,6,8,10,12,14,16,18,20]",22-17-15-13-11-1-3-5-7-9-19-21-23-0-2-4-6-8-10-12-14-16-18-20,3b4b69afba173369,False,NOT_RUN,Run74 handoff only. Final small-N diagnostic batch32 candidate is not teacher-validated.
run_74_run73_final_smallN_diagnostic_batch32_handoff_package,final_smallN_diagnostic_batch32,stage3_run74_final_smallN_diagnostic_batch32_v01,40,S3R74FSD_N40_B01_n40_anchor_ref,R73_N40_C00282,N40_R73_N40_C00282_N40_anchor_u2_reward_reference,N40_anchor_u2_reward_reference,offline_mutation_or_pointer_proxy,N40_anchor_u2_reward_reference,constrained_reward_balance,0.5459219519704434,0.5476431879993717,0.5476431879993717,0.5472989407935861,0.5472989407935861,0.5474867119967419,0.5469077507870115,0.5490514720230404,0.5338118073287604,0.5471737599914821,0.5468608079862225,0.5256235354300871,0.9243918474687706,0.5468608079862225,0.0078709160407982,0.0202984165403562,0.05,S3R64VNR_N40_B03_n40_penalty_anchor,True,True,True,True,True,"[0,2,4,7,9,11,13,15,17,19,32,36,38,34,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37]",0-2-4-7-9-11-13-15-17-19-32-36-38-34-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-39-37,8fa9a86e354e7e40,False,NOT_RUN,Run74 handoff only. Final small-N diagnostic batch32 candidate is not teacher-validated.
run_74_run73_final_smallN_diagnostic_batch32_handoff_package,final_smallN_diagnostic_batch32,stage3_run74_final_smallN_diagnostic_batch32_v01,40,S3R74FSD_N40_B02_n40_anchor_ref,R73_N40_C00465,N40_R73_N40_C00465_N40_anchor_u2_reward_reference,N40_anchor_u2_reward_reference,offline_mutation_or_pointer_proxy,N40_anchor_u2_reward_reference,constrained_reward_balance,0.5459219519704434,0.5476431879993717,0.5476431879993717,0.5472989407935861,0.5472989407935861,0.5474867119967419,0.5469077507870115,0.5490514720230404,0.5338118073287604,0.5471737599914821,0.5468608079862225,0.5256235354300871,0.9243918474687706,0.5468608079862225,0.0043502200677269,0.0202984165403562,0.05,S3R64VNR_N40_B10_n40_twostage_anchor,True,True,True,True,True,"[0,2,4,7,9,11,13,15,17,19,30,32,38,36,34,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37]",0-2-4-7-9-11-13-15-17-19-30-32-38-36-34-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-39-37,8dcfe2b90c080e0c,False,NOT_RUN,Run74 handoff only. Final small-N diagnostic batch32 candidate is not teacher-validated.
