candidate_id,strategy_name,n,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,predicted_u2_guarded_score,predicted_peeq_guarded_score,predicted_surfaceT_guarded_score,predicted_mises_guarded_score,strict_penalty_guard_score,penalty_repair_score,two_stage_guarded_score,two_stage_penalty_repair_score,no_penalty_worse_than_median_score,N24_u2_retention_score,N40_strict_reward_retention_score,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,constrained_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,order_json,order_compact,order_hash,first_track_norm,last_track_norm,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,odd_even_transition_count,mean_signed_jump,jump_std_norm,edge_visit_early_fraction,center_visit_early_fraction,pred_rank_constrained_within_n,batch_option,handoff_strategy_name,teacher_validated,teacher_validation_status
R53_N24_C00211,N24_R53_N24_C00211_median_guard_repair,24.0,median_guard_repair,offline_mutation_or_pointer_proxy,median_guard_repair,constrained_reward_balance,0.7492104893138353,0.747849430712701,0.7267104893138353,0.7492104893138353,0.7492104893138353,0.7419160658733815,0.742052171733495,0.7439056570832114,0.7428841188034383,0.7267104893138353,0.7461102530189392,0.7429049600132682,0.7209812001760644,0.7920604914933838,0.746552171733495,0.7420580838317937,0.034000399820358636,0.028229289137770897,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,14,16,10,12,6,8,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-14-16-10-12-6-8-18-20,4c4456ae05ceac23,0.9565217391304348,0.8695652173913043,0.20793950850661624,1.0,0.0,1.0,0.08695652173913043,0.0,7.0,2.0,-0.003780718336483932,0.20987243901325706,0.0,0.0,154.0,calibrated_N24_N40_batch64,S3R53CAL_N24_B21_median_guard_repair,False,NOT_RUN
R53_N24_C01666,N24_R53_N24_C01666_no_penalty_worse_than_median,24.0,no_penalty_worse_than_median,offline_mutation_or_pointer_proxy,no_penalty_worse_than_median,constrained_reward_balance,0.7845904808773904,0.784439252143931,0.7620904808773904,0.7845904808773904,0.7845904808773904,0.7777799893840066,0.7777951122573525,0.7799510550739879,0.7786875508206796,0.7620904808773904,0.7824460101779573,0.7788898665106607,0.7549459920770772,0.8223062381852552,0.7822951122573526,0.7780157691571634,0.03459353899098983,0.029644488800313118,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,21,15,13,9,1,5,3,7,11,19,17,23,0,2,4,6,8,10,12,14,16,18,20]",22-21-15-13-9-1-5-3-7-11-19-17-23-0-2-4-6-8-10-12-14-16-18-20,77421dd2f642edf3,0.9565217391304348,0.8695652173913043,0.1776937618147448,1.0,1.0,1.0,0.08695652173913043,0.043478260869565216,7.0,2.0,-0.003780718336483932,0.19482625231679498,0.0,0.0,49.0,calibrated_N24_N40_batch64,S3R53CAL_N24_B22_no_penalty_worse_than_median,False,NOT_RUN
R53_N24_C03180,N24_R53_N24_C03180_no_penalty_worse_than_median,24.0,no_penalty_worse_than_median,offline_mutation_or_pointer_proxy,no_penalty_worse_than_median,constrained_reward_balance,0.7638766345613043,0.7628180334270888,0.7413766345613043,0.7638766345613043,0.7638766345613043,0.7567031941076181,0.7568090542210395,0.7587381539374859,0.7576561241643289,0.7413766345613043,0.7610153396652739,0.7577223339941965,0.7350606996136346,0.7996219281663516,0.7613090542210397,0.7568686525197164,0.036259175953516326,0.028815934947669652,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,9,13,15,7,5,3,1,11,19,21,23,0,2,4,6,8,10,12,18,16,14,20]",22-17-9-13-15-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-18-16-14-20,7871058cbd06a509,0.9565217391304348,0.8695652173913043,0.2003780718336484,1.0,0.0,1.0,0.08695652173913043,0.0,7.0,2.0,-0.003780718336483932,0.20301788613737407,0.0,0.0,95.0,calibrated_N24_N40_batch64,S3R53CAL_N24_B23_no_penalty_worse_than_median,False,NOT_RUN
R53_N24_C00899,N24_R53_N24_C00899_PEEQ_repair_candidates,24.0,PEEQ_repair_candidates,offline_mutation_or_pointer_proxy,PEEQ_repair_candidates,constrained_reward_balance,0.834645669291339,0.835099355491717,0.812145669291339,0.834645669291339,0.834645669291339,0.8280771437714902,0.8280317751514523,0.830338946701547,0.8289544594614713,0.812145669291339,0.8329790813896376,0.8292475123915279,0.802998972954468,0.8374291115311909,0.8325317751514523,0.8191598044520194,0.03057352451991649,0.031646696336871005,0.08333333333333333,S3R49SCN_N24_B09_median_guard,"[22,21,19,11,3,1,5,7,9,13,15,17,23,0,2,4,6,8,10,12,14,16,18,20]",22-21-19-11-3-1-5-7-9-13-15-17-23-0-2-4-6-8-10-12-14-16-18-20,4d70d2f3c19899de,0.9565217391304348,0.8695652173913043,0.16257088846880907,1.0,1.0,1.0,0.08695652173913043,0.043478260869565216,3.0,2.0,-0.003780718336483932,0.19621527508102132,0.0,0.16666666666666666,7.0,calibrated_N24_N40_batch64,S3R53CAL_N24_B24_PEEQ_repair,False,NOT_RUN
R53_N24_C05165,N24_R53_N24_C05165_PEEQ_repair_candidates,24.0,PEEQ_repair_candidates,offline_mutation_or_pointer_proxy,PEEQ_repair_candidates,constrained_reward_balance,0.834645669291339,0.835099355491717,0.812145669291339,0.834645669291339,0.834645669291339,0.8280771437714902,0.8280317751514523,0.830338946701547,0.8289544594614713,0.812145669291339,0.8329790813896376,0.8292475123915279,0.802998972954468,0.8374291115311909,0.8325317751514523,0.8191598044520194,0.036789072184121654,0.031646696336871005,0.08333333333333333,S3R44CNS_N24_B07_surfacet_guarded,"[22,21,17,15,13,9,7,5,3,1,11,19,23,0,2,4,6,8,10,12,14,16,18,20]",22-21-17-15-13-9-7-5-3-1-11-19-23-0-2-4-6-8-10-12-14-16-18-20,ed1fae456a1d580c,0.9565217391304348,0.8695652173913043,0.16257088846880907,1.0,1.0,1.0,0.08695652173913043,0.043478260869565216,3.0,2.0,-0.003780718336483932,0.19953813329783565,0.0,0.0,10.0,calibrated_N24_N40_batch64,S3R53CAL_N24_B25_PEEQ_repair,False,NOT_RUN
R53_N24_C00123,N24_R53_N24_C00123_PEEQ_repair_candidates,24.0,PEEQ_repair_candidates,offline_mutation_or_pointer_proxy,PEEQ_repair_candidates,constrained_reward_balance,0.8176840199662543,0.8181377061666323,0.8060535851836456,0.8176840199662543,0.8176840199662543,0.8143763640116228,0.8143309953915852,0.8155783843329839,0.8148188970929083,0.8060535851836456,0.8169956929341181,0.815003254370791,0.7867157896023866,0.8374291115311909,0.8166570823481067,0.8145394594747609,0.018674475218041175,0.030968230363867644,0.3333333333333333,S3R49SCN_N24_B09_median_guard,"[22,21,19,11,1,3,5,7,9,13,15,17,23,16,14,12,10,8,6,4,2,0,18,20]",22-21-19-11-1-3-5-7-9-13-15-17-23-16-14-12-10-8-6-4-2-0-18-20,22b7833bce807c36,0.9565217391304348,0.8695652173913043,0.16257088846880907,0.782608695652174,1.0,1.0,0.08695652173913043,0.043478260869565216,3.0,2.0,-0.003780718336483932,0.16529566910169508,0.0,0.16666666666666666,15.0,calibrated_N24_N40_batch64,S3R53CAL_N24_B26_PEEQ_repair,False,NOT_RUN
R53_N24_C02572,N24_R53_N24_C02572_SurfaceT_repair_candidates,24.0,SurfaceT_repair_candidates,offline_mutation_or_pointer_proxy,SurfaceT_repair_candidates,constrained_reward_balance,0.7947105244656912,0.7939543807983944,0.7722105244656913,0.7947105244656912,0.7947105244656912,0.7876580669987727,0.7877336813655023,0.7897383954486781,0.7885958741821373,0.7722105244656913,0.7920881709685267,0.7887074526320428,0.7646612339218462,0.8071833648393194,0.7922336813655022,0.787846965864557,0.03217973381557502,0.030049290543845086,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,19,9,7,5,3,1,11,13,21,23,0,2,4,6,12,10,8,14,16,18,20]",22-17-15-19-9-7-5-3-1-11-13-21-23-0-2-4-6-12-10-8-14-16-18-20,cfa5668f1b40d8b4,0.9565217391304348,0.8695652173913043,0.19281663516068054,1.0,0.0,1.0,0.08695652173913043,0.0,7.0,2.0,-0.003780718336483932,0.20546734599803343,0.0,0.0,32.0,calibrated_N24_N40_batch64,S3R53CAL_N24_B27_SurfaceT_repair,False,NOT_RUN
R53_N24_C01913,N24_R53_N24_C01913_SurfaceT_repair_candidates,24.0,SurfaceT_repair_candidates,offline_mutation_or_pointer_proxy,SurfaceT_repair_candidates,constrained_reward_balance,0.752940452755905,0.7536965964232019,0.7478317571037312,0.752940452755905,0.752940452755905,0.7517103015271717,0.7516346871604419,0.7523218209033531,0.7518768421698937,0.7478317571037312,0.7530780236443738,0.7520413506765099,0.7245619650804513,0.8449905482041589,0.7526564262908766,0.7518250983135609,0.007188285535266248,0.0283784876754537,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,21,23,13,9,7,5,3,1,11,19,17,15,0,2,4,6,8,10,12,14,16,18,20]",22-21-23-13-9-7-5-3-1-11-19-17-15-0-2-4-6-8-10-12-14-16-18-20,f078f22980d8b45b,0.9565217391304348,0.8695652173913043,0.1550094517958412,0.6521739130434783,1.0,1.0,0.08695652173913043,0.043478260869565216,5.0,2.0,-0.003780718336483932,0.15214749268702368,0.16666666666666666,0.0,106.0,calibrated_N24_N40_batch64,S3R53CAL_N24_B28_SurfaceT_repair,False,NOT_RUN
R53_N24_C00910,N24_R53_N24_C00910_Mises_repair_candidates,24.0,Mises_repair_candidates,offline_mutation_or_pointer_proxy,Mises_repair_candidates,constrained_reward_balance,0.834645669291339,0.835099355491717,0.812145669291339,0.834645669291339,0.834645669291339,0.8280771437714902,0.8280317751514523,0.830338946701547,0.8289544594614713,0.812145669291339,0.8329790813896376,0.8292475123915279,0.802998972954468,0.8374291115311909,0.8325317751514523,0.8283598044520194,0.023141295466314417,0.031646696336871005,0.3333333333333333,S3R44CNS_N24_B03_constr_surrogate,"[22,16,14,12,10,8,6,4,2,0,23,21,19,11,1,3,5,7,9,13,15,17,18,20]",22-16-14-12-10-8-6-4-2-0-23-21-19-11-1-3-5-7-9-13-15-17-18-20,7c608d559c22f827,0.9565217391304348,0.8695652173913043,0.16257088846880907,1.0,1.0,1.0,0.08695652173913043,0.043478260869565216,3.0,2.0,-0.003780718336483932,0.20117898218356914,0.0,0.16666666666666666,1.0,calibrated_N24_N40_batch64,S3R53CAL_N24_B29_Mises_repair,False,NOT_RUN
R53_N24_C02181,N24_R53_N24_C02181_Mises_repair_candidates,24.0,Mises_repair_candidates,offline_mutation_or_pointer_proxy,Mises_repair_candidates,constrained_reward_balance,0.7984928641732277,0.7983416354397683,0.7759928641732278,0.7984928641732277,0.7984928641732277,0.7916823726798441,0.7916974955531899,0.7938534383698252,0.7925899341165169,0.7759928641732278,0.7963483934737947,0.7927922498064981,0.7682922800410812,0.8223062381852552,0.7961974955531899,0.7919181524530008,0.03280413232616581,0.030200584132146546,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,19,21,13,9,7,5,3,1,11,17,15,23,0,2,4,6,8,10,12,14,16,18,20]",22-19-21-13-9-7-5-3-1-11-17-15-23-0-2-4-6-8-10-12-14-16-18-20,3aee6ce37d24d546,0.9565217391304348,0.8695652173913043,0.1776937618147448,1.0,0.0,1.0,0.08695652173913043,0.0,7.0,2.0,-0.003780718336483932,0.2022772642630689,0.0,0.0,28.0,calibrated_N24_N40_batch64,S3R53CAL_N24_B30_Mises_repair,False,NOT_RUN
R53_N24_C01161,N24_R53_N24_C01161_uncertainty_calibration,24.0,uncertainty_calibration,offline_mutation_or_pointer_proxy,uncertainty_calibration,constrained_reward_balance,0.8058100745219346,0.8065662181892315,0.7898318136523694,0.8058100745219346,0.8058100745219346,0.8013190537279838,0.8012434393612541,0.802990355712861,0.8019203769794016,0.7898318136523694,0.8049693845408382,0.8021935811381917,0.7753168019758399,0.8449905482041589,0.8044390915351671,0.8015534157317645,0.02637901721390948,0.030493272546094796,0.16666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,13,9,7,5,3,23,21,19,11,1,0,2,4,6,8,10,12,14,16,18,20]",22-17-15-13-9-7-5-3-23-21-19-11-1-0-2-4-6-8-10-12-14-16-18-20,e5870b80ed6ab269,0.9565217391304348,0.8695652173913043,0.1550094517958412,0.8695652173913043,1.0,1.0,0.08695652173913043,0.043478260869565216,3.0,2.0,-0.003780718336483932,0.177109605714506,0.0,0.0,22.0,calibrated_N24_N40_batch64,S3R53CAL_N24_B31_uncertainty_calibration,False,NOT_RUN
R53_N24_C00016,N24_R53_N24_C00016_sentinel_control,24.0,sentinel_control,offline_mutation_or_pointer_proxy,sentinel_control,sentinel_control,0.07114603838582678,0.1494069079510442,0.07114603838582678,0.07114603838582678,0.07114603838582678,0.10245038621191374,0.09462429925539201,0.03735172698776105,0.02988138159020884,0.07114603838582678,0.13297212534234853,0.11027647316843549,0.08830019685039371,0.9565217391304348,0.094624299255392,0.09821720943170148,0.08350683928574243,0.01715415846456693,0.5,N24_A13_graph_pointer_policy_anti_odd_even_novelty,"[23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0]",23-22-21-20-19-18-17-16-15-14-13-12-11-10-9-8-7-6-5-4-3-2-1-0,518f34c1f5ea8fe7,1.0,0.0,0.043478260869565216,0.043478260869565216,23.0,0.0,1.0,1.0,0.0,23.0,-0.043478260869565216,0.0,0.16666666666666666,0.0,5997.0,calibrated_N24_N40_batch64,S3R53CAL_N24_B32_sentinel_control,False,NOT_RUN
R53_N40_C03658,N40_R53_N40_C03658_N40_strict_reward_retention_top,40.0,N40_strict_reward_retention_top,existing_pool_selection,N40_strict_reward_retention_top,constrained_reward_balance,0.6800974585208102,0.684883783307135,0.6781102790336306,0.6800974585208102,0.6800974585208102,0.6814158345891862,0.6809372021105538,0.682327533307135,0.6812560055293572,0.6781102790336306,0.6819938260421777,0.6812004499738016,0.6549448422312597,0.9145299145299145,0.6813346380079895,0.6686086337344853,0.011156373195745445,0.025152616289550456,0.05,S3R49SCN_N40_B09_median_guard,"[21,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,0,23,25,27,29,31,33,35,37,39]",21-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-0-23-25-27-29-31-33-35-37-39,c9e56eeb7dd667c4,0.5384615384615384,1.0,0.08547008547008547,0.5897435897435898,2.0,1.0,0.10256410256410256,0.05128205128205128,3.0,4.0,0.01183431952662722,0.11719067692993239,0.0,0.1,82.0,calibrated_N24_N40_batch64,S3R53CAL_N40_B01_N40_strictret_top,False,NOT_RUN
R53_N40_C01085,N40_R53_N40_C01085_N40_strict_reward_retention_top,40.0,N40_strict_reward_retention_top,existing_pool_selection,N40_strict_reward_retention_top,constrained_reward_balance,0.6496427912331277,0.6521937445533118,0.6496427912331277,0.6496427912331277,0.6496427912331277,0.6506631725612014,0.650408077229183,0.651045815559229,0.6505356248951921,0.6496427912331277,0.6509182678932198,0.6505483796617932,0.625195541122264,0.9099276791584484,0.650408077229183,0.6496608714435157,0.007641625139083987,0.024447250110863683,0.15,S3R49SCN_N40_B09_median_guard,"[0,3,5,7,9,11,13,15,17,19,34,36,38,20,22,24,26,28,30,32,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-34-36-38-20-22-24-26-28-30-32-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,d696218949f01a21,0.0,1.0,0.0900723208415516,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.11654711272142187,0.1,0.1,108.0,calibrated_N24_N40_batch64,S3R53CAL_N40_B02_N40_strictret_top,False,NOT_RUN
R53_N40_C00745,N40_R53_N40_C00745_N40_strict_reward_retention_top,40.0,N40_strict_reward_retention_top,existing_pool_selection,N40_strict_reward_retention_top,constrained_reward_balance,0.6469161057016316,0.6493618650704679,0.6469161057016316,0.6469161057016316,0.6469161057016316,0.6478944094491661,0.6476498335122824,0.6482612733544916,0.6477721214807244,0.6469161057016316,0.6481389853860497,0.6477843502775684,0.6225779230120279,0.9072978303747534,0.6476498335122824,0.6480839558002509,0.017562144169212424,0.02433818268960375,0.2,S3R49SCN_N40_B09_median_guard,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,10,12,14,16,18,20,22,24,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-10-12-14-16-18-20-22-24-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,44a141ef6ec7b0b6,0.0,1.0,0.09270216962524655,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.11622027505054226,0.1,0.1,121.0,calibrated_N24_N40_batch64,S3R53CAL_N40_B03_N40_strictret_top,False,NOT_RUN
R53_N40_C01551,N40_R53_N40_C01551_N40_strict_reward_retention_top,40.0,N40_strict_reward_retention_top,existing_pool_selection,N40_strict_reward_retention_top,constrained_reward_balance,0.6476870078740165,0.6503431551455484,0.6476870078740165,0.6476870078740165,0.6476870078740165,0.6487494667826292,0.6484838520554761,0.6491478888733591,0.6486166594190526,0.6476870078740165,0.6490150815097824,0.6486299401554103,0.6233179890975172,0.9125575279421433,0.648483852055476,0.6477553181961729,0.010958774127444657,0.02436901877649922,0.15,S3R49SCN_N40_B09_median_guard,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,4,6,8,10,12,14,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-4-6-8-10-12-14-2-1-21-23-25-27-29-31-33-35-37-39,0a8ab98fe4342e6f,0.0,1.0,0.08744247205785667,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.10333666116706641,0.1,0.1,151.0,calibrated_N24_N40_batch64,S3R53CAL_N40_B04_N40_strictret_top,False,NOT_RUN
R53_N40_C03701,N40_R53_N40_C03701_N40_strict_reward_local_repair,40.0,N40_strict_reward_local_repair,offline_mutation_or_pointer_proxy,N40_strict_reward_local_repair,constrained_reward_balance,0.6491756889763776,0.6524629999559962,0.6491756889763776,0.6491756889763776,0.6491756889763776,0.6504906133682251,0.6501618822702632,0.6509837100151679,0.6503262478192441,0.6491756889763776,0.6508193444661869,0.6503426843741422,0.6247471229557839,0.928336620644313,0.6501618822702632,0.6507453799691455,0.016279453173722702,0.024428566020593623,0.65,S3R19B28_N40_B09_known_best_mutation,"[0,3,5,7,9,11,13,15,17,19,31,29,27,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-31-29-27-25-23-21-1-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34-33-35-37-39,0dda4fe610a699b2,0.0,1.0,0.07166337935568705,0.5128205128205128,2.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.08398034110104281,0.1,0.1,97.0,calibrated_N24_N40_batch64,S3R53CAL_N40_B05_N40_strict_rewardrepair,False,NOT_RUN
R53_N40_C04640,N40_R53_N40_C04640_N40_strict_reward_local_repair,40.0,N40_strict_reward_local_repair,offline_mutation_or_pointer_proxy,N40_strict_reward_local_repair,constrained_reward_balance,0.6565942904597863,0.658882258901601,0.6565942904597863,0.6565942904597863,0.6565942904597863,0.6575094778365123,0.6572806809923307,0.6578526731027845,0.6573950794144214,0.6565942904597863,0.6577382746806937,0.6574065192566306,0.6318689803798564,0.903353057199211,0.6572806809923308,0.6504867953907529,0.013940097852931151,0.024725310079929952,0.1,S3R49SCN_N40_B09_median_guard,"[0,3,5,7,9,13,11,15,17,19,18,36,38,32,30,28,26,24,22,20,34,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-13-11-15-17-19-18-36-38-32-30-28-26-24-22-20-34-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,dff48f520bcc9f6a,0.0,1.0,0.09664694280078895,0.5128205128205128,2.0,1.0,0.07692307692307693,0.05128205128205128,8.0,3.0,0.02564102564102564,0.1221394190109993,0.1,0.1,99.0,calibrated_N24_N40_batch64,S3R53CAL_N40_B06_N40_strict_rewardrepair,False,NOT_RUN
R53_N40_C02818,N40_R53_N40_C02818_N40_strict_reward_local_repair,40.0,N40_strict_reward_local_repair,offline_mutation_or_pointer_proxy,N40_strict_reward_local_repair,constrained_reward_balance,0.6496427912331277,0.6521937445533118,0.6496427912331277,0.6496427912331277,0.6496427912331277,0.6506631725612014,0.650408077229183,0.651045815559229,0.6505356248951921,0.6496427912331277,0.6509182678932198,0.6505483796617932,0.625195541122264,0.9099276791584484,0.650408077229183,0.6496608714435157,0.008014150873528185,0.024447250110863683,0.15,S3R49SCN_N40_B09_median_guard,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,8,10,12,14,16,18,20,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-8-10-12-14-16-18-20-6-4-2-1-21-23-25-27-29-31-33-35-37-39,1484194e08c174f0,0.0,1.0,0.0900723208415516,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.1093840070642231,0.1,0.1,111.0,calibrated_N24_N40_batch64,S3R53CAL_N40_B07_N40_strict_rewardrepair,False,NOT_RUN
R53_N40_C00718,N40_R53_N40_C00718_N40_strict_reward_local_repair,40.0,N40_strict_reward_local_repair,offline_mutation_or_pointer_proxy,N40_strict_reward_local_repair,constrained_reward_balance,0.6469161057016316,0.6493618650704679,0.6469161057016316,0.6469161057016316,0.6469161057016316,0.6478944094491661,0.6476498335122824,0.6482612733544916,0.6477721214807244,0.6469161057016316,0.6481389853860497,0.6477843502775684,0.6225779230120279,0.9072978303747534,0.6476498335122824,0.6480839558002509,0.010931500003309258,0.02433818268960375,0.2,S3R49SCN_N40_B09_median_guard,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,16,18,20,22,24,26,28,30,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-34-36-38-32-16-18-20-22-24-26-28-30-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,2d6feddc0b7ac7db,0.0,1.0,0.09270216962524655,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.11622027505054226,0.1,0.1,120.0,calibrated_N24_N40_batch64,S3R53CAL_N40_B08_N40_strict_rewardrepair,False,NOT_RUN
R53_N40_C05856,N40_R53_N40_C05856_penalty_repair_top,40.0,penalty_repair_top,existing_pool_selection,penalty_repair_top,constrained_reward_balance,0.7102875727490593,0.7134696897773302,0.7102875727490593,0.7102875727490593,0.7102875727490593,0.7115604195603678,0.7112422078575406,0.7120377371146083,0.7114013137089541,0.7102875727490593,0.7118786312631946,0.7114172242940955,0.6834145313775584,0.925706771860618,0.7112422078575407,0.7118070336300586,0.012545681483350784,0.026873041371500928,0.175,S3R39N2440B60_N40_B06_n40_u2_near,"[0,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,38,36,34,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-22-24-26-28-30-32-38-36-34-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,e20eae4e5e79434d,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.0876375158603636,0.1,0.1,19.0,calibrated_N24_N40_batch64,S3R53CAL_N40_B09_penalty_top,False,NOT_RUN
R53_N40_C02326,N40_R53_N40_C02326_penalty_repair_top,40.0,penalty_repair_top,existing_pool_selection,penalty_repair_top,constrained_reward_balance,0.7102875727490593,0.7134696897773302,0.7102875727490593,0.7102875727490593,0.7102875727490593,0.7115604195603678,0.7112422078575406,0.7120377371146083,0.7114013137089541,0.7102875727490593,0.7118786312631946,0.7114172242940955,0.6834145313775584,0.925706771860618,0.7112422078575407,0.6986070336300586,0.009153355122254512,0.026873041371500928,0.05,S3R44CNS_N40_B08_surfacet_guarded,"[0,3,5,7,9,11,13,15,17,19,34,38,36,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-34-38-36-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,11777ccc10473cce,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.08916312167345002,0.1,0.1,34.0,calibrated_N24_N40_batch64,S3R53CAL_N40_B10_penalty_top,False,NOT_RUN
R53_N40_C03842,N40_R53_N40_C03842_penalty_repair_top,40.0,penalty_repair_top,existing_pool_selection,penalty_repair_top,constrained_reward_balance,0.7102875727490593,0.7134696897773302,0.7102875727490593,0.7102875727490593,0.7102875727490593,0.7115604195603678,0.7112422078575406,0.7120377371146083,0.7114013137089541,0.7102875727490593,0.7118786312631946,0.7114172242940955,0.6834145313775584,0.925706771860618,0.7112422078575407,0.6986070336300586,0.01076789063950015,0.026873041371500928,0.05,S3R49SCN_N40_B09_median_guard,"[0,2,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,9511c31fe43af472,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.08991621826313613,0.1,0.1,38.0,calibrated_N24_N40_batch64,S3R53CAL_N40_B11_penalty_top,False,NOT_RUN
R53_N40_C01061,N40_R53_N40_C01061_penalty_repair_local_search,40.0,penalty_repair_local_search,offline_mutation_or_pointer_proxy,penalty_repair_local_search,constrained_reward_balance,0.7102875727490593,0.7134696897773302,0.7102875727490593,0.7102875727490593,0.7102875727490593,0.7115604195603678,0.7112422078575406,0.7120377371146083,0.7114013137089541,0.7102875727490593,0.7118786312631946,0.7114172242940955,0.6834145313775584,0.925706771860618,0.7112422078575407,0.6986070336300586,0.012062763024568912,0.026873041371500928,0.05,S3R44CNS_N40_B01_reward_balanced,"[0,3,5,7,9,11,13,15,17,19,24,26,28,30,32,38,36,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-24-26-28-30-32-38-36-34-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,3a8b37da73564a99,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.08410378115948654,0.1,0.1,30.0,calibrated_N24_N40_batch64,S3R53CAL_N40_B12_penalty,False,NOT_RUN
