run_id,batch_option,batch_name,n,handoff_strategy_name,original_run68_candidate_id,original_run68_strategy_name,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,N12_recovery_prediction,N16_recovery_prediction,smallN_recovery_prediction,variable_N_balanced_prediction,N24_anchor_prediction,N40_anchor_prediction,u2_primary_prediction,constrained_reward_prediction,strict_penalty_guard_prediction,penalty_repair_prediction,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,native_validation_N,smallN_recovery,variable_N_recovery,anchor_case,order_json,order_compact,order_hash,teacher_validated,teacher_validation_status,notes
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,12,S3R69SNR_N12_B11_n12_recovery_top,R68_N12_C01405,N12_R68_N12_C01405_N12_recovery_surrogate_top,N12_recovery_surrogate_top,existing_pool_selection,N12_recovery_surrogate_top,constrained_reward_balance,0.6893839766206922,0.687436249347965,0.687436249347965,0.6874362493479651,0.6874362493479651,0.6875519518273038,0.6875561067859814,0.6870699270339153,0.6874482350917667,0.6875583567859814,0.6875647617446592,0.6636267993740463,0.7603305785123967,0.6882397617446592,0.0130337891955344,0.0257571772466458,0.3333333333333333,S3R64VNR_N12_B05_n12_anchor_local,True,True,True,False,"[11,7,9,5,3,1,0,2,6,4,8,10]",11-7-9-5-3-1-0-2-6-4-8-10,b277a2943a46d29a,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,12,S3R69SNR_N12_B12_n12_recovery_top,R68_N12_C00059,N12_R68_N12_C00059_N12_recovery_surrogate_top,N12_recovery_surrogate_top,existing_pool_selection,N12_recovery_surrogate_top,constrained_reward_balance,0.6893839766206922,0.6867089766206922,0.6867089766206922,0.6867089766206922,0.6867089766206922,0.6868907948025105,0.6870271811661468,0.6857476129843286,0.6867407970752376,0.6870294311661468,0.6871680675297831,0.6636267993740463,0.7272727272727273,0.6878430675297832,0.0187056138528405,0.0257571772466458,0.1666666666666666,S3R64VNR_N12_B05_n12_anchor_local,True,True,True,False,"[11,5,9,7,3,1,0,4,2,6,8,10]",11-5-9-7-3-1-0-4-2-6-8-10,bbd8e4e8b7d45038,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,12,S3R69SNR_N12_B13_n12_u2_safe,R68_N12_C01647,N12_R68_N12_C01647_N12_recovery_u2_safe,N12_recovery_u2_safe,offline_mutation_or_pointer_proxy,N12_recovery_u2_safe,constrained_reward_balance,0.7083032883286331,0.7043055610559059,0.7043055610559059,0.7043055610559059,0.7043055610559059,0.7040441974195423,0.7041592428740876,0.7046669246922695,0.7042909292377241,0.7038896519649968,0.704178288328633,0.6817893386136695,0.7272727272727273,0.7061760156013605,0.0244544065992433,0.0265139497149635,0.1666666666666666,S3R19B28_N12_B01_surrogate_top,True,True,True,False,"[7,11,9,1,5,3,2,0,4,6,8,10]",7-11-9-1-5-3-2-0-4-6-8-10,fc3ffeccefe451e9,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,12,S3R69SNR_N12_B14_n12_u2_safe,R68_N12_C03452,N12_R68_N12_C03452_N12_recovery_u2_safe,N12_recovery_u2_safe,offline_mutation_or_pointer_proxy,N12_recovery_u2_safe,constrained_reward_balance,0.704487636999087,0.7029899097263598,0.7029899097263598,0.7029899097263599,0.7029899097263599,0.7031056122056986,0.7032612671643762,0.7021735874123102,0.7030170454701614,0.7032620171643763,0.703418422123054,0.6781263133373053,0.7603305785123967,0.703643422123054,0.0067617598561941,0.0263613236617816,0.25,S3B20_N12_B02_diversity_top,True,True,True,False,"[7,11,9,3,5,1,0,2,4,6,8,10]",7-11-9-3-5-1-0-2-4-6-8-10,4349b7a3063212de,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,12,S3R69SNR_N12_B15_n12_u2_safe,R68_N12_C02847,N12_R68_N12_C02847_N12_recovery_u2_safe,N12_recovery_u2_safe,offline_mutation_or_pointer_proxy,N12_recovery_u2_safe,constrained_reward_balance,0.6970189512847343,0.690839405830189,0.690839405830189,0.690839405830189,0.690839405830189,0.6901565545905195,0.6901604430202715,0.6927214306235774,0.6907715095491972,0.689613579383908,0.6899683314500237,0.6709563750515267,0.7107438016528926,0.6937842405409328,0.0226746078169791,0.0260625762332076,0.1666666666666666,S3R19B28_N12_B01_surrogate_top,True,True,True,False,"[9,11,1,7,5,3,2,0,4,6,8,10]",9-11-1-7-5-3-2-0-4-6-8-10,0cdd294bdb18b2f4,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,12,S3R69SNR_N12_B16_n12_uncertainty,R68_N12_C00219,N12_R68_N12_C00219_N12_recovery_uncertainty,N12_recovery_uncertainty,offline_mutation_or_pointer_proxy,N12_recovery_uncertainty,constrained_reward_balance,0.7531659109405885,0.7526204563951341,0.7526204563951341,0.7526204563951341,0.7526204563951341,0.7526700431719935,0.7527692167257125,0.7521741754033985,0.752635332428192,0.7527692167257125,0.7528683902794314,0.7248574563211467,0.7933884297520661,0.7528683902794315,0.0082955051531886,0.0283084546194417,0.1666666666666666,S3R64VNR_N12_B05_n12_anchor_local,True,True,True,False,"[11,9,5,7,3,1,0,2,4,6,8,10]",11-9-5-7-3-1-0-2-4-6-8-10,2bda5fb0f837e0b2,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B01_n16_run66_local,R68_N16_C00076,N16_R68_N16_C00076_N16_local_search_around_Run66_best,N16_local_search_around_Run66_best,offline_mutation_or_pointer_proxy,N16_local_search_around_Run66_best,constrained_reward_balance,0.8595744680851064,0.856941134751773,0.856941134751773,0.856941134751773,0.856941134751773,0.8567828014184398,0.8569357180851064,0.8569078014184397,0.8527405930851063,0.8567578014184396,0.8570244680851064,0.8265248226950355,0.8,0.858191134751773,0.0149741142030565,0.0330496453900709,0.125,S3R64VNR_N16_B12_n16_uncertainty,True,True,True,False,"[6,8,4,14,12,10,2,0,1,3,5,7,9,11,13,15]",6-8-4-14-12-10-2-0-1-3-5-7-9-11-13-15,e8b7ff535aff75a0,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B02_n16_run66_local,R68_N16_C00160,N16_R68_N16_C00160_N16_local_search_around_Run66_best,N16_local_search_around_Run66_best,offline_mutation_or_pointer_proxy,N16_local_search_around_Run66_best,constrained_reward_balance,0.8180327167753664,0.8165660501086996,0.8165660501086996,0.8165660501086998,0.8165660501086998,0.816699383442033,0.8169660501086996,0.8153660501086997,0.8124060501086997,0.8169660501086997,0.8172327167753662,0.786644741437685,0.8,0.8172327167753664,0.0103421509694642,0.0313879753376813,0.125,S3R64VNR_N16_B12_n16_uncertainty,True,True,True,False,"[14,6,4,8,12,10,2,0,1,3,5,7,9,11,13,15]",14-6-4-8-12-10-2-0-1-3-5-7-9-11-13-15,cb223dd51a1ad19f,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B03_n16_run66_local,R68_N16_C00870,N16_R68_N16_C00870_N16_local_search_around_Run66_best,N16_local_search_around_Run66_best,offline_mutation_or_pointer_proxy,N16_local_search_around_Run66_best,constrained_reward_balance,0.8180327167753664,0.815399383442033,0.815399383442033,0.815399383442033,0.815399383442033,0.8152410501086996,0.8153939667753664,0.8153660501086997,0.8153988417753664,0.8152160501086997,0.8154827167753663,0.786644741437685,0.8,0.816649383442033,0.0085984743655584,0.0313879753376813,0.25,S3R19B28_N16_B02_u2_primary_top,True,True,True,False,"[14,4,6,8,12,10,2,0,1,3,5,7,9,11,13,15]",14-4-6-8-12-10-2-0-1-3-5-7-9-11-13-15,3875686765b6f898,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B04_n16_diversity,R68_N16_C00259,N16_R68_N16_C00259_N16_recovery_diversity,N16_recovery_diversity,offline_mutation_or_pointer_proxy,N16_recovery_diversity,constrained_reward_balance,0.8270270898732706,0.8243937565399373,0.8243937565399373,0.8243937565399373,0.8243937565399373,0.8242354232066038,0.8243883398732705,0.8243604232066039,0.8201932148732708,0.8242104232066039,0.8244770898732705,0.795279339611673,0.8,0.8256437565399373,0.0136287382042518,0.0317477502615975,0.125,S3R64VNR_N16_B12_n16_uncertainty,True,True,True,False,"[8,6,4,14,12,10,2,0,1,3,5,7,9,11,15,13]",8-6-4-14-12-10-2-0-1-3-5-7-9-11-15-13,5aea454c9e63e54c,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
