candidate_id,strategy_name,n,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,predicted_u2_guarded_score,predicted_peeq_guarded_score,predicted_surfaceT_guarded_score,predicted_mises_guarded_score,strict_penalty_guard_score,penalty_repair_score,two_stage_guarded_score,two_stage_penalty_repair_score,no_penalty_worse_than_median_score,N24_maintenance_score,N40_u2_reward_retention_score,N40_penalty_repair_score,N12_recovery_score,N16_recovery_score,variable_N_recovery_score,N40_followup_score,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,constrained_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,order_json,order_compact,order_hash,first_track_norm,last_track_norm,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,odd_even_transition_count,mean_signed_jump,jump_std_norm,edge_visit_early_fraction,center_visit_early_fraction,pred_rank_constrained_within_n,batch_option,handoff_strategy_name,teacher_validated,teacher_validation_status
R63_N12_C00004,N12_R63_N12_C00004_N12_uncertainty_calibration,12.0,N12_uncertainty_calibration,offline_mutation_or_pointer_proxy,N12_uncertainty_calibration,constrained_reward_balance,0.817142857142857,0.8141676505312867,0.7991883116883115,0.817142857142857,0.817142857142857,0.8105664108618652,0.8108639315230222,0.8118706980519479,0.8114333530106255,0.7991883116883115,0.8111666174734355,0.8111666174734355,0.8108639315230222,0.8116457497048405,0.8113461629279809,0.8115109356552537,0.8111140244982289,0.7862753246753245,0.743801652892562,0.8144548406139314,0.7922667507378983,0.028295356002624367,0.030867532467532488,0.0,S3R19B28_N12_B01_surrogate_top,"[1,11,9,7,5,3,2,0,4,6,8,10]",1-11-9-7-5-3-2-0-4-6-8-10,d17554c9d2e0795a,0.09090909090909091,0.9090909090909091,0.25619834710743805,0.9090909090909091,1.0,1.0,0.09090909090909091,0.09090909090909091,2.0,1.0,0.0743801652892562,0.21519366225275272,0.3333333333333333,0.0,1.0,smallN_recovery_batch32,S3R63REC_N12_B11_n12_uncertainty_calibration,False,NOT_RUN
R63_N12_C00081,N12_R63_N12_C00081_N12_diversity_coverage,12.0,N12_diversity_coverage,offline_mutation_or_pointer_proxy,N12_diversity_coverage,constrained_reward_balance,0.465714285714286,0.5248878394332943,0.4613961038961042,0.452214285714286,0.465714285714286,0.48538825265643476,0.4787958972845339,0.13122195985832358,0.4822310522432116,0.452214285714286,0.4921965171192447,0.4921965171192447,0.4787958972845339,0.4933745336481703,0.49210469893742653,0.4928031080283356,0.48551320720188934,0.4670857142857146,0.47933884297520657,0.4816845336481703,0.4728550704250298,0.07747556688901035,0.001371428571428579,0.0,N12_A07_regular_jump_coprime,"[0,5,10,3,8,1,6,11,4,9,2,7]",0-5-10-3-8-1-6-11-4-9-2-7,9e779fb1f98b42cb,0.0,0.6363636363636364,0.5206611570247934,0.6363636363636364,0.0,4.0,1.0,0.0,8.0,11.0,0.05785123966942149,0.08746285325833357,0.3333333333333333,0.3333333333333333,476.0,smallN_recovery_batch32,S3R63REC_N12_B12_n12_diversity_coverage,False,NOT_RUN
R63_N16_C00192,N16_R63_N16_C00192_N16_recovery_anchor_top,16.0,N16_recovery_anchor_top,existing_pool_selection,N16_recovery_anchor_top,constrained_reward_balance,0.8071428571428572,0.8041206349206349,0.7946428571428572,0.8071428571428572,0.8071428571428572,0.8021839682539683,0.8024861904761905,0.802949384920635,0.8028350793650794,0.7946428571428572,0.8025067460317461,0.8025067460317461,0.8024861904761905,0.8028213015873016,0.802631746031746,0.8027360015873016,0.8025652182539683,0.7761904761904761,0.7911111111111111,0.8049861904761906,0.7985160799206348,0.015160638547654641,0.030952380952381064,0.125,S3R24L64_N16_B02_top_region,"[8,6,4,2,14,12,10,0,1,3,5,7,9,11,13,15]",8-6-4-2-14-12-10-0-1-3-5-7-9-11-13-15,d1119557bb11b290,0.5333333333333333,1.0,0.20888888888888887,0.8,1.0,2.0,0.06666666666666667,0.06666666666666667,3.0,1.0,0.03111111111111111,0.207798572934417,0.0,0.25,3.0,smallN_recovery_batch32,S3R63REC_N16_B01_n16_anchor_top,False,NOT_RUN
R63_N16_C00234,N16_R63_N16_C00234_N16_recovery_anchor_top,16.0,N16_recovery_anchor_top,existing_pool_selection,N16_recovery_anchor_top,constrained_reward_balance,0.8071428571428572,0.8037650793650793,0.7946428571428572,0.8071428571428572,0.8071428571428572,0.8020417460317462,0.8023795238095238,0.8027538293650793,0.8027106349206349,0.7946428571428572,0.8023289682539684,0.8023289682539684,0.8023795238095238,0.8026364126984127,0.8024539682539683,0.8025543126984127,0.802422996031746,0.7761904761904761,0.7822222222222223,0.8048795238095239,0.7983384443650794,0.023688176229551095,0.030952380952381064,0.125,S3R24L64_N16_B02_top_region,"[8,6,4,0,10,12,14,2,1,3,5,7,9,11,13,15]",8-6-4-0-10-12-14-2-1-3-5-7-9-11-13-15,c4d40c7d24c0d513,0.5333333333333333,1.0,0.21777777777777776,0.8,1.0,2.0,0.06666666666666667,0.06666666666666667,3.0,1.0,0.03111111111111111,0.20722743514444036,0.25,0.25,4.0,smallN_recovery_batch32,S3R63REC_N16_B02_n16_anchor_top,False,NOT_RUN
R63_N16_C00987,N16_R63_N16_C00987_N16_recovery_anchor_top,16.0,N16_recovery_anchor_top,existing_pool_selection,N16_recovery_anchor_top,constrained_reward_balance,0.7588173302107727,0.7554395524329949,0.7463173302107727,0.7588173302107727,0.7588173302107727,0.7537162190996616,0.7540539968774393,0.754428302432995,0.7543851079885504,0.7463173302107727,0.7540034413218838,0.7540034413218838,0.7540539968774393,0.7543108857663282,0.7541284413218837,0.7542287857663282,0.7540974690996616,0.7297979703356751,0.7822222222222223,0.7565539968774393,0.7542129174329948,0.01614982664137502,0.029019359875097628,0.1875,S3R24L64_N16_B02_top_region,"[10,6,4,2,14,12,8,0,1,3,5,7,9,11,13,15]",10-6-4-2-14-12-8-0-1-3-5-7-9-11-13-15,2755bf302a015d7b,0.6666666666666666,1.0,0.21777777777777776,0.8,1.0,2.0,0.06666666666666667,0.06666666666666667,3.0,1.0,0.02222222222222222,0.18929368390263868,0.0,0.0,7.0,smallN_recovery_batch32,S3R63REC_N16_B03_n16_anchor_top,False,NOT_RUN
R63_N16_C00206,N16_R63_N16_C00206_N16_recovery_anchor_top,16.0,N16_recovery_anchor_top,existing_pool_selection,N16_recovery_anchor_top,constrained_reward_balance,0.7588173302107727,0.7554395524329949,0.739650663544106,0.7588173302107727,0.7588173302107727,0.7517162190996616,0.7520539968774393,0.753078302432995,0.752651774655217,0.739650663544106,0.7523367746552171,0.7523367746552171,0.7520539968774393,0.7528442190996615,0.7525284413218837,0.7527021190996614,0.7523008024329948,0.7297979703356751,0.7822222222222223,0.7558873302107726,0.7526572507663282,0.03400146789898746,0.029019359875097628,0.25,N16_A02_odd_even_interlaced,"[10,2,4,6,8,12,14,0,1,3,5,7,9,11,13,15]",10-2-4-6-8-12-14-0-1-3-5-7-9-11-13-15,a426c037afc0c261,0.6666666666666666,1.0,0.21777777777777776,0.9333333333333333,1.0,2.0,0.06666666666666667,0.06666666666666667,3.0,1.0,0.02222222222222222,0.21836655104956887,0.0,0.0,8.0,smallN_recovery_batch32,S3R63REC_N16_B04_n16_anchor_top,False,NOT_RUN
R63_N16_C01126,N16_R63_N16_C01126_N16_recovery_anchor_local_search,16.0,N16_recovery_anchor_local_search,offline_mutation_or_pointer_proxy,N16_recovery_anchor_local_search,constrained_reward_balance,0.8071428571428572,0.8041206349206349,0.7879761904761905,0.8071428571428572,0.8071428571428572,0.8001839682539683,0.8004861904761905,0.8015993849206349,0.801101746031746,0.7879761904761905,0.8008400793650794,0.8008400793650794,0.8004861904761905,0.801354634920635,0.801031746031746,0.801209334920635,0.8007685515873015,0.7761904761904761,0.7911111111111111,0.8043195238095239,0.7819604132539683,0.021589134344598027,0.030952380952381064,0.0,S3R24L64_N16_B02_top_region,"[8,6,4,2,10,12,14,0,1,3,5,7,9,11,13,15]",8-6-4-2-10-12-14-0-1-3-5-7-9-11-13-15,a439d1e72258bb37,0.5333333333333333,1.0,0.20888888888888887,0.9333333333333333,1.0,2.0,0.06666666666666667,0.06666666666666667,3.0,1.0,0.03111111111111111,0.2189086285515511,0.0,0.25,6.0,smallN_recovery_batch32,S3R63REC_N16_B05_n16_anchor,False,NOT_RUN
R63_N16_C01820,N16_R63_N16_C01820_N16_recovery_anchor_local_search,16.0,N16_recovery_anchor_local_search,offline_mutation_or_pointer_proxy,N16_recovery_anchor_local_search,constrained_reward_balance,0.7115361826697892,0.7070917382253448,0.7057028493364559,0.7115361826697892,0.7115361826697892,0.7080084048920116,0.7084528493364558,0.7079104882253449,0.708463960447567,0.7057028493364559,0.7078556271142337,0.7078556271142337,0.7084528493364558,0.7079417382253448,0.707913960447567,0.7079292382253448,0.7081863215586781,0.684408068696331,0.7555555555555555,0.7096195160031226,0.7079545298920115,0.013670444333166972,0.027128113973458268,0.25,S3R24L64_N16_B02_top_region,"[8,14,6,2,4,12,10,0,1,3,5,7,9,11,13,15]",8-14-6-2-4-12-10-0-1-3-5-7-9-11-13-15,e45c2c966e98a3bf,0.5333333333333333,1.0,0.24444444444444444,0.6666666666666666,1.0,3.0,0.06666666666666667,0.06666666666666667,4.0,1.0,0.03111111111111111,0.18485897193853704,0.0,0.25,19.0,smallN_recovery_batch32,S3R63REC_N16_B06_n16_anchor,False,NOT_RUN
R63_N16_C00339,N16_R63_N16_C00339_N16_recovery_anchor_local_search,16.0,N16_recovery_anchor_local_search,offline_mutation_or_pointer_proxy,N16_recovery_anchor_local_search,constrained_reward_balance,0.7006910226385635,0.6962465781941191,0.6815243559718969,0.7004767369242778,0.7006910226385635,0.6931203877179285,0.6935541178766588,0.6943315781941191,0.6941033837496746,0.6815243559718969,0.6936449908925318,0.6936449908925318,0.6935541178766588,0.6941289591465001,0.6938345147020555,0.6939964591465,0.6937048639084048,0.6739967150663543,0.7555555555555555,0.6974195940671349,0.6897628829560238,0.023220674276192975,0.026694307572209253,0.125,S3R24L64_N16_B02_top_region,"[8,6,4,2,10,12,14,0,1,3,5,7,13,11,9,15]",8-6-4-2-10-12-14-0-1-3-5-7-13-11-9-15,17cd5faa31c1285f,0.5333333333333333,1.0,0.24444444444444444,0.9333333333333333,1.0,2.0,0.06666666666666667,0.06666666666666667,5.0,1.0,0.03111111111111111,0.2253118552113169,0.0,0.25,38.0,smallN_recovery_batch32,S3R63REC_N16_B07_n16_anchor,False,NOT_RUN
R63_N16_C00142,N16_R63_N16_C00142_N16_u2_safe_exploitation,16.0,N16_u2_safe_exploitation,offline_mutation_or_pointer_proxy,N16_u2_safe_exploitation,constrained_reward_balance,0.8071428571428572,0.8041206349206349,0.7946428571428572,0.8071428571428572,0.8071428571428572,0.8021839682539683,0.8024861904761905,0.802949384920635,0.8028350793650794,0.7946428571428572,0.8025067460317461,0.8025067460317461,0.8024861904761905,0.8028213015873016,0.802631746031746,0.8027360015873016,0.8025652182539683,0.7761904761904761,0.7911111111111111,0.8049861904761906,0.7985160799206348,0.020911829635104198,0.030952380952381064,0.125,S3R24L64_N16_B02_top_region,"[8,6,4,2,10,14,12,0,1,3,5,7,9,11,13,15]",8-6-4-2-10-14-12-0-1-3-5-7-9-11-13-15,a611be7825eb9f66,0.5333333333333333,1.0,0.20888888888888887,0.8,1.0,2.0,0.06666666666666667,0.06666666666666667,3.0,1.0,0.03111111111111111,0.18991876105974667,0.0,0.25,2.0,smallN_recovery_batch32,S3R63REC_N16_B08_n16_u2_safe_exploitation,False,NOT_RUN
R63_N16_C01079,N16_R63_N16_C01079_N16_u2_safe_exploitation,16.0,N16_u2_safe_exploitation,offline_mutation_or_pointer_proxy,N16_u2_safe_exploitation,constrained_reward_balance,0.8071428571428572,0.8037650793650793,0.7879761904761905,0.8071428571428572,0.8071428571428572,0.8000417460317462,0.8003795238095238,0.8014038293650794,0.8009773015873016,0.7879761904761905,0.8006623015873017,0.8006623015873017,0.8003795238095238,0.8011697460317461,0.8008539682539683,0.801027646031746,0.8006263293650794,0.7761904761904761,0.7822222222222223,0.8042128571428572,0.8009827776984126,0.026308238049956943,0.030952380952381064,0.25,S3R24L64_N16_B02_top_region,"[8,6,4,0,14,12,10,2,1,3,5,7,9,11,13,15]",8-6-4-0-14-12-10-2-1-3-5-7-9-11-13-15,1a1c91e76f40c3f4,0.5333333333333333,1.0,0.21777777777777776,0.9333333333333333,1.0,2.0,0.06666666666666667,0.06666666666666667,3.0,1.0,0.03111111111111111,0.21836655104956887,0.25,0.25,1.0,smallN_recovery_batch32,S3R63REC_N16_B09_n16_u2_safe_exploitation,False,NOT_RUN
R63_N16_C00718,N16_R63_N16_C00718_N16_penalty_aware_repair,16.0,N16_penalty_aware_repair,offline_mutation_or_pointer_proxy,N16_penalty_aware_repair,constrained_reward_balance,0.7304761904761906,0.728520634920635,0.7304761904761906,0.7304761904761906,0.7304761904761906,0.7296939682539684,0.7298895238095239,0.729400634920635,0.7297917460317462,0.7304761904761906,0.7294984126984128,0.7294984126984128,0.7298895238095239,0.7294593015873017,0.7294984126984128,0.7294769015873017,0.7296939682539683,0.7025904761904762,0.8177777777777777,0.7298895238095239,0.725299194920635,0.018909566407387477,0.027885714285714402,0.125,S3B20_N16_B01_surrogate_top,"[0,2,4,6,8,12,14,10,7,5,3,1,9,11,13,15]",0-2-4-6-8-12-14-10-7-5-3-1-9-11-13-15,4b32b0c92d424de1,0.0,1.0,0.18222222222222223,0.5333333333333333,0.0,1.0,0.06666666666666667,0.0,2.0,1.0,0.06666666666666667,0.10460979818613174,0.25,0.0,10.0,smallN_recovery_batch32,S3R63REC_N16_B10_n16_penalty_aware_repair,False,NOT_RUN
R63_N16_C00450,N16_R63_N16_C00450_N16_uncertainty_calibration,16.0,N16_uncertainty_calibration,offline_mutation_or_pointer_proxy,N16_uncertainty_calibration,constrained_reward_balance,0.7914067135050741,0.7890956023939629,0.7855733801717407,0.7914067135050741,0.7914067135050741,0.7887322690606295,0.7889633801717407,0.788954352393963,0.7890811579495185,0.7855733801717407,0.7887928246161852,0.7887928246161852,0.7889633801717407,0.7889216023939629,0.7888511579495185,0.7888899023939631,0.7889101857272962,0.7610837782982044,0.8088888888888889,0.7901300468384074,0.7888908740606296,0.018689605757234856,0.030322935206869683,0.25,S3R24L64_N16_B02_top_region,"[8,6,4,14,12,10,2,0,1,3,5,7,9,11,13,15]",8-6-4-14-12-10-2-0-1-3-5-7-9-11-13-15,cce57c2f3625e437,0.5333333333333333,1.0,0.19111111111111112,0.6666666666666666,1.0,2.0,0.06666666666666667,0.06666666666666667,3.0,1.0,0.03111111111111111,0.16305721180305904,0.0,0.25,5.0,smallN_recovery_batch32,S3R63REC_N16_B11_n16_uncertainty_calibration,False,NOT_RUN
R63_N16_C00053,N16_R63_N16_C00053_N16_diversity_coverage,16.0,N16_diversity_coverage,offline_mutation_or_pointer_proxy,N16_diversity_coverage,constrained_reward_balance,0.5894729117876659,0.6579173562321103,0.5736395784543326,0.5894729117876659,0.5894729117876659,0.6121006895654438,0.6052562451209992,0.6239111062321103,0.6093118006765549,0.5736395784543326,0.6197368006765548,0.6197368006765548,0.6052562451209992,0.6215806895654438,0.6198951340098882,0.6208221895654438,0.6125836062321104,0.5858939953161593,0.7111111111111111,0.6084229117876659,0.619973047898777,0.09002602685216514,0.0035789164715066546,0.8125,N16_A11_graph_pointer_policy_diverse_01,"[2,5,8,11,14,1,4,7,10,13,0,3,6,9,12,15]",2-5-8-11-14-1-4-7-10-13-0-3-6-9-12-15,289336c5cfa2eb67,0.13333333333333333,1.0,0.28888888888888886,0.8666666666666667,0.0,2.0,1.0,0.0,4.0,15.0,0.05777777777777778,0.22662308949301263,0.0,0.25,138.0,smallN_recovery_batch32,S3R63REC_N16_B12_n16_diversity_coverage,False,NOT_RUN
