run_id,batch_name,n,handoff_strategy_name,job_name,case_dir,scan_order_json,cae_path,inp_path,jnl_path,generation_status,inp_check_status,teacher_validated,solver_status,notes
run_31_hybrid_policy_batch32_cae_inp_generation,stage3_run30_hybrid_policy_batch32_v01,40,S3R30H32_N40_B02_new_best_local,J2D_S3R30H32_N40_B02_new_best_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B02_new_best_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B02_new_best_local\scan_order_S3R30H32_N40_B02_new_best_local.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B02_new_best_local\J2D_S3R30H32_N40_B02_new_best_local.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B02_new_best_local\J2D_S3R30H32_N40_B02_new_best_local.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B02_new_best_local\J2D_S3R30H32_N40_B02_new_best_local.jnl,GENERATED,PASS,False,NOT_SUBMITTED,Run31 hybrid_batch32 CAE/INP generation only; not teacher-validated.
run_31_hybrid_policy_batch32_cae_inp_generation,stage3_run30_hybrid_policy_batch32_v01,40,S3R30H32_N40_B03_new_best_local,J2D_S3R30H32_N40_B03_new_best_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B03_new_best_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B03_new_best_local\scan_order_S3R30H32_N40_B03_new_best_local.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B03_new_best_local\J2D_S3R30H32_N40_B03_new_best_local.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B03_new_best_local\J2D_S3R30H32_N40_B03_new_best_local.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B03_new_best_local\J2D_S3R30H32_N40_B03_new_best_local.jnl,GENERATED,PASS,False,NOT_SUBMITTED,Run31 hybrid_batch32 CAE/INP generation only; not teacher-validated.
run_31_hybrid_policy_batch32_cae_inp_generation,stage3_run30_hybrid_policy_batch32_v01,40,S3R30H32_N40_B04_new_best_local,J2D_S3R30H32_N40_B04_new_best_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B04_new_best_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B04_new_best_local\scan_order_S3R30H32_N40_B04_new_best_local.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B04_new_best_local\J2D_S3R30H32_N40_B04_new_best_local.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B04_new_best_local\J2D_S3R30H32_N40_B04_new_best_local.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B04_new_best_local\J2D_S3R30H32_N40_B04_new_best_local.jnl,GENERATED,PASS,False,NOT_SUBMITTED,Run31 hybrid_batch32 CAE/INP generation only; not teacher-validated.
run_31_hybrid_policy_batch32_cae_inp_generation,stage3_run30_hybrid_policy_batch32_v01,40,S3R30H32_N40_B05_gnn_policy_top,J2D_S3R30H32_N40_B05_gnn_policy_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B05_gnn_policy_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B05_gnn_policy_top\scan_order_S3R30H32_N40_B05_gnn_policy_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B05_gnn_policy_top\J2D_S3R30H32_N40_B05_gnn_policy_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B05_gnn_policy_top\J2D_S3R30H32_N40_B05_gnn_policy_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B05_gnn_policy_top\J2D_S3R30H32_N40_B05_gnn_policy_top.jnl,GENERATED,PASS,False,NOT_SUBMITTED,Run31 hybrid_batch32 CAE/INP generation only; not teacher-validated.
run_31_hybrid_policy_batch32_cae_inp_generation,stage3_run30_hybrid_policy_batch32_v01,40,S3R30H32_N40_B06_gnn_policy_top,J2D_S3R30H32_N40_B06_gnn_policy_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B06_gnn_policy_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B06_gnn_policy_top\scan_order_S3R30H32_N40_B06_gnn_policy_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B06_gnn_policy_top\J2D_S3R30H32_N40_B06_gnn_policy_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B06_gnn_policy_top\J2D_S3R30H32_N40_B06_gnn_policy_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B06_gnn_policy_top\J2D_S3R30H32_N40_B06_gnn_policy_top.jnl,GENERATED,PASS,False,NOT_SUBMITTED,Run31 hybrid_batch32 CAE/INP generation only; not teacher-validated.
run_31_hybrid_policy_batch32_cae_inp_generation,stage3_run30_hybrid_policy_batch32_v01,40,S3R30H32_N40_B07_hybrid_disagreement,J2D_S3R30H32_N40_B07_hybrid_disagreement,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B07_hybrid_disagreement,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B07_hybrid_disagreement\scan_order_S3R30H32_N40_B07_hybrid_disagreement.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B07_hybrid_disagreement\J2D_S3R30H32_N40_B07_hybrid_disagreement.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B07_hybrid_disagreement\J2D_S3R30H32_N40_B07_hybrid_disagreement.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B07_hybrid_disagreement\J2D_S3R30H32_N40_B07_hybrid_disagreement.jnl,GENERATED,PASS,False,NOT_SUBMITTED,Run31 hybrid_batch32 CAE/INP generation only; not teacher-validated.
run_31_hybrid_policy_batch32_cae_inp_generation,stage3_run30_hybrid_policy_batch32_v01,40,S3R30H32_N40_B08_hybrid_disagreement,J2D_S3R30H32_N40_B08_hybrid_disagreement,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B08_hybrid_disagreement,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B08_hybrid_disagreement\scan_order_S3R30H32_N40_B08_hybrid_disagreement.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B08_hybrid_disagreement\J2D_S3R30H32_N40_B08_hybrid_disagreement.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B08_hybrid_disagreement\J2D_S3R30H32_N40_B08_hybrid_disagreement.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B08_hybrid_disagreement\J2D_S3R30H32_N40_B08_hybrid_disagreement.jnl,GENERATED,PASS,False,NOT_SUBMITTED,Run31 hybrid_batch32 CAE/INP generation only; not teacher-validated.
run_31_hybrid_policy_batch32_cae_inp_generation,stage3_run30_hybrid_policy_batch32_v01,40,S3R30H32_N40_B09_surrogate_local,J2D_S3R30H32_N40_B09_surrogate_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B09_surrogate_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B09_surrogate_local\scan_order_S3R30H32_N40_B09_surrogate_local.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B09_surrogate_local\J2D_S3R30H32_N40_B09_surrogate_local.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B09_surrogate_local\J2D_S3R30H32_N40_B09_surrogate_local.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B09_surrogate_local\J2D_S3R30H32_N40_B09_surrogate_local.jnl,GENERATED,PASS,False,NOT_SUBMITTED,Run31 hybrid_batch32 CAE/INP generation only; not teacher-validated.
run_31_hybrid_policy_batch32_cae_inp_generation,stage3_run30_hybrid_policy_batch32_v01,40,S3R30H32_N40_B10_surrogate_local,J2D_S3R30H32_N40_B10_surrogate_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B10_surrogate_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B10_surrogate_local\scan_order_S3R30H32_N40_B10_surrogate_local.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B10_surrogate_local\J2D_S3R30H32_N40_B10_surrogate_local.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B10_surrogate_local\J2D_S3R30H32_N40_B10_surrogate_local.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B10_surrogate_local\J2D_S3R30H32_N40_B10_surrogate_local.jnl,GENERATED,PASS,False,NOT_SUBMITTED,Run31 hybrid_batch32 CAE/INP generation only; not teacher-validated.
run_31_hybrid_policy_batch32_cae_inp_generation,stage3_run30_hybrid_policy_batch32_v01,40,S3R30H32_N40_B11_uncertainty,J2D_S3R30H32_N40_B11_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B11_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B11_uncertainty\scan_order_S3R30H32_N40_B11_uncertainty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B11_uncertainty\J2D_S3R30H32_N40_B11_uncertainty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B11_uncertainty\J2D_S3R30H32_N40_B11_uncertainty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B11_uncertainty\J2D_S3R30H32_N40_B11_uncertainty.jnl,GENERATED,PASS,False,NOT_SUBMITTED,Run31 hybrid_batch32 CAE/INP generation only; not teacher-validated.
run_31_hybrid_policy_batch32_cae_inp_generation,stage3_run30_hybrid_policy_batch32_v01,40,S3R30H32_N40_B12_uncertainty,J2D_S3R30H32_N40_B12_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B12_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B12_uncertainty\scan_order_S3R30H32_N40_B12_uncertainty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B12_uncertainty\J2D_S3R30H32_N40_B12_uncertainty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B12_uncertainty\J2D_S3R30H32_N40_B12_uncertainty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run30_hybrid_policy_batch32_v01\N40S3R30H32_N40_B12_uncertainty\J2D_S3R30H32_N40_B12_uncertainty.jnl,GENERATED,PASS,False,NOT_SUBMITTED,Run31 hybrid_batch32 CAE/INP generation only; not teacher-validated.
