n,strategy_name,dataset_source,order_json,order_hash,target_reward_combined108_u2_primary,target_u2_score_combined108_rank,target_peeq_score_combined108_rank,target_surfaceT_score_combined108_rank,target_mises_score_combined108_rank,combined108_constrained_rank_within_n,candidate_family,graph_node_count,graph_edge_count_line_adjacent_directed,sequence_length,feature_summary_json,first_track_norm,last_track_norm,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,jump_entropy,early_center_bias,late_center_bias,edge_early_count,center_early_count,max_unvisited_gap_proxy_mean_norm,max_unvisited_gap_proxy_max_norm
16,N16_A06_edge_in_alternating,probe60_run08,"[0,15,1,14,2,13,3,12,4,11,5,10,6,9,7,8]",a72ff7c67a8bc80c,0.23478260869565218,0.21739130434782605,0.0,0.6086956521739131,0.6521739130434783,21.0,edge_in,16,30,16,"{""adjacent_jump_count"": 1, ""center_early_count"": 0, ""direction_reversal_count"": 14, ""early_center_bias"": 0.9333333333333333, ""edge_early_count"": 4, ""first_track_norm"": 0.0, ""jump_entropy"": 2.708050201087209, ""last_track_norm"": 0.5333333333333333, ""late_center_bias"": 0.13333333333333333, ""long_jump_count"": 8, ""max_unvisited_gap_proxy_max_norm"": 0.9375, ""max_unvisited_gap_proxy_mean_norm"": 0.46875, ""monotonicity_fraction"": 0.0, ""n"": 16, ""normalized_max_jump"": 1.0, ""normalized_mean_jump"": 0.5333333333333333, ""parity_switch_rate"": 0.5333333333333333}",0.0,0.5333333333333333,0.5333333333333333,1.0,1,8,0.5333333333333333,0.0,14,2.708050201087209,0.9333333333333333,0.13333333333333333,4,0,0.46875,0.9375
16,N16_A07_regular_jump_coprime,probe60_run08,"[0,5,10,15,4,9,14,3,8,13,2,7,12,1,6,11]",8c81a615c58f7371,0.21304347826086956,0.04347826086956519,0.26086956521739135,0.8260869565217391,1.0,22.0,regular_jump,16,30,16,"{""adjacent_jump_count"": 0, ""center_early_count"": 2, ""direction_reversal_count"": 8, ""early_center_bias"": 0.6666666666666666, ""edge_early_count"": 2, ""first_track_norm"": 0.0, ""jump_entropy"": 0.5799151714161009, ""last_track_norm"": 0.7333333333333333, ""late_center_bias"": 0.5333333333333333, ""long_jump_count"": 4, ""max_unvisited_gap_proxy_max_norm"": 0.9375, ""max_unvisited_gap_proxy_mean_norm"": 0.234375, ""monotonicity_fraction"": 0.42857142857142855, ""n"": 16, ""normalized_max_jump"": 0.7333333333333333, ""normalized_mean_jump"": 0.44, ""parity_switch_rate"": 1.0}",0.0,0.7333333333333333,0.44,0.7333333333333333,0,4,1.0,0.42857142857142855,8,0.5799151714161009,0.6666666666666666,0.5333333333333333,2,2,0.234375,0.9375
16,N16_A08_block_interleaved_quarters,probe60_run08,"[0,4,8,12,1,5,9,13,2,6,10,14,3,7,11,15]",43708ef7c60d038d,0.44673913043478264,0.34782608695652173,0.8260869565217391,0.34782608695652173,0.4130434782608695,14.0,block_interleaved,16,30,16,"{""adjacent_jump_count"": 0, ""center_early_count"": 2, ""direction_reversal_count"": 6, ""early_center_bias"": 0.5333333333333333, ""edge_early_count"": 2, ""first_track_norm"": 0.0, ""jump_entropy"": 0.5004024235361879, ""last_track_norm"": 1.0, ""late_center_bias"": 0.5333333333333333, ""long_jump_count"": 3, ""max_unvisited_gap_proxy_max_norm"": 0.9375, ""max_unvisited_gap_proxy_mean_norm"": 0.22265625, ""monotonicity_fraction"": 0.5714285714285714, ""n"": 16, ""normalized_max_jump"": 0.7333333333333333, ""normalized_mean_jump"": 0.36000000000000004, ""parity_switch_rate"": 0.2}",0.0,1.0,0.36000000000000004,0.7333333333333333,0,3,0.2,0.5714285714285714,6,0.5004024235361879,0.5333333333333333,0.5333333333333333,2,2,0.22265625,0.9375
16,N16_A09_center_edge_alternating,probe60_run08,"[7,0,8,15,6,1,9,14,5,2,10,13,4,3,11,12]",4f8037b2b310b897,0.28152173913043477,0.17391304347826086,0.13043478260869568,1.0,0.8478260869565217,19.0,center_edge,16,30,16,"{""adjacent_jump_count"": 2, ""center_early_count"": 2, ""direction_reversal_count"": 7, ""early_center_bias"": 0.5333333333333333, ""edge_early_count"": 2, ""first_track_norm"": 0.4666666666666667, ""jump_entropy"": 1.7489707507653132, ""last_track_norm"": 0.8, ""late_center_bias"": 0.5333333333333333, ""long_jump_count"": 7, ""max_unvisited_gap_proxy_max_norm"": 0.5, ""max_unvisited_gap_proxy_mean_norm"": 0.265625, ""monotonicity_fraction"": 0.5, ""n"": 16, ""normalized_max_jump"": 0.6, ""normalized_mean_jump"": 0.40444444444444444, ""parity_switch_rate"": 0.7333333333333333}",0.4666666666666667,0.8,0.40444444444444444,0.6,2,7,0.7333333333333333,0.5,7,1.7489707507653132,0.5333333333333333,0.5333333333333333,2,2,0.265625,0.5
16,N16_A10_graph_pointer_policy_zero_shot_or_proxy_best,probe60_run08,"[0,15,2,7,4,11,6,3,8,5,10,9,12,13,14,1]",30716509d8b90a1b,0.43695652173913047,0.4347826086956522,0.17391304347826086,0.9565217391304348,0.4782608695652174,15.0,graph_pointer_proxy,16,30,16,"{""adjacent_jump_count"": 3, ""center_early_count"": 1, ""direction_reversal_count"": 11, ""early_center_bias"": 0.7, ""edge_early_count"": 3, ""first_track_norm"": 0.0, ""jump_entropy"": 1.6565511266906536, ""last_track_norm"": 0.06666666666666667, ""late_center_bias"": 0.7666666666666666, ""long_jump_count"": 3, ""max_unvisited_gap_proxy_max_norm"": 0.9375, ""max_unvisited_gap_proxy_mean_norm"": 0.3125, ""monotonicity_fraction"": 0.21428571428571427, ""n"": 16, ""normalized_max_jump"": 1.0, ""normalized_mean_jump"": 0.3688888888888889, ""parity_switch_rate"": 1.0}",0.0,0.06666666666666667,0.3688888888888889,1.0,3,3,1.0,0.21428571428571427,11,1.6565511266906536,0.7,0.7666666666666666,3,1,0.3125,0.9375
16,N16_A11_graph_pointer_policy_diverse_01,probe60_run08,"[0,5,15,10,1,14,4,2,9,13,3,12,8,11,7,6]",c387a672de7920e0,0.2597826086956523,0.26086956521739135,0.08695652173913049,0.30434782608695654,0.8478260869565217,20.0,graph_pointer_proxy,16,30,16,"{""adjacent_jump_count"": 1, ""center_early_count"": 2, ""direction_reversal_count"": 9, ""early_center_bias"": 0.6666666666666666, ""edge_early_count"": 2, ""first_track_norm"": 0.0, ""jump_entropy"": 2.083766037476647, ""last_track_norm"": 0.4, ""late_center_bias"": 0.2, ""long_jump_count"": 6, ""max_unvisited_gap_proxy_max_norm"": 0.9375, ""max_unvisited_gap_proxy_mean_norm"": 0.27734375, ""monotonicity_fraction"": 0.35714285714285715, ""n"": 16, ""normalized_max_jump"": 0.8666666666666667, ""normalized_mean_jump"": 0.4266666666666667, ""parity_switch_rate"": 0.5333333333333333}",0.0,0.4,0.4266666666666667,0.8666666666666667,1,6,0.5333333333333333,0.35714285714285715,9,2.083766037476647,0.6666666666666666,0.2,2,2,0.27734375,0.9375
16,N16_A12_graph_pointer_policy_diverse_02,probe60_run08,"[9,5,10,4,11,3,12,2,13,1,14,0,15,7,8,6]",6ecae066c91e28f0,0.2923913043478261,0.13043478260869568,0.4347826086956522,0.7391304347826086,0.9347826086956522,18.0,graph_pointer_proxy,16,30,16,"{""adjacent_jump_count"": 1, ""center_early_count"": 4, ""direction_reversal_count"": 14, ""early_center_bias"": 0.3333333333333333, ""edge_early_count"": 0, ""first_track_norm"": 0.6, ""jump_entropy"": 2.61563057701355, ""last_track_norm"": 0.4, ""late_center_bias"": 0.3333333333333333, ""long_jump_count"": 9, ""max_unvisited_gap_proxy_max_norm"": 0.5625, ""max_unvisited_gap_proxy_mean_norm"": 0.21875, ""monotonicity_fraction"": 0.0, ""n"": 16, ""normalized_max_jump"": 1.0, ""normalized_mean_jump"": 0.5555555555555556, ""parity_switch_rate"": 0.4666666666666667}",0.6,0.4,0.5555555555555556,1.0,1,9,0.4666666666666667,0.0,14,2.61563057701355,0.3333333333333333,0.3333333333333333,0,4,0.21875,0.5625
16,N16_A13_graph_pointer_policy_anti_odd_even_novelty,probe60_run08,"[1,14,3,12,5,10,7,8,9,6,11,4,13,2,15,0]",48eebad5cd80fae2,0.557608695652174,0.4782608695652174,0.7391304347826086,0.8695652173913043,0.23913043478260865,10.0,graph_pointer_proxy,16,30,16,"{""adjacent_jump_count"": 2, ""center_early_count"": 0, ""direction_reversal_count"": 13, ""early_center_bias"": 0.7333333333333334, ""edge_early_count"": 4, ""first_track_norm"": 0.06666666666666667, ""jump_entropy"": 2.0611128325715944, ""last_track_norm"": 0.0, ""late_center_bias"": 0.8666666666666667, ""long_jump_count"": 7, ""max_unvisited_gap_proxy_max_norm"": 0.875, ""max_unvisited_gap_proxy_mean_norm"": 0.25, ""monotonicity_fraction"": 0.07142857142857142, ""n"": 16, ""normalized_max_jump"": 1.0, ""normalized_mean_jump"": 0.5022222222222222, ""parity_switch_rate"": 1.0}",0.06666666666666667,0.0,0.5022222222222222,1.0,2,7,1.0,0.07142857142857142,13,2.0611128325715944,0.7333333333333334,0.8666666666666667,4,0,0.25,0.875
16,N16_A14_graph_pointer_policy_u2first_proxy,probe60_run08,"[0,7,2,8,4,6,9,5,10,12,14,11,1,3,13,15]",b891410a097978f9,0.39999999999999997,0.3913043478260869,0.34782608695652173,0.3913043478260869,0.7391304347826086,16.0,graph_pointer_proxy,16,30,16,"{""adjacent_jump_count"": 0, ""center_early_count"": 2, ""direction_reversal_count"": 8, ""early_center_bias"": 0.4666666666666667, ""edge_early_count"": 2, ""first_track_norm"": 0.0, ""jump_entropy"": 1.8018924006518724, ""last_track_norm"": 1.0, ""late_center_bias"": 0.8, ""long_jump_count"": 2, ""max_unvisited_gap_proxy_max_norm"": 0.9375, ""max_unvisited_gap_proxy_mean_norm"": 0.30078125, ""monotonicity_fraction"": 0.42857142857142855, ""n"": 16, ""normalized_max_jump"": 0.6666666666666666, ""normalized_mean_jump"": 0.2977777777777778, ""parity_switch_rate"": 0.3333333333333333}",0.0,1.0,0.2977777777777778,0.6666666666666666,0,2,0.3333333333333333,0.42857142857142855,8,1.8018924006518724,0.4666666666666667,0.8,2,2,0.30078125,0.9375
16,N16_A15_graph_pointer_policy_balanced_dispersion_proxy,probe60_run08,"[0,7,15,8,6,11,9,3,5,10,4,13,1,2,12,14]",f6d022e6fb892246,0.332608695652174,0.30434782608695654,0.30434782608695654,0.4347826086956522,0.6086956521739131,17.0,graph_pointer_proxy,16,30,16,"{""adjacent_jump_count"": 1, ""center_early_count"": 2, ""direction_reversal_count"": 8, ""early_center_bias"": 0.5333333333333333, ""edge_early_count"": 2, ""first_track_norm"": 0.0, ""jump_entropy"": 2.0611128325705943, ""last_track_norm"": 0.9333333333333333, ""late_center_bias"": 0.7666666666666666, ""long_jump_count"": 4, ""max_unvisited_gap_proxy_max_norm"": 0.9375, ""max_unvisited_gap_proxy_mean_norm"": 0.26953125, ""monotonicity_fraction"": 0.42857142857142855, ""n"": 16, ""normalized_max_jump"": 0.8, ""normalized_mean_jump"": 0.3733333333333333, ""parity_switch_rate"": 0.4}",0.0,0.9333333333333333,0.3733333333333333,0.8,1,4,0.4,0.42857142857142855,8,2.0611128325705943,0.5333333333333333,0.7666666666666666,2,2,0.26953125,0.9375
24,N24_A01_raster_left_to_right,probe60_run08,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",18426c50a6e7bb9f,0.10603448275862068,0.10344827586206895,0.0,0.10344827586206895,0.5689655172413793,29.0,raster,24,46,24,"{""adjacent_jump_count"": 23, ""center_early_count"": 0, ""direction_reversal_count"": 0, ""early_center_bias"": 0.7826086956521738, ""edge_early_count"": 6, ""first_track_norm"": 0.0, ""jump_entropy"": -1.000088900581841e-12, ""last_track_norm"": 1.0, ""late_center_bias"": 0.7826086956521738, ""long_jump_count"": 0, ""max_unvisited_gap_proxy_max_norm"": 0.9583333333333334, ""max_unvisited_gap_proxy_mean_norm"": 0.4791666666666667, ""monotonicity_fraction"": 1.0, ""n"": 24, ""normalized_max_jump"": 0.043478260869565216, ""normalized_mean_jump"": 0.043478260869565216, ""parity_switch_rate"": 1.0}",0.0,1.0,0.043478260869565216,0.043478260869565216,23,0,1.0,1.0,0,-1.000088900581841e-12,0.7826086956521738,0.7826086956521738,6,0,0.4791666666666667,0.9583333333333334
24,N24_A02_odd_even_interlaced,probe60_run08,"[0,2,4,6,8,10,12,14,16,18,20,22,1,3,5,7,9,11,13,15,17,19,21,23]",ff7957b4d9613257,0.5879310344827586,0.5862068965517242,0.7586206896551724,0.1724137931034483,0.7586206896551724,15.0,odd_even,24,46,24,"{""adjacent_jump_count"": 0, ""center_early_count"": 3, ""direction_reversal_count"": 2, ""early_center_bias"": 0.5652173913043478, ""edge_early_count"": 3, ""first_track_norm"": 0.0, ""jump_entropy"": 0.17884491271484756, ""last_track_norm"": 1.0, ""late_center_bias"": 0.5652173913043478, ""long_jump_count"": 1, ""max_unvisited_gap_proxy_max_norm"": 0.9583333333333334, ""max_unvisited_gap_proxy_mean_norm"": 0.2690972222222222, ""monotonicity_fraction"": 0.9090909090909091, ""n"": 24, ""normalized_max_jump"": 0.9130434782608695, ""normalized_mean_jump"": 0.1228733459357278, ""parity_switch_rate"": 0.043478260869565216}",0.0,1.0,0.1228733459357278,0.9130434782608695,0,1,0.043478260869565216,0.9090909090909091,2,0.17884491271484756,0.5652173913043478,0.5652173913043478,3,3,0.2690972222222222,0.9583333333333334
24,N24_A03_greedy_maximin_distance,probe60_run08,"[0,23,11,17,5,8,14,20,2,1,3,4,6,7,9,10,12,13,15,16,18,19,21,22]",1325c4833a0530e3,0.2982758620689655,0.31034482758620685,0.24137931034482762,0.31034482758620685,0.3448275862068966,23.0,maximin,24,46,24,"{""adjacent_jump_count"": 8, ""center_early_count"": 3, ""direction_reversal_count"": 6, ""early_center_bias"": 0.5652173913043478, ""edge_early_count"": 3, ""first_track_norm"": 0.0, ""jump_entropy"": 1.6164057548808413, ""last_track_norm"": 0.9565217391304348, ""late_center_bias"": 0.608695652173913, ""long_jump_count"": 4, ""max_unvisited_gap_proxy_max_norm"": 0.9583333333333334, ""max_unvisited_gap_proxy_mean_norm"": 0.19791666666666666, ""monotonicity_fraction"": 0.7272727272727273, ""n"": 24, ""normalized_max_jump"": 1.0, ""normalized_mean_jump"": 0.20415879017013233, ""parity_switch_rate"": 0.43478260869565216}",0.0,0.9565217391304348,0.20415879017013233,1.0,8,4,0.43478260869565216,0.7272727272727273,6,1.6164057548808413,0.5652173913043478,0.608695652173913,3,3,0.19791666666666666,0.9583333333333334
24,N24_A04_method_c_u2_first_engineering,probe60_run08,"[0,2,4,6,8,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,19,21,23]",4dc7cd260129998e,0.8681034482758622,0.9310344827586207,0.8275862068965517,0.8620689655172413,0.22413793103448276,1.0,method_c,24,46,24,"{""adjacent_jump_count"": 0, ""center_early_count"": 3, ""direction_reversal_count"": 2, ""early_center_bias"": 0.5652173913043478, ""edge_early_count"": 3, ""first_track_norm"": 0.0, ""jump_entropy"": 0.355712859743894, ""last_track_norm"": 1.0, ""late_center_bias"": 0.5652173913043478, ""long_jump_count"": 1, ""max_unvisited_gap_proxy_max_norm"": 0.9583333333333334, ""max_unvisited_gap_proxy_mean_norm"": 0.2690972222222222, ""monotonicity_fraction"": 0.9090909090909091, ""n"": 24, ""normalized_max_jump"": 0.5217391304347826, ""normalized_mean_jump"": 0.1228733459357278, ""parity_switch_rate"": 0.043478260869565216}",0.0,1.0,0.1228733459357278,0.5217391304347826,0,1,0.043478260869565216,0.9090909090909091,2,0.355712859743894,0.5652173913043478,0.5652173913043478,3,3,0.2690972222222222,0.9583333333333334
24,N24_A05_center_out,probe60_run08,"[11,12,10,13,9,14,8,15,7,16,6,17,5,18,4,19,3,20,2,21,1,22,0,23]",9b0fde49fdd9e2b8,0.05948275862068966,0.0,0.10344827586206895,0.06896551724137934,0.6379310344827587,30.0,center_out,24,46,24,"{""adjacent_jump_count"": 1, ""center_early_count"": 6, ""direction_reversal_count"": 22, ""early_center_bias"": 0.13043478260869565, ""edge_early_count"": 0, ""first_track_norm"": 0.4782608695652174, ""jump_entropy"": 3.135494215906148, ""last_track_norm"": 1.0, ""late_center_bias"": 0.9130434782608695, ""long_jump_count"": 12, ""max_unvisited_gap_proxy_max_norm"": 0.5, ""max_unvisited_gap_proxy_mean_norm"": 0.25, ""monotonicity_fraction"": 0.0, ""n"": 24, ""normalized_max_jump"": 1.0, ""normalized_mean_jump"": 0.5217391304347826, ""parity_switch_rate"": 0.5217391304347826}",0.4782608695652174,1.0,0.5217391304347826,1.0,1,12,0.5217391304347826,0.0,22,3.135494215906148,0.13043478260869565,0.9130434782608695,0,6,0.25,0.5
24,N24_A06_edge_in_alternating,probe60_run08,"[0,23,1,22,2,21,3,20,4,19,5,18,6,17,7,16,8,15,9,14,10,13,11,12]",c21e508f54e9f347,0.16896551724137931,0.1724137931034483,0.03448275862068961,0.0,1.0,28.0,edge_in,24,46,24,"{""adjacent_jump_count"": 1, ""center_early_count"": 0, ""direction_reversal_count"": 22, ""early_center_bias"": 0.9130434782608695, ""edge_early_count"": 6, ""first_track_norm"": 0.0, ""jump_entropy"": 3.135494215906148, ""last_track_norm"": 0.5217391304347826, ""late_center_bias"": 0.13043478260869565, ""long_jump_count"": 12, ""max_unvisited_gap_proxy_max_norm"": 0.9583333333333334, ""max_unvisited_gap_proxy_mean_norm"": 0.4791666666666667, ""monotonicity_fraction"": 0.0, ""n"": 24, ""normalized_max_jump"": 1.0, ""normalized_mean_jump"": 0.5217391304347826, ""parity_switch_rate"": 0.5217391304347826}",0.0,0.5217391304347826,0.5217391304347826,1.0,1,12,0.5217391304347826,0.0,22,3.135494215906148,0.9130434782608695,0.13043478260869565,6,0,0.4791666666666667,0.9583333333333334
24,N24_A07_regular_jump_coprime,probe60_run08,"[0,11,22,9,20,7,18,5,16,3,14,1,12,23,10,21,8,19,6,17,4,15,2,13]",f03ff3aae9c73efb,0.41896551724137926,0.3793103448275862,0.3793103448275862,0.48275862068965514,0.9655172413793104,19.0,regular_jump,24,46,24,"{""adjacent_jump_count"": 0, ""center_early_count"": 3, ""direction_reversal_count"": 20, ""early_center_bias"": 0.5507246376811594, ""edge_early_count"": 3, ""first_track_norm"": 0.0, ""jump_entropy"": 0.6846162777993048, ""last_track_norm"": 0.5652173913043478, ""late_center_bias"": 0.47826086956521735, ""long_jump_count"": 10, ""max_unvisited_gap_proxy_max_norm"": 0.9583333333333334, ""max_unvisited_gap_proxy_mean_norm"": 0.1840277777777778, ""monotonicity_fraction"": 0.09090909090909091, ""n"": 24, ""normalized_max_jump"": 0.5652173913043478, ""normalized_mean_jump"": 0.5160680529300568, ""parity_switch_rate"": 1.0}",0.0,0.5652173913043478,0.5160680529300568,0.5652173913043478,0,10,1.0,0.09090909090909091,20,0.6846162777993048,0.5507246376811594,0.47826086956521735,3,3,0.1840277777777778,0.9583333333333334
24,N24_A08_block_interleaved_quarters,probe60_run08,"[0,6,12,18,1,7,13,19,2,8,14,20,3,9,15,21,4,10,16,22,5,11,17,23]",842dbb9630f26519,0.24741379310344824,0.03448275862068961,0.7931034482758621,0.24137931034482762,0.8448275862068966,24.0,block_interleaved,24,46,24,"{""adjacent_jump_count"": 0, ""center_early_count"": 3, ""direction_reversal_count"": 10, ""early_center_bias"": 0.5652173913043478, ""edge_early_count"": 3, ""first_track_norm"": 0.0, ""jump_entropy"": 0.5235863374792598, ""last_track_norm"": 1.0, ""late_center_bias"": 0.5652173913043478, ""long_jump_count"": 5, ""max_unvisited_gap_proxy_max_norm"": 0.9583333333333334, ""max_unvisited_gap_proxy_mean_norm"": 0.19270833333333334, ""monotonicity_fraction"": 0.5454545454545454, ""n"": 24, ""normalized_max_jump"": 0.7391304347826086, ""normalized_mean_jump"": 0.3648393194706995, ""parity_switch_rate"": 0.21739130434782608}",0.0,1.0,0.3648393194706995,0.7391304347826086,0,5,0.21739130434782608,0.5454545454545454,10,0.5235863374792598,0.5652173913043478,0.5652173913043478,3,3,0.19270833333333334,0.9583333333333334
24,N24_A09_center_edge_alternating,probe60_run08,"[11,0,12,23,10,1,13,22,9,2,14,21,8,3,15,20,7,4,16,19,6,5,17,18]",b7421d003456ce11,0.18017241379310348,0.06896551724137934,0.06896551724137934,0.7931034482758621,0.8448275862068966,27.0,center_edge,24,46,24,"{""adjacent_jump_count"": 2, ""center_early_count"": 3, ""direction_reversal_count"": 11, ""early_center_bias"": 0.5217391304347826, ""edge_early_count"": 3, ""first_track_norm"": 0.4782608695652174, ""jump_entropy"": 1.9565588879099245, ""last_track_norm"": 0.782608695652174, ""late_center_bias"": 0.5217391304347826, ""long_jump_count"": 11, ""max_unvisited_gap_proxy_max_norm"": 0.5, ""max_unvisited_gap_proxy_mean_norm"": 0.2604166666666667, ""monotonicity_fraction"": 0.5, ""n"": 24, ""normalized_max_jump"": 0.5652173913043478, ""normalized_mean_jump"": 0.3950850661625709, ""parity_switch_rate"": 0.7391304347826086}",0.4782608695652174,0.782608695652174,0.3950850661625709,0.5652173913043478,2,11,0.7391304347826086,0.5,11,1.9565588879099245,0.5217391304347826,0.5217391304347826,3,3,0.2604166666666667,0.5
24,N24_A10_graph_pointer_policy_zero_shot_or_proxy_best,probe60_run08,"[0,23,2,11,4,17,6,5,8,10,14,12,20,16,1,18,3,22,7,9,13,15,19,21]",f26fb768ffe81f14,0.5982758620689654,0.5172413793103448,0.8620689655172413,0.4482758620689655,0.896551724137931,13.0,graph_pointer_proxy,24,46,24,"{""adjacent_jump_count"": 1, ""center_early_count"": 2, ""direction_reversal_count"": 14, ""early_center_bias"": 0.6666666666666666, ""edge_early_count"": 4, ""first_track_norm"": 0.0, ""jump_entropy"": 2.40122448232148, ""last_track_norm"": 0.9130434782608695, ""late_center_bias"": 0.4202898550724638, ""long_jump_count"": 8, ""max_unvisited_gap_proxy_max_norm"": 0.9583333333333334, ""max_unvisited_gap_proxy_mean_norm"": 0.24131944444444445, ""monotonicity_fraction"": 0.36363636363636365, ""n"": 24, ""normalized_max_jump"": 1.0, ""normalized_mean_jump"": 0.38374291115311904, ""parity_switch_rate"": 0.5652173913043478}",0.0,0.9130434782608695,0.38374291115311904,1.0,1,8,0.5652173913043478,0.36363636363636365,14,2.40122448232148,0.6666666666666666,0.4202898550724638,4,2,0.24131944444444445,0.9583333333333334
24,N24_A11_graph_pointer_policy_diverse_01,probe60_run08,"[0,11,23,22,1,9,20,2,7,21,18,3,5,16,4,19,14,12,6,17,10,8,15,13]",f6177897a3f852d2,0.3948275862068966,0.4482758620689655,0.31034482758620685,0.03448275862068961,0.7586206896551724,20.0,graph_pointer_proxy,24,46,24,"{""adjacent_jump_count"": 1, ""center_early_count"": 2, ""direction_reversal_count"": 13, ""early_center_bias"": 0.681159420289855, ""edge_early_count"": 4, ""first_track_norm"": 0.0, ""jump_entropy"": 2.412210201418815, ""last_track_norm"": 0.5652173913043478, ""late_center_bias"": 0.30434782608695654, ""long_jump_count"": 7, ""max_unvisited_gap_proxy_max_norm"": 0.9583333333333334, ""max_unvisited_gap_proxy_mean_norm"": 0.2534722222222222, ""monotonicity_fraction"": 0.4090909090909091, ""n"": 24, ""normalized_max_jump"": 0.9130434782608695, ""normalized_mean_jump"": 0.3799621928166352, ""parity_switch_rate"": 0.5652173913043478}",0.0,0.5652173913043478,0.3799621928166352,0.9130434782608695,1,7,0.5652173913043478,0.4090909090909091,13,2.412210201418815,0.681159420289855,0.30434782608695654,4,2,0.2534722222222222,0.9583333333333334
24,N24_A12_graph_pointer_policy_diverse_02,probe60_run08,"[9,14,8,15,7,16,6,17,5,18,4,19,3,20,2,21,1,22,0,23,11,12,10,13]",4dadd6fd0a222e87,0.23793103448275865,0.13793103448275867,0.27586206896551724,0.5517241379310345,0.7586206896551724,25.0,graph_pointer_proxy,24,46,24,"{""adjacent_jump_count"": 1, ""center_early_count"": 6, ""direction_reversal_count"": 22, ""early_center_bias"": 0.30434782608695654, ""edge_early_count"": 0, ""first_track_norm"": 0.391304347826087, ""jump_entropy"": 3.0752205480323704, ""last_track_norm"": 0.5652173913043478, ""late_center_bias"": 0.3913043478260869, ""long_jump_count"": 13, ""max_unvisited_gap_proxy_max_norm"": 0.5833333333333334, ""max_unvisited_gap_proxy_mean_norm"": 0.2152777777777778, ""monotonicity_fraction"": 0.0, ""n"": 24, ""normalized_max_jump"": 1.0, ""normalized_mean_jump"": 0.5368620037807184, ""parity_switch_rate"": 0.5217391304347826}",0.391304347826087,0.5652173913043478,0.5368620037807184,1.0,1,13,0.5217391304347826,0.0,22,3.0752205480323704,0.30434782608695654,0.3913043478260869,0,6,0.2152777777777778,0.5833333333333334
24,N24_A13_graph_pointer_policy_anti_odd_even_novelty,probe60_run08,"[1,22,3,20,5,18,7,16,9,14,11,12,13,10,15,8,17,6,19,4,21,2,23,0]",680bdc7b04a6b971,0.48362068965517246,0.4137931034482759,0.4482758620689655,0.9655172413793104,0.5689655172413793,17.0,graph_pointer_proxy,24,46,24,"{""adjacent_jump_count"": 2, ""center_early_count"": 0, ""direction_reversal_count"": 21, ""early_center_bias"": 0.7391304347826088, ""edge_early_count"": 6, ""first_track_norm"": 0.043478260869565216, ""jump_entropy"": 2.4724838692945927, ""last_track_norm"": 0.0, ""late_center_bias"": 0.8260869565217391, ""long_jump_count"": 11, ""max_unvisited_gap_proxy_max_norm"": 0.9166666666666666, ""max_unvisited_gap_proxy_mean_norm"": 0.25, ""monotonicity_fraction"": 0.045454545454545456, ""n"": 24, ""normalized_max_jump"": 1.0, ""normalized_mean_jump"": 0.500945179584121, ""parity_switch_rate"": 1.0}",0.043478260869565216,0.0,0.500945179584121,1.0,2,11,1.0,0.045454545454545456,21,2.4724838692945927,0.7391304347826088,0.8260869565217391,6,0,0.25,0.9166666666666666
24,N24_A14_graph_pointer_policy_u2first_proxy,probe60_run08,"[0,11,2,12,4,10,6,13,8,9,14,15,16,7,18,20,22,17,1,5,3,19,21,23]",ee5f339ba54f8841,0.325,0.27586206896551724,0.4137931034482759,0.5172413793103448,0.22413793103448276,21.0,graph_pointer_proxy,24,46,24,"{""adjacent_jump_count"": 3, ""center_early_count"": 3, ""direction_reversal_count"": 14, ""early_center_bias"": 0.4492753623188406, ""edge_early_count"": 3, ""first_track_norm"": 0.0, ""jump_entropy"": 2.2579272272808137, ""last_track_norm"": 1.0, ""late_center_bias"": 0.7826086956521738, ""long_jump_count"": 2, ""max_unvisited_gap_proxy_max_norm"": 0.9583333333333334, ""max_unvisited_gap_proxy_mean_norm"": 0.2899305555555555, ""monotonicity_fraction"": 0.36363636363636365, ""n"": 24, ""normalized_max_jump"": 0.6956521739130435, ""normalized_mean_jump"": 0.2627599243856333, ""parity_switch_rate"": 0.4782608695652174}",0.0,1.0,0.2627599243856333,0.6956521739130435,3,2,0.4782608695652174,0.36363636363636365,14,2.2579272272808137,0.4492753623188406,0.7826086956521738,3,3,0.2899305555555555,0.9583333333333334
