strategy_name,final_expansion_batch,global_candidate_index,n,order_json,order_compact,order_hash,ppo_checkpoint,ppo_version_source,ppo_generation_mode,seed,selected_by_bucket,predicted_reward_available,predicted_quality_score,mean_abs_jump,max_abs_jump,long_jump_count,adjacent_fraction,total_travel_proxy,jump_variance,local_continuity_score,path_complexity_score,novelty_distance_score,min_hamming_to_combined552_sameN,min_hamming_to_conventional_baseline,nearest_conventional_baseline,candidate_source,teacher_validated,abaqus_validated,notes,stageT_pool_source,source_row_index,parity_switch_fraction,early_center_bias,early_edge_bias,duplicate_vs_combined552,duplicate_vs_ppo_v01,duplicate_vs_ppo_v02K2,duplicate_vs_ppo_v03,selected_already
PPOFINAL_N24_B065_quality,final_expansion_batch03,65,24,"[11, 1, 3, 15, 21, 23, 19, 17, 13, 22, 9, 7, 5, 0, 2, 6, 8, 4, 10, 16, 12, 18, 20, 14]","11,1,3,15,21,23,19,17,13,22,9,7,5,0,2,6,8,4,10,16,12,18,20,14",b2bcb64cd12be13a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660900,quality,True,0.9179201507460918,5.0,13.0,4,0.0,115.0,10.26086956521739,-0.217391304347826,0.227730062190077,19.0,19,20.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1349,0.1304347826086956,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B066_quality,final_expansion_batch03,66,24,"[11, 1, 3, 15, 23, 21, 19, 17, 7, 9, 13, 22, 5, 0, 2, 6, 8, 4, 10, 12, 16, 14, 18, 20]","11,1,3,15,23,21,19,17,7,9,13,22,5,0,2,6,8,4,10,12,16,14,18,20",948cc10f6aedd876,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660761,quality,True,0.90408774813973,5.086956521739131,17.0,6,0.0,117.0,15.818525519848766,-0.22117202268431,0.241859216483646,15.0,15,21.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1210,0.1304347826086956,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B067_quality,final_expansion_batch03,67,24,"[11, 1, 3, 15, 23, 21, 17, 19, 9, 22, 13, 7, 5, 0, 2, 8, 6, 4, 10, 12, 16, 18, 20, 14]","11,1,3,15,23,21,17,19,9,22,13,7,5,0,2,8,6,4,10,12,16,18,20,14",2ec7fbcae45178b9,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660946,quality,True,0.8917476182054584,5.173913043478261,13.0,6,0.0,119.0,12.317580340264652,-0.2249527410207939,0.2388643610717038,18.0,18,21.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1395,0.1304347826086956,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B068_quality,final_expansion_batch03,68,24,"[11, 1, 3, 15, 23, 21, 19, 17, 13, 22, 9, 7, 5, 0, 2, 6, 4, 8, 10, 16, 14, 12, 20, 18]","11,1,3,15,23,21,19,17,13,22,9,7,5,0,2,6,4,8,10,16,14,12,20,18",42bf14539f680e0b,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660956,quality,True,0.8878938867055125,4.652173913043479,13.0,6,0.0,107.0,12.226843100189036,-0.2022684310018903,0.2169537046632433,18.0,18,22.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1405,0.1304347826086956,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B069_quality,final_expansion_batch03,69,24,"[11, 1, 3, 15, 23, 21, 19, 17, 9, 13, 22, 7, 5, 0, 2, 6, 8, 4, 10, 16, 12, 18, 20, 14]","11,1,3,15,23,21,19,17,9,13,22,7,5,0,2,6,8,4,10,16,12,18,20,14",25cc194c216f9b7e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660740,quality,True,0.8850880845885575,5.3478260869565215,15.0,6,0.0,123.0,12.400756143667294,-0.2325141776937618,0.246267970025836,19.0,19,20.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1189,0.1304347826086956,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B070_quality,final_expansion_batch03,70,24,"[11, 3, 1, 15, 23, 21, 19, 17, 9, 13, 20, 7, 5, 0, 2, 4, 6, 8, 10, 16, 18, 22, 14, 12]","11,3,1,15,23,21,19,17,9,13,20,7,5,0,2,4,6,8,10,16,18,22,14,12",48945b606a550e66,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660812,quality,True,0.8779086037301213,4.739130434782608,14.0,6,0.0,109.0,12.801512287334594,-0.2060491493383743,0.2216632242356671,15.0,15,21.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1261,0.1304347826086956,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B071_quality,final_expansion_batch03,71,24,"[11, 3, 1, 15, 23, 21, 19, 17, 13, 9, 7, 5, 0, 2, 6, 8, 10, 4, 16, 18, 20, 22, 14, 12]","11,3,1,15,23,21,19,17,13,9,7,5,0,2,6,8,10,4,16,18,20,22,14,12",7be060ae29bbe24c,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22661105,quality,True,0.8695306491528114,4.304347826086956,14.0,5,0.0,99.0,11.603024574669185,-0.1871455576559546,0.2012817099710192,19.0,19,21.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1554,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B072_quality,final_expansion_batch03,72,24,"[11, 3, 1, 15, 23, 21, 19, 17, 13, 9, 7, 5, 0, 2, 6, 4, 8, 10, 16, 18, 22, 20, 14, 12]","11,3,1,15,23,21,19,17,13,9,7,5,0,2,6,4,8,10,16,18,22,20,14,12",101deebc46de29ff,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660698,quality,True,0.866769664712738,3.9565217391304346,14.0,3,0.0,91.0,8.215500945179587,-0.1720226843100189,0.1803853199971889,19.0,19,19.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1147,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B073_quality,final_expansion_batch03,73,24,"[11, 1, 3, 15, 23, 21, 19, 17, 13, 9, 7, 5, 0, 2, 6, 10, 8, 4, 16, 18, 20, 22, 14, 12]","11,1,3,15,23,21,19,17,13,9,7,5,0,2,6,10,8,4,16,18,20,22,14,12",4e0d0ddb35f92839,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660639,quality,True,0.8653545248290282,4.304347826086956,12.0,5,0.0,99.0,10.55954631379962,-0.1871455576559546,0.1993091612737232,19.0,19,21.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1088,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B074_quality,final_expansion_batch03,74,24,"[11, 1, 3, 15, 23, 21, 19, 17, 13, 9, 7, 5, 0, 2, 6, 8, 4, 10, 12, 16, 20, 22, 18, 14]","11,1,3,15,23,21,19,17,13,9,7,5,0,2,6,8,4,10,12,16,20,22,18,14",9b7b033e3365b03f,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660634,quality,True,0.8620850439456353,4.043478260869565,12.0,3,0.0,93.0,6.998109640831758,-0.1758034026465028,0.181707201589474,17.0,17,20.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1083,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B075_quality,final_expansion_batch03,75,24,"[11, 3, 1, 15, 23, 21, 19, 17, 13, 9, 7, 5, 0, 2, 6, 4, 8, 10, 12, 16, 18, 20, 22, 14]","11,3,1,15,23,21,19,17,13,9,7,5,0,2,6,4,8,10,12,16,18,20,22,14",41c9546f5a8feab2,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660748,quality,True,0.8617197716458638,3.869565217391304,14.0,4,0.0,89.0,8.722117202268434,-0.1682419659735349,0.1777198182777601,17.0,17,18.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1197,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
