strategy_name,final_expansion_batch,global_candidate_index,n,order_json,order_compact,order_hash,ppo_checkpoint,ppo_version_source,ppo_generation_mode,seed,selected_by_bucket,predicted_reward_available,predicted_quality_score,mean_abs_jump,max_abs_jump,long_jump_count,adjacent_fraction,total_travel_proxy,jump_variance,local_continuity_score,path_complexity_score,novelty_distance_score,min_hamming_to_combined552_sameN,min_hamming_to_conventional_baseline,nearest_conventional_baseline,candidate_source,teacher_validated,abaqus_validated,notes,stageT_pool_source,source_row_index,parity_switch_fraction,early_center_bias,early_edge_bias,duplicate_vs_combined552,duplicate_vs_ppo_v01,duplicate_vs_ppo_v02K2,duplicate_vs_ppo_v03,selected_already
PPOFINAL_N40_B161_quality,final_expansion_batch06,161,40,"[11, 1, 3, 15, 37, 29, 17, 21, 19, 23, 35, 39, 33, 31, 27, 25, 13, 9, 5, 0, 7, 32, 20, 30, 36, 38, 34, 24, 26, 22, 18, 28, 14, 6, 4, 2, 8, 10, 12, 16]","11,1,3,15,37,29,17,21,19,23,35,39,33,31,27,25,13,9,5,0,7,32,20,30,36,38,34,24,26,22,18,28,14,6,4,2,8,10,12,16",8020d9fd9cf8a782,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24261124,quality,True,0.7184013118675547,6.846153846153846,25.0,3,0.0,267.0,28.38658777120315,-0.175542406311637,0.1898169544846832,37.0,37,38.0,regular_jump,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,2101,0.0769230769230769,0.4256410256410256,0.5743589743589743,False,False,False,False,False
PPOFINAL_N40_B162_quality,final_expansion_batch06,162,40,"[11, 1, 3, 15, 21, 23, 31, 25, 35, 37, 39, 19, 29, 27, 17, 33, 7, 5, 13, 0, 9, 6, 20, 22, 24, 34, 36, 28, 26, 32, 30, 38, 2, 4, 8, 10, 12, 16, 18, 14]","11,1,3,15,21,23,31,25,35,37,39,19,29,27,17,33,7,5,13,0,9,6,20,22,24,34,36,28,26,32,30,38,2,4,8,10,12,16,18,14",e728f0d02385a6bb,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260694,quality,True,0.7180296032278926,7.461538461538462,36.0,5,0.0,291.0,51.99211045364891,-0.1913214990138067,0.2207213086480269,36.0,36,37.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1671,0.0769230769230769,0.5282051282051283,0.4717948717948718,False,False,False,False,False
PPOFINAL_N40_B163_quality,final_expansion_batch06,163,40,"[11, 3, 1, 15, 23, 25, 21, 29, 37, 39, 31, 35, 33, 36, 19, 17, 13, 27, 7, 9, 0, 5, 34, 22, 20, 32, 24, 26, 28, 38, 30, 18, 16, 14, 8, 6, 10, 12, 2, 4]","11,3,1,15,23,25,21,29,37,39,31,35,33,36,19,17,13,27,7,9,0,5,34,22,20,32,24,26,28,38,30,18,16,14,8,6,10,12,2,4",3baa9f9003b49574,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260922,quality,True,0.7162051816446364,7.0,29.0,5,0.0,273.0,34.92307692307692,-0.1794871794871795,0.1979606028422596,37.0,37,37.0,edge_in,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1899,0.1282051282051282,0.5384615384615385,0.4615384615384615,False,False,False,False,False
PPOFINAL_N40_B164_quality,final_expansion_batch06,164,40,"[11, 1, 3, 15, 21, 37, 29, 27, 39, 23, 35, 31, 33, 19, 25, 13, 17, 7, 9, 5, 0, 30, 32, 20, 22, 24, 28, 34, 36, 26, 38, 18, 6, 4, 16, 14, 12, 8, 10, 2]","11,1,3,15,21,37,29,27,39,23,35,31,33,19,25,13,17,7,9,5,0,30,32,20,22,24,28,34,36,26,38,18,6,4,16,14,12,8,10,2",839c1378137cdc95,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24261041,quality,True,0.7155117394903271,7.82051282051282,30.0,5,0.0,305.0,37.53188691650229,-0.2005259697567389,0.2201886173021053,36.0,36,38.0,edge_in,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,2018,0.0256410256410256,0.5487179487179488,0.4512820512820513,False,False,False,False,False
PPOFINAL_N40_B165_quality,final_expansion_batch06,165,40,"[11, 3, 1, 15, 23, 21, 27, 31, 37, 35, 29, 25, 17, 33, 39, 19, 5, 0, 7, 13, 9, 20, 36, 24, 30, 28, 38, 32, 34, 26, 22, 14, 4, 6, 16, 18, 12, 8, 10, 2]","11,3,1,15,23,21,27,31,37,35,29,25,17,33,39,19,5,0,7,13,9,20,36,24,30,28,38,32,34,26,22,14,4,6,16,18,12,8,10,2",a7300b5132e6ac16,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260868,quality,True,0.7148209574910556,7.102564102564102,20.0,5,0.0,277.0,19.47666009204471,-0.1821170282708744,0.1903692702774784,34.0,34,37.0,edge_in,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1845,0.0769230769230769,0.5384615384615385,0.4615384615384615,False,False,False,False,False
PPOFINAL_N40_B166_quality,final_expansion_batch06,166,40,"[11, 1, 3, 15, 23, 21, 33, 31, 37, 39, 35, 25, 29, 17, 5, 27, 19, 13, 7, 9, 0, 24, 32, 30, 20, 34, 28, 38, 36, 26, 22, 16, 18, 6, 8, 4, 10, 14, 12, 2]","11,1,3,15,23,21,33,31,37,39,35,25,29,17,5,27,19,13,7,9,0,24,32,30,20,34,28,38,36,26,22,16,18,6,8,4,10,14,12,2",8e1d427aff29b4c6,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260945,quality,True,0.7143670997966884,7.410256410256411,24.0,3,0.0,289.0,26.754766600920448,-0.1900065746219592,0.2028466578572784,37.0,37,38.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1922,0.0256410256410256,0.5897435897435898,0.4102564102564102,False,False,False,False,False
PPOFINAL_N40_B167_quality,final_expansion_batch06,167,40,"[11, 3, 1, 15, 21, 35, 39, 23, 27, 31, 37, 17, 25, 29, 33, 19, 9, 0, 13, 5, 7, 24, 28, 20, 26, 34, 36, 32, 22, 38, 30, 18, 16, 6, 4, 2, 8, 10, 12, 14]","11,3,1,15,21,35,39,23,27,31,37,17,25,29,33,19,9,0,13,5,7,24,28,20,26,34,36,32,22,38,30,18,16,6,4,2,8,10,12,14",0ee3bbe912acab5c,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260928,quality,True,0.7129609792790667,7.512820512820513,20.0,7,0.0,293.0,24.55752794214333,-0.1926364234056541,0.2039661590678128,36.0,36,38.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1905,0.0769230769230769,0.5487179487179488,0.4512820512820513,False,False,False,False,False
PPOFINAL_N40_B168_quality,final_expansion_batch06,168,40,"[11, 3, 1, 15, 31, 21, 23, 29, 39, 33, 17, 5, 27, 37, 35, 19, 25, 13, 9, 7, 0, 20, 24, 36, 30, 22, 38, 34, 32, 28, 26, 4, 6, 18, 14, 12, 16, 8, 2, 10]","11,3,1,15,31,21,23,29,39,33,17,5,27,37,35,19,25,13,9,7,0,20,24,36,30,22,38,34,32,28,26,4,6,18,14,12,16,8,2,10",f322f2bc37a98819,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24261109,quality,True,0.7113194228250668,8.435897435897436,22.0,8,0.0,329.0,33.374095989480615,-0.2163050624589086,0.2328396423336493,36.0,36,38.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,2086,0.0256410256410256,0.5487179487179488,0.4512820512820513,False,False,False,False,False
PPOFINAL_N40_B169_quality,final_expansion_batch06,169,40,"[11, 1, 3, 15, 17, 21, 23, 37, 19, 31, 39, 29, 25, 33, 27, 35, 9, 7, 0, 5, 13, 24, 22, 20, 38, 36, 34, 32, 30, 26, 6, 28, 18, 12, 16, 14, 4, 8, 10, 2]","11,1,3,15,17,21,23,37,19,31,39,29,25,33,27,35,9,7,0,5,13,24,22,20,38,36,34,32,30,26,6,28,18,12,16,14,4,8,10,2",4e1263aaad58d90a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260650,quality,True,0.7110587773547277,7.717948717948718,26.0,6,0.0,301.0,38.04865220249835,-0.197896120973044,0.2179642683777109,37.0,37,38.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1627,0.0769230769230769,0.4358974358974358,0.5641025641025641,False,False,False,False,False
PPOFINAL_N40_B170_quality,final_expansion_batch06,170,40,"[11, 1, 3, 15, 21, 23, 25, 31, 37, 13, 17, 27, 35, 29, 39, 33, 19, 5, 0, 9, 7, 32, 30, 20, 28, 24, 22, 34, 36, 26, 38, 12, 6, 2, 8, 4, 10, 16, 18, 14]","11,1,3,15,21,23,25,31,37,13,17,27,35,29,39,33,19,5,0,9,7,32,30,20,28,24,22,34,36,26,38,12,6,2,8,4,10,16,18,14",4c92eb7f2b49750b,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260699,quality,True,0.7105646618329643,7.923076923076923,26.0,5,0.0,309.0,36.48126232741617,-0.2031558185404339,0.2220619739167759,37.0,37,39.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1676,0.0769230769230769,0.482051282051282,0.517948717948718,False,False,False,False,False
