strategy_name,final_expansion_batch,global_candidate_index,n,order_json,order_compact,order_hash,ppo_checkpoint,ppo_version_source,ppo_generation_mode,seed,selected_by_bucket,predicted_reward_available,predicted_quality_score,mean_abs_jump,max_abs_jump,long_jump_count,adjacent_fraction,total_travel_proxy,jump_variance,local_continuity_score,path_complexity_score,novelty_distance_score,min_hamming_to_combined552_sameN,min_hamming_to_conventional_baseline,nearest_conventional_baseline,candidate_source,teacher_validated,abaqus_validated,notes,stageT_pool_source,source_row_index,parity_switch_fraction,early_center_bias,early_edge_bias,duplicate_vs_combined552,duplicate_vs_ppo_v01,duplicate_vs_ppo_v02K2,duplicate_vs_ppo_v03,selected_already
PPOFINAL_N24_B129_novelty,final_expansion_batch05,129,24,"[22, 21, 18, 19, 23, 17, 15, 12, 14, 20, 7, 16, 11, 8, 9, 10, 13, 4, 3, 2, 6, 5, 0, 1]","22,21,18,19,23,17,15,12,14,20,7,16,11,8,9,10,13,4,3,2,6,5,0,1",2d0fb49523557363,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921281,novelty,True,0.5101237168406216,3.695652173913044,13.0,3,0.3478260869565217,85.0,9.689981096408316,0.1871455576559546,0.1723030518520636,21.0,21,23.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,26,0.7391304347826086,0.7391304347826088,0.2608695652173913,False,False,False,False,False
PPOFINAL_N24_B130_novelty,final_expansion_batch05,130,24,"[20, 13, 23, 19, 17, 15, 18, 21, 14, 16, 9, 10, 11, 22, 12, 4, 8, 6, 7, 2, 5, 0, 1, 3]","20,13,23,19,17,15,18,21,14,16,9,10,11,22,12,4,8,6,7,2,5,0,1,3",1ca6b22d0d23ff04,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921316,novelty,True,0.4583096709513505,4.391304347826087,11.0,4,0.1739130434782608,101.0,9.629489603024576,-0.0170132325141776,0.2011742084493218,21.0,21,23.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,61,0.5652173913043478,0.5507246376811593,0.4492753623188406,False,False,False,False,False
PPOFINAL_N24_B131_novelty,final_expansion_batch05,131,24,"[17, 19, 23, 21, 18, 13, 11, 15, 14, 9, 12, 20, 22, 16, 8, 10, 7, 6, 3, 2, 0, 4, 5, 1]","17,19,23,21,18,13,11,15,14,9,12,20,22,16,8,10,7,6,3,2,0,4,5,1",227c61ddc275dda4,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921305,novelty,True,0.3946097121213227,3.3043478260869565,8.0,2,0.1739130434782608,76.0,3.950850661625709,0.0302457466918714,0.1451496861908488,21.0,21,23.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,50,0.4347826086956521,0.6086956521739131,0.3913043478260869,False,False,False,False,False
PPOFINAL_N24_B132_novelty,final_expansion_batch05,132,24,"[18, 23, 17, 21, 15, 19, 14, 22, 20, 10, 16, 13, 12, 11, 9, 8, 4, 7, 5, 2, 6, 0, 3, 1]","18,23,17,21,15,19,14,22,20,10,16,13,12,11,9,8,4,7,5,2,6,0,3,1",b12e33867639d3c5,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921286,novelty,True,0.3822643214284718,3.9565217391304346,10.0,2,0.1304347826086956,91.0,5.0850661625708895,-0.0415879017013232,0.174467673905301,21.0,21,23.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,31,0.391304347826087,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B133_novelty,final_expansion_batch05,133,24,"[19, 21, 14, 22, 15, 23, 16, 12, 20, 17, 13, 18, 11, 10, 8, 9, 6, 7, 2, 5, 4, 0, 3, 1]","19,21,14,22,15,23,16,12,20,17,13,18,11,10,8,9,6,7,2,5,4,0,3,1",fdb10cc845f0b20b,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921365,novelty,True,0.3210683091821516,4.173913043478261,8.0,3,0.1739130434782608,96.0,5.969754253308127,-0.0075614366729678,0.1851980231631533,21.0,21,22.0,edge_in,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,110,0.6086956521739131,0.6521739130434783,0.3478260869565217,False,False,False,False,False
PPOFINAL_N24_B134_novelty,final_expansion_batch05,134,24,"[21, 17, 23, 4, 19, 13, 22, 12, 18, 16, 20, 14, 8, 15, 10, 11, 9, 7, 5, 6, 2, 0, 3, 1]","21,17,23,4,19,13,22,12,18,16,20,14,8,15,10,11,9,7,5,6,2,0,3,1",4f9f192b5c2a61b8,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921338,novelty,True,0.2715782840767148,5.391304347826087,19.0,4,0.0869565217391304,124.0,18.93383742911153,-0.1474480151228733,0.2604294343335441,21.0,21,23.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,83,0.3478260869565217,0.6231884057971014,0.3768115942028985,False,False,False,False,False
PPOFINAL_N24_B135_novelty,final_expansion_batch05,135,24,"[21, 19, 23, 17, 22, 18, 12, 20, 11, 16, 10, 13, 14, 8, 15, 9, 6, 2, 4, 7, 0, 3, 5, 1]","21,19,23,17,22,18,12,20,11,16,10,13,14,8,15,9,6,2,4,7,0,3,5,1",3cafafe57d3df54e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,v03,stochastic,42921327,novelty,True,0.2108732424483135,4.608695652173913,9.0,2,0.0434782608695652,106.0,4.238185255198487,-0.1568998109640831,0.2000406778611187,21.0,21,23.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v03_rollout_pool,72,0.4347826086956521,0.7391304347826088,0.2608695652173913,False,False,False,False,False
PPOFINAL_N24_B136_novelty,final_expansion_batch05,136,24,"[11, 1, 3, 15, 23, 21, 19, 17, 13, 9, 7, 5, 0, 2, 6, 4, 8, 16, 20, 18, 22, 14, 10, 12]","11,1,3,15,23,21,19,17,13,9,7,5,0,2,6,4,8,16,20,18,22,14,10,12",cc6ebefd42587076,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660773,novelty,True,0.8284339019833841,4.304347826086956,12.0,5,0.0,99.0,8.124763705103968,-0.1871455576559546,0.1947065476466993,20.0,20,21.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1222,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B137_baseline_proximity,final_expansion_batch05,137,24,"[11, 3, 1, 15, 23, 21, 19, 13, 17, 9, 7, 5, 0, 2, 6, 4, 8, 10, 12, 16, 14, 18, 20, 22]","11,3,1,15,23,21,19,13,17,9,7,5,0,2,6,4,8,10,12,16,14,18,20,22",5bce268377c3df56,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660872,baseline_proximity,True,0.7959787217370778,4.043478260869565,14.0,4,0.0,93.0,8.737240075614364,-0.1758034026465028,0.1849947827516339,15.0,15,14.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1321,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
PPOFINAL_N24_B138_baseline_proximity,final_expansion_batch05,138,24,"[11, 1, 3, 15, 21, 23, 9, 13, 17, 19, 7, 5, 0, 2, 4, 6, 8, 10, 12, 16, 18, 20, 22, 14]","11,1,3,15,21,23,9,13,17,19,7,5,0,2,4,6,8,10,12,16,18,20,22,14",74155c768b5f71dc,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,22660873,baseline_proximity,True,0.8481401831980366,4.565217391304348,14.0,5,0.0,105.0,14.332703213610582,-0.1984877126654064,0.2173113482298876,15.0,15,15.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1322,0.0434782608695652,0.6376811594202899,0.3623188405797101,False,False,False,False,False
