run_id,batch_name,n,handoff_strategy_name,original_run18_candidate_id,candidate_family,candidate_source,selection_bucket,priority_role,predicted_reward_combined80_u2_primary,predicted_rank_within_n,predicted_uncertainty_std,novelty_distance_to_combined80,nearest_existing_teacher_strategy,source_order_json,order_hash,job_name,case_dir,scan_order_json,cae_path,inp_path,jnl_path,generation_log_path,teacher_validated,teacher_validation_status,solver_status,scan_order
run_20_batch28_cae_inp_generation,stage3_run19_batch28_combined80_surrogate_screened_v01,24,S3R19B28_N24_B03_geometry_signal_top,R18_N24_C00495,regular_jump_coprime,regular_jump_sweep,geometry_signal_top,exploitation,0.46489707739927627,1073,0.13214442723832334,0.4057971014492754,N24_A02_odd_even_interlaced,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_19_run18_candidate_handoff_review_package\batch28\scan_orders\scan_order_S3R19B28_N24_B03_geometry_signal_top.json,d3a53772d5f34db6,J2D_S3R19B28_N24_B03_geometry_signal_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B03_geometry_signal_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B03_geometry_signal_top\scan_order_S3R19B28_N24_B03_geometry_signal_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B03_geometry_signal_top\J2D_S3R19B28_N24_B03_geometry_signal_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B03_geometry_signal_top\J2D_S3R19B28_N24_B03_geometry_signal_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B03_geometry_signal_top\J2D_S3R19B28_N24_B03_geometry_signal_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B03_geometry_signal_top\J2D_S3R19B28_N24_B03_geometry_signal_top.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[2,15,4,17,6,19,8,21,10,23,12,1,14,3,16,5,18,7,20,9,22,11,0,13]"
run_20_batch28_cae_inp_generation,stage3_run19_batch28_combined80_surrogate_screened_v01,24,S3R19B28_N24_B04_method_c_inspired,R18_N24_C01123,known_best_mutation,combined80_known_best_mutation,method_c_or_known_best_inspired,exploitation,0.8334242950575794,5,0.05709240001825852,0.036231884057971016,S3B20_N24_B02_diversity_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_19_run18_candidate_handoff_review_package\batch28\scan_orders\scan_order_S3R19B28_N24_B04_method_c_inspired.json,ab92e12a269eefca,J2D_S3R19B28_N24_B04_method_c_inspired,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B04_method_c_inspired,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B04_method_c_inspired\scan_order_S3R19B28_N24_B04_method_c_inspired.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B04_method_c_inspired\J2D_S3R19B28_N24_B04_method_c_inspired.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B04_method_c_inspired\J2D_S3R19B28_N24_B04_method_c_inspired.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B04_method_c_inspired\J2D_S3R19B28_N24_B04_method_c_inspired.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B04_method_c_inspired\J2D_S3R19B28_N24_B04_method_c_inspired.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[3,5,7,9,11,13,15,17,19,21,23,0,2,4,6,8,10,12,22,20,18,16,14,1]"
run_20_batch28_cae_inp_generation,stage3_run19_batch28_combined80_surrogate_screened_v01,24,S3R19B28_N24_B05_diversity_top,R18_N24_C01735,known_best_mutation,combined80_known_best_mutation,diversity_top,diversity,0.6030267515360568,695,0.22695743052164807,0.47101449275362317,N24_A13_graph_pointer_policy_anti_odd_even_novelty,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_19_run18_candidate_handoff_review_package\batch28\scan_orders\scan_order_S3R19B28_N24_B05_diversity_top.json,e930ae09f58cc941,J2D_S3R19B28_N24_B05_diversity_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B05_diversity_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B05_diversity_top\scan_order_S3R19B28_N24_B05_diversity_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B05_diversity_top\J2D_S3R19B28_N24_B05_diversity_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B05_diversity_top\J2D_S3R19B28_N24_B05_diversity_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B05_diversity_top\J2D_S3R19B28_N24_B05_diversity_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B05_diversity_top\J2D_S3R19B28_N24_B05_diversity_top.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[17,19,21,23,8,10,12,22,20,18,16,14,1,3,5,7,9,11,13,15,0,2,4,6]"
run_20_batch28_cae_inp_generation,stage3_run19_batch28_combined80_surrogate_screened_v01,24,S3R19B28_N24_B06_uncertainty_calibration,R18_N24_C00465,regular_jump_non_coprime,regular_jump_sweep,uncertainty_calibration,sentinel,0.4886829063971227,945,0.28407919706850615,0.14492753623188406,S3B20_N24_B02_diversity_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_19_run18_candidate_handoff_review_package\batch28\scan_orders\scan_order_S3R19B28_N24_B06_uncertainty_calibration.json,f868aca20195ed3a,J2D_S3R19B28_N24_B06_uncertainty_calibration,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B06_uncertainty_calibration,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B06_uncertainty_calibration\scan_order_S3R19B28_N24_B06_uncertainty_calibration.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B06_uncertainty_calibration\J2D_S3R19B28_N24_B06_uncertainty_calibration.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B06_uncertainty_calibration\J2D_S3R19B28_N24_B06_uncertainty_calibration.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B06_uncertainty_calibration\J2D_S3R19B28_N24_B06_uncertainty_calibration.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B06_uncertainty_calibration\J2D_S3R19B28_N24_B06_uncertainty_calibration.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[11,21,7,17,3,13,23,9,19,5,15,1,0,2,4,6,8,10,12,14,16,18,20,22]"
run_20_batch28_cae_inp_generation,stage3_run19_batch28_combined80_surrogate_screened_v01,24,S3R19B28_N24_B07_control_sentinel,R18_N24_C00340,regular_jump_coprime,regular_jump_sweep,negative_control_sentinel,exploitation,0.3091989497642632,1669,0.12936786951150564,0.4855072463768116,N24_A08_block_interleaved_quarters,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_19_run18_candidate_handoff_review_package\batch28\scan_orders\scan_order_S3R19B28_N24_B07_control_sentinel.json,0c9eaa96b519ed0c,J2D_S3R19B28_N24_B07_control_sentinel,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B07_control_sentinel,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B07_control_sentinel\scan_order_S3R19B28_N24_B07_control_sentinel.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B07_control_sentinel\J2D_S3R19B28_N24_B07_control_sentinel.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B07_control_sentinel\J2D_S3R19B28_N24_B07_control_sentinel.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B07_control_sentinel\J2D_S3R19B28_N24_B07_control_sentinel.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B07_control_sentinel\J2D_S3R19B28_N24_B07_control_sentinel.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[20,13,6,23,16,9,2,19,12,5,22,15,8,1,18,11,4,21,14,7,0,17,10,3]"
run_20_batch28_cae_inp_generation,stage3_run19_batch28_combined80_surrogate_screened_v01,24,S3R19B28_N24_B08_known_best_mutation,R18_N24_C01029,known_best_mutation,combined80_known_best_mutation,batch_fill,diversity,0.6294687350064118,651,0.2163618875172687,0.4492753623188406,N24_A04_method_c_u2_first_engineering,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_19_run18_candidate_handoff_review_package\batch28\scan_orders\scan_order_S3R19B28_N24_B08_known_best_mutation.json,f1233028e9f67703,J2D_S3R19B28_N24_B08_known_best_mutation,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B08_known_best_mutation,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B08_known_best_mutation\scan_order_S3R19B28_N24_B08_known_best_mutation.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B08_known_best_mutation\J2D_S3R19B28_N24_B08_known_best_mutation.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B08_known_best_mutation\J2D_S3R19B28_N24_B08_known_best_mutation.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B08_known_best_mutation\J2D_S3R19B28_N24_B08_known_best_mutation.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B08_known_best_mutation\J2D_S3R19B28_N24_B08_known_best_mutation.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[16,18,20,22,11,13,15,17,19,21,23,0,2,4,6,8,10,12,14,3,5,7,9,1]"
run_20_batch28_cae_inp_generation,stage3_run19_batch28_combined80_surrogate_screened_v01,24,S3R19B28_N24_B09_known_best_mutation,R18_N24_C01817,known_best_mutation,combined80_known_best_mutation,batch_fill,diversity,0.8346615857274359,2,0.05311782246862869,0.08333333333333333,S3B20_N24_B01_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_19_run18_candidate_handoff_review_package\batch28\scan_orders\scan_order_S3R19B28_N24_B09_known_best_mutation.json,ff4a2ca726ec276c,J2D_S3R19B28_N24_B09_known_best_mutation,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B09_known_best_mutation,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B09_known_best_mutation\scan_order_S3R19B28_N24_B09_known_best_mutation.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B09_known_best_mutation\J2D_S3R19B28_N24_B09_known_best_mutation.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B09_known_best_mutation\J2D_S3R19B28_N24_B09_known_best_mutation.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B09_known_best_mutation\J2D_S3R19B28_N24_B09_known_best_mutation.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B09_known_best_mutation\J2D_S3R19B28_N24_B09_known_best_mutation.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[2,4,6,8,10,12,22,20,18,16,14,1,3,5,7,9,11,13,15,17,19,21,23,0]"
run_20_batch28_cae_inp_generation,stage3_run19_batch28_combined80_surrogate_screened_v01,24,S3R19B28_N24_B10_known_best_mutation,R18_N24_C00861,known_best_mutation,combined80_known_best_mutation,batch_fill,exploitation,0.83392072968107,3,0.05816725009820782,0.06521739130434782,N24_A04_method_c_u2_first_engineering,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_19_run18_candidate_handoff_review_package\batch28\scan_orders\scan_order_S3R19B28_N24_B10_known_best_mutation.json,18768954906ed35e,J2D_S3R19B28_N24_B10_known_best_mutation,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B10_known_best_mutation,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B10_known_best_mutation\scan_order_S3R19B28_N24_B10_known_best_mutation.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B10_known_best_mutation\J2D_S3R19B28_N24_B10_known_best_mutation.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B10_known_best_mutation\J2D_S3R19B28_N24_B10_known_best_mutation.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B10_known_best_mutation\J2D_S3R19B28_N24_B10_known_best_mutation.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N24S3R19B28_N24_B10_known_best_mutation\J2D_S3R19B28_N24_B10_known_best_mutation.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[0,2,4,6,8,10,12,14,16,18,20,22,11,9,7,5,3,19,21,23,17,15,13,1]"
run_20_batch28_cae_inp_generation,stage3_run19_batch28_combined80_surrogate_screened_v01,40,S3R19B28_N40_B01_surrogate_top,R18_N40_C01795,known_best_mutation,combined80_known_best_mutation,surrogate_top,exploitation,0.8514641979123286,1,0.035509035141857,0.007692307692307693,S3B20_N40_B02_diversity_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_19_run18_candidate_handoff_review_package\batch28\scan_orders\scan_order_S3R19B28_N40_B01_surrogate_top.json,aaf186300ff761a7,J2D_S3R19B28_N40_B01_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B01_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B01_surrogate_top\scan_order_S3R19B28_N40_B01_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B01_surrogate_top\J2D_S3R19B28_N40_B01_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B01_surrogate_top\J2D_S3R19B28_N40_B01_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B01_surrogate_top\J2D_S3R19B28_N40_B01_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B01_surrogate_top\J2D_S3R19B28_N40_B01_surrogate_top.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[1,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3]"
run_20_batch28_cae_inp_generation,stage3_run19_batch28_combined80_surrogate_screened_v01,40,S3R19B28_N40_B02_u2_primary_top,R18_N40_C02227,known_best_mutation,combined80_known_best_mutation,U2_primary_top,exploitation,0.8352921770206385,15,0.0714035979006012,0.14102564102564102,N40_A04_method_c_u2_first_engineering,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_19_run18_candidate_handoff_review_package\batch28\scan_orders\scan_order_S3R19B28_N40_B02_u2_primary_top.json,15819cd97ca505dd,J2D_S3R19B28_N40_B02_u2_primary_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B02_u2_primary_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B02_u2_primary_top\scan_order_S3R19B28_N40_B02_u2_primary_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B02_u2_primary_top\J2D_S3R19B28_N40_B02_u2_primary_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B02_u2_primary_top\J2D_S3R19B28_N40_B02_u2_primary_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B02_u2_primary_top\J2D_S3R19B28_N40_B02_u2_primary_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B02_u2_primary_top\J2D_S3R19B28_N40_B02_u2_primary_top.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,1,21,23,25,27,29,31,33,35,37,39,38,19,17,15,13,11,9,7,5,3]"
run_20_batch28_cae_inp_generation,stage3_run19_batch28_combined80_surrogate_screened_v01,40,S3R19B28_N40_B03_geometry_signal_top,R18_N40_C01455,regular_jump_coprime,regular_jump_sweep,geometry_signal_top,exploitation,0.4310449242441215,1556,0.1545989386190131,0.258974358974359,S3B20_N40_B02_diversity_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_19_run18_candidate_handoff_review_package\batch28\scan_orders\scan_order_S3R19B28_N40_B03_geometry_signal_top.json,dbcae350738d334d,J2D_S3R19B28_N40_B03_geometry_signal_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B03_geometry_signal_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B03_geometry_signal_top\scan_order_S3R19B28_N40_B03_geometry_signal_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B03_geometry_signal_top\J2D_S3R19B28_N40_B03_geometry_signal_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B03_geometry_signal_top\J2D_S3R19B28_N40_B03_geometry_signal_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B03_geometry_signal_top\J2D_S3R19B28_N40_B03_geometry_signal_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B03_geometry_signal_top\J2D_S3R19B28_N40_B03_geometry_signal_top.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[2,23,4,25,6,27,8,29,10,31,12,33,14,35,16,37,18,39,20,1,22,3,24,5,26,7,28,9,30,11,32,13,34,15,36,17,38,19,0,21]"
run_20_batch28_cae_inp_generation,stage3_run19_batch28_combined80_surrogate_screened_v01,40,S3R19B28_N40_B04_method_c_inspired,R18_N40_C02031,known_best_mutation,combined80_known_best_mutation,method_c_or_known_best_inspired,exploitation,0.8439639216139437,5,0.047780106689599325,0.11282051282051282,N40_A04_method_c_u2_first_engineering,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_19_run18_candidate_handoff_review_package\batch28\scan_orders\scan_order_S3R19B28_N40_B04_method_c_inspired.json,7d3b10405c7fb47b,J2D_S3R19B28_N40_B04_method_c_inspired,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B04_method_c_inspired,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B04_method_c_inspired\scan_order_S3R19B28_N40_B04_method_c_inspired.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B04_method_c_inspired\J2D_S3R19B28_N40_B04_method_c_inspired.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B04_method_c_inspired\J2D_S3R19B28_N40_B04_method_c_inspired.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B04_method_c_inspired\J2D_S3R19B28_N40_B04_method_c_inspired.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B04_method_c_inspired\J2D_S3R19B28_N40_B04_method_c_inspired.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3]"
run_20_batch28_cae_inp_generation,stage3_run19_batch28_combined80_surrogate_screened_v01,40,S3R19B28_N40_B05_diversity_top,R18_N40_C00496,regular_jump_coprime,regular_jump_sweep,diversity_top,exploitation,0.46015072351851766,1504,0.1600712965578756,0.4653846153846154,S3B20_N40_B03_method_c_inspired,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_19_run18_candidate_handoff_review_package\batch28\scan_orders\scan_order_S3R19B28_N40_B05_diversity_top.json,63bec2f6e1775433,J2D_S3R19B28_N40_B05_diversity_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B05_diversity_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B05_diversity_top\scan_order_S3R19B28_N40_B05_diversity_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B05_diversity_top\J2D_S3R19B28_N40_B05_diversity_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B05_diversity_top\J2D_S3R19B28_N40_B05_diversity_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B05_diversity_top\J2D_S3R19B28_N40_B05_diversity_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B05_diversity_top\J2D_S3R19B28_N40_B05_diversity_top.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[2,35,28,21,14,7,0,33,26,19,12,5,38,31,24,17,10,3,36,29,22,15,8,1,34,27,20,13,6,39,32,25,18,11,4,37,30,23,16,9]"
run_20_batch28_cae_inp_generation,stage3_run19_batch28_combined80_surrogate_screened_v01,40,S3R19B28_N40_B06_uncertainty_calibration,R18_N40_C01408,regular_jump_non_coprime,regular_jump_sweep,uncertainty_calibration,sentinel,0.481603681962018,1460,0.28850331978714067,0.37051282051282053,S3B20_N40_B02_diversity_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_19_run18_candidate_handoff_review_package\batch28\scan_orders\scan_order_S3R19B28_N40_B06_uncertainty_calibration.json,0e5c11a2c6d4abbe,J2D_S3R19B28_N40_B06_uncertainty_calibration,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B06_uncertainty_calibration,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B06_uncertainty_calibration\scan_order_S3R19B28_N40_B06_uncertainty_calibration.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B06_uncertainty_calibration\J2D_S3R19B28_N40_B06_uncertainty_calibration.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B06_uncertainty_calibration\J2D_S3R19B28_N40_B06_uncertainty_calibration.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B06_uncertainty_calibration\J2D_S3R19B28_N40_B06_uncertainty_calibration.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run19_batch28_combined80_surrogate_screened_v01\N40S3R19B28_N40_B06_uncertainty_calibration\J2D_S3R19B28_N40_B06_uncertainty_calibration.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[19,37,15,33,11,29,7,25,3,21,39,17,35,13,31,9,27,5,23,1,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38]"
